#chromosome	start	end	gene_name
CP000393.1	4676243	4676575	Tery_3026
CP000393.1	4677604	4677885	Tery_3028
CP000393.1	4679318	4679872	Tery_3030
CP000393.1	4679856	4681199	Tery_3031
CP000393.1	4682776	4683933	Tery_3032
CP000393.1	4684202	4685209	Tery_3033
CP000393.1	4685403	4685561	Tery_3034
CP000393.1	4691229	4692008	Tery_3039
CP000393.1	4692416	4693294	Tery_3040
CP000393.1	4694429	4696336	Tery_3042
CP000393.1	4698377	4698835	Tery_3044
CP000393.1	4699161	4699859	Tery_3045
CP000393.1	4699866	4700720	Tery_3046
CP000393.1	4702432	4703958	Tery_3047
CP000393.1	4704795	4706996	Tery_3048
CP000393.1	4713252	4713545	Tery_3054
CP000393.1	4720723	4721199	Tery_3061
CP000393.1	4721367	4721714	Tery_3062
CP000393.1	4722059	4722535	Tery_3063
CP000393.1	4722704	4723204	Tery_3064
CP000393.1	4727503	4728078	Tery_3069
CP000393.1	4729275	4729517	Tery_3071
CP000393.1	4730371	4731057	Tery_3074
CP000393.1	4731692	4734034	Tery_3075
CP000393.1	4735788	4736474	Tery_3077
CP000393.1	4736843	4737214	Tery_3078
CP000393.1	4738563	4738844	Tery_3081
CP000393.1	4738906	4739259	Tery_3082
CP000393.1	4740245	4740814	Tery_3084
CP000393.1	4741546	4741773	Tery_3087
CP000393.1	4743185	4743406	Tery_3090
CP000393.1	4743514	4743924	Tery_3091
CP000393.1	4745392	4745751	Tery_3093
CP000393.1	4745766	4746002	Tery_3094
CP000393.1	4749656	4750912	Tery_3098
CP000393.1	4752054	4752290	Tery_3101
CP000393.1	4752782	4753627	Tery_3102
CP000393.1	4753670	4755760	Tery_3103
CP000393.1	4755891	4756787	Tery_3104
CP000393.1	4756817	4757791	Tery_3105
CP000393.1	4757984	4759504	Tery_3106
CP000393.1	4759501	4759875	Tery_3107
CP000393.1	4760034	4760792	Tery_3108
CP000393.1	4760789	4761421	Tery_3109
CP000393.1	4761458	4762408	Tery_3110
CP000393.1	4763758	4764078	Tery_3114
CP000393.1	4764454	4767726	Tery_3115
CP000393.1	4767726	4768157	Tery_3116
CP000393.1	4768222	4771032	Tery_3117
CP000393.1	4771165	4774362	Tery_3118
CP000393.1	4782899	4783945	Tery_3126
CP000393.1	4785801	4785935	Tery_3129
CP000393.1	4786133	4787272	Tery_3130
CP000393.1	4787592	4788803	Tery_3131
CP000393.1	4788951	4789370	Tery_3132
CP000393.1	4789405	4790532	Tery_3133
CP000393.1	4790916	4791674	Tery_3134
CP000393.1	4791695	4792447	Tery_3135
CP000393.1	4792607	4793767	Tery_3136
CP000393.1	4794458	4794595	Tery_3138
CP000393.1	4794588	4794974	Tery_3139
CP000393.1	4800164	4800823	Tery_3143
CP000393.1	4801313	4801606	Tery_3144
CP000393.1	4818736	4819386	Tery_3156
CP000393.1	4829515	4830492	Tery_3162
CP000393.1	4830526	4831443	Tery_3163
CP000393.1	4831666	4832373	Tery_3164
CP000393.1	4832651	4833178	Tery_3165
CP000393.1	4834389	4834616	Tery_3166
CP000393.1	4849313	4849498	Tery_3175
CP000393.1	4850499	4851890	Tery_3177
CP000393.1	4860319	4862109	Tery_3181
CP000393.1	4863543	4864007	Tery_3182
CP000393.1	4865769	4866434	Tery_3184
CP000393.1	4868630	4869316	Tery_3187
CP000393.1	4873124	4873363	Tery_3189
CP000393.1	4873372	4874109	Tery_3190
CP000393.1	4882297	4883631	Tery_3193
CP000393.1	4883740	4883856	Tery_3194
CP000393.1	4884647	4887262	Tery_3195
CP000393.1	4888424	4888987	Tery_3196
CP000393.1	4890616	4891140	Tery_3198
CP000393.1	4891995	4892129	Tery_3199
CP000393.1	4899215	4901035	Tery_3205
CP000393.1	4901297	4903483	Tery_3206
CP000393.1	4905458	4906150	Tery_3208
CP000393.1	4909005	4910381	Tery_3211
CP000393.1	4910934	4912403	Tery_3212
CP000393.1	4913653	4917567	Tery_3213
CP000393.1	4917942	4919216	Tery_3214
CP000393.1	4919588	4920166	Tery_3215
CP000393.1	4920861	4922648	Tery_3216
CP000393.1	4925465	4926214	Tery_3219
CP000393.1	4929944	4931611	Tery_3223
CP000393.1	4941201	4942649	Tery_3228
CP000393.1	4943408	4944664	Tery_3229
CP000393.1	4951721	4953925	Tery_3235
CP000393.1	4984322	4986061	Tery_3250
CP000393.1	4989560	4991563	Tery_3253
CP000393.1	4994117	4994503	Tery_3255
CP000393.1	4995185	4996342	Tery_3256
CP000393.1	4996789	4997070	Tery_3257
CP000393.1	5001755	5004514	Tery_3262
CP000393.1	5004796	5005458	Tery_3263
CP000393.1	5006154	5008349	Tery_3264
CP000393.1	5016574	5017668	Tery_3268
CP000393.1	5018088	5018741	Tery_3269
CP000393.1	5018841	5019143	Tery_3270
CP000393.1	5019714	5020295	Tery_3272
CP000393.1	5030998	5032506	Tery_3278
CP000393.1	5033087	5034139	Tery_3279
CP000393.1	5034589	5035557	Tery_3280
CP000393.1	5038438	5039751	Tery_3282
CP000393.1	5040182	5040490	Tery_3283
CP000393.1	5045953	5046927	Tery_3289
CP000393.1	5057858	5058589	Tery_3297
CP000393.1	5058586	5059836	Tery_3298
CP000393.1	5067364	5067738	Tery_3304
CP000393.1	5068307	5070214	Tery_3305
CP000393.1	5070385	5071044	Tery_3306
CP000393.1	5078383	5078529	Tery_3310
CP000393.1	5080582	5080959	Tery_3311
CP000393.1	5081445	5081774	Tery_3312
CP000393.1	5082229	5083074	Tery_3313
CP000393.1	5091101	5092510	Tery_3317
CP000393.1	5092619	5093524	Tery_3318
CP000393.1	5093799	5094323	Tery_3319
CP000393.1	5094327	5095154	Tery_3320
CP000393.1	5095641	5096858	Tery_3321
CP000393.1	5096954	5098195	Tery_3322
CP000393.1	5098445	5099041	Tery_3323
CP000393.1	5099412	5099816	Tery_3324
CP000393.1	5102936	5103706	Tery_3326
CP000393.1	5103723	5104544	Tery_3327
CP000393.1	5104602	5105507	Tery_3328
CP000393.1	5105557	5108871	Tery_3329
CP000393.1	5108871	5109995	Tery_3330
CP000393.1	5110069	5111208	Tery_3331
CP000393.1	5111276	5112709	Tery_3332
CP000393.1	5113305	5113694	Tery_3333
CP000393.1	5113872	5115197	Tery_3334
CP000393.1	5115330	5116049	Tery_3335
CP000393.1	5116118	5118019	Tery_3336
CP000393.1	5118461	5120449	Tery_3337
CP000393.1	5133312	5133779	Tery_3347
CP000393.1	5134666	5136087	Tery_3348
CP000393.1	5136368	5136703	Tery_3349
CP000393.1	5136706	5139645	Tery_3350
CP000393.1	5143673	5144509	Tery_3353
CP000393.1	5145169	5145780	Tery_3354
CP000393.1	5148724	5149209	Tery_3356
CP000393.1	5150909	5151526	Tery_3357
CP000393.1	5154768	5158232	Tery_3359
CP000393.1	5158950	5159195	Tery_3361
CP000393.1	5166936	5167727	Tery_3370
CP000393.1	5175033	5176229	Tery_3376
CP000393.1	5176866	5177915	Tery_3377
CP000393.1	5180437	5180688	Tery_3379
CP000393.1	5181207	5183684	Tery_3380
CP000393.1	5186300	5187079	Tery_3382
CP000393.1	5187567	5188373	Tery_3383
CP000393.1	5188430	5188717	Tery_3384
CP000393.1	5189811	5191265	Tery_3385
CP000393.1	5191387	5191800	Tery_3386
CP000393.1	5193904	5195148	Tery_3390
CP000393.1	5196897	5198582	Tery_3392
CP000393.1	5203295	5204236	Tery_3397
CP000393.1	5209139	5209786	Tery_3401
CP000393.1	5209882	5210124	Tery_3402
CP000393.1	5210555	5213176	Tery_3403
CP000393.1	5214026	5214313	Tery_3405
CP000393.1	5214314	5215996	Tery_3406
CP000393.1	5216566	5217576	Tery_3407
CP000393.1	5218020	5219663	Tery_3408
CP000393.1	5221535	5222911	Tery_3411
CP000393.1	5223199	5226822	Tery_3412
CP000393.1	5235407	5235826	Tery_3420
CP000393.1	5235911	5236444	Tery_3421
CP000393.1	5238089	5239618	Tery_3423
CP000393.1	5240690	5241010	Tery_3424
CP000393.1	5241202	5242893	Tery_3425
CP000393.1	5247102	5249225	Tery_3430
CP000393.1	5251339	5252268	Tery_3433
CP000393.1	5252486	5253415	Tery_3434
CP000393.1	5253848	5254453	Tery_3435
CP000393.1	5257225	5257983	Tery_3438
CP000393.1	5259071	5260216	Tery_3439
CP000393.1	5265502	5265750	Tery_3443
CP000393.1	5265784	5266440	Tery_3444
CP000393.1	5266852	5267217	Tery_3445
CP000393.1	5267766	5267839	Tery_R0033
CP000393.1	5269160	5272141	Tery_3446
CP000393.1	5272323	5272484	Tery_3447
CP000393.1	5276368	5277183	Tery_3452
CP000393.1	5280817	5281719	Tery_3455
CP000393.1	5282994	5284496	Tery_3457
CP000393.1	5296620	5299337	Tery_3461
CP000393.1	5301467	5304766	Tery_3463
CP000393.1	5307429	5308349	Tery_3466
CP000393.1	5308927	5312454	Tery_3467
CP000393.1	5314012	5314203	Tery_3469
CP000393.1	5345978	5346340	Tery_3471
CP000393.1	5346447	5347757	Tery_3472
CP000393.1	5348974	5350791	Tery_3473
CP000393.1	5350976	5351644	Tery_3474
CP000393.1	5352107	5352814	Tery_3475
CP000393.1	5355116	5356810	Tery_3477
CP000393.1	5360690	5361685	Tery_3482
CP000393.1	5361796	5362536	Tery_3483
CP000393.1	5363121	5364986	Tery_3484
CP000393.1	5365210	5365992	Tery_3485
CP000393.1	5367357	5372069	Tery_3487
CP000393.1	5372195	5374717	Tery_3488
CP000393.1	5375265	5379440	Tery_3489
CP000393.1	5386630	5387172	Tery_3494
CP000393.1	5387910	5388992	Tery_3495
CP000393.1	5391012	5394998	Tery_3497
CP000393.1	5402579	5402920	Tery_3502
CP000393.1	5402954	5403967	Tery_3503
CP000393.1	5404292	5404540	Tery_3504
CP000393.1	5404565	5404699	Tery_3505
CP000393.1	5404712	5404837	Tery_3506
CP000393.1	5404991	5405113	Tery_3507
CP000393.1	5405705	5406397	Tery_3508
CP000393.1	5406523	5408379	Tery_3509
CP000393.1	5408697	5409788	Tery_3510
CP000393.1	5409861	5410586	Tery_3511
CP000393.1	5413207	5414829	Tery_3512
CP000393.1	5415475	5415924	Tery_3513
CP000393.1	5418121	5419038	Tery_3514
CP000393.1	5420313	5421527	Tery_3517
CP000393.1	5421774	5422025	Tery_3518
CP000393.1	5426489	5426722	Tery_3521
CP000393.1	5427618	5428895	Tery_3523
CP000393.1	5429727	5432135	Tery_3524
CP000393.1	5437935	5440724	Tery_3529
CP000393.1	5442199	5443665	Tery_3530
CP000393.1	5447888	5448973	Tery_3534
CP000393.1	5450918	5451994	Tery_3537
CP000393.1	5452205	5453191	Tery_3538
CP000393.1	5453262	5454149	Tery_3539
CP000393.1	5454517	5455338	Tery_3540
CP000393.1	5458122	5458682	Tery_3542
CP000393.1	5459828	5462536	Tery_3544
CP000393.1	5463130	5463906	Tery_3545
CP000393.1	5465054	5466169	Tery_3546
CP000393.1	5469111	5469746	Tery_3549
CP000393.1	5474963	5475748	Tery_3558
CP000393.1	5476434	5477198	Tery_3559
CP000393.1	5478000	5478143	Tery_3561
CP000393.1	5483039	5483656	Tery_3566
CP000393.1	5483724	5484596	Tery_3567
CP000393.1	5484593	5487043	Tery_3568
CP000393.1	5487633	5488577	Tery_3569
CP000393.1	5488977	5491328	Tery_3570
CP000393.1	5491398	5497982	Tery_3571
CP000393.1	5501991	5503475	Tery_3575
CP000393.1	5503569	5503916	Tery_3576
CP000393.1	5515788	5519246	Tery_3586
CP000393.1	5519764	5520264	Tery_3588
CP000393.1	5520725	5521060	Tery_3589
CP000393.1	5529266	5532559	Tery_3593
CP000393.1	5537642	5537902	Tery_3599
CP000393.1	5542528	5543496	Tery_3603
CP000393.1	5546017	5547054	Tery_3606
CP000393.1	5550523	5551482	Tery_3609
CP000393.1	5551990	5552232	Tery_3610
CP000393.1	5552576	5553262	Tery_3611
CP000393.1	5554346	5554651	Tery_3613
CP000393.1	5555019	5556713	Tery_3614
CP000393.1	5560800	5561702	Tery_3617
CP000393.1	5562093	5562518	Tery_3618
CP000393.1	5568997	5569824	Tery_3623
CP000393.1	5573494	5573567	Tery_R0035
CP000393.1	5586330	5587103	Tery_3633
CP000393.1	5587676	5589340	Tery_3634
CP000393.1	5590250	5590597	Tery_3635
CP000393.1	5590599	5590772	Tery_3636
CP000393.1	5591170	5591316	Tery_3637
CP000393.1	5595812	5597071	Tery_3640
CP000393.1	5597273	5598328	Tery_3641
CP000393.1	5598330	5600006	Tery_3642
CP000393.1	5600692	5601420	Tery_3643
CP000393.1	5601608	5601922	Tery_3644
CP000393.1	5605869	5606108	Tery_3646
CP000393.1	5610777	5611019	Tery_3652
CP000393.1	5611032	5611151	Tery_3653
CP000393.1	5614484	5614663	Tery_3656
CP000393.1	5614688	5614786	Tery_3657
CP000393.1	5615206	5616423	Tery_3658
CP000393.1	5617272	5617796	Tery_3659
CP000393.1	5622376	5623290	Tery_3663
CP000393.1	5625975	5626160	Tery_3665
CP000393.1	5628467	5630566	Tery_3668
CP000393.1	5631749	5632354	Tery_3670
CP000393.1	5632783	5633388	Tery_3671
CP000393.1	5639476	5640261	Tery_3675
CP000393.1	5640363	5641190	Tery_3676
CP000393.1	5641369	5645715	Tery_3677
CP000393.1	5653497	5654852	Tery_3682
CP000393.1	5655409	5658126	Tery_3683
CP000393.1	5662843	5664108	Tery_3688
CP000393.1	5664377	5665081	Tery_3689
CP000393.1	5668144	5669160	Tery_3691
CP000393.1	5669363	5670295	Tery_3692
CP000393.1	5672396	5674945	Tery_3694
CP000393.1	5683138	5684619	Tery_3699
CP000393.1	5687118	5688737	Tery_3701
CP000393.1	5689609	5690343	Tery_3702
CP000393.1	5690362	5691576	Tery_3703
CP000393.1	5694717	5696072	Tery_3707
CP000393.1	5697711	5698598	Tery_3709
CP000393.1	5699408	5700592	Tery_3710
CP000393.1	5701248	5701946	Tery_3711
CP000393.1	5702511	5702855	Tery_3712
CP000393.1	5702852	5703775	Tery_3713
CP000393.1	5703805	5704041	Tery_3714
CP000393.1	5704608	5705693	Tery_3716
CP000393.1	5705712	5706707	Tery_3717
CP000393.1	5706775	5707839	Tery_3718
CP000393.1	5707847	5709430	Tery_3719
CP000393.1	5715997	5716530	Tery_3727
CP000393.1	5716569	5716757	Tery_3728
CP000393.1	5716920	5717138	Tery_3729
CP000393.1	5717512	5719536	Tery_3730
CP000393.1	5732789	5733697	Tery_3734
CP000393.1	5733996	5734433	Tery_3735
CP000393.1	5738129	5738308	Tery_3741
CP000393.1	5738385	5738735	Tery_3742
CP000393.1	5741481	5741562	Tery_R0038
CP000393.1	5741588	5741659	Tery_R0039
CP000393.1	5743982	5744932	Tery_3743
CP000393.1	5745694	5746383	Tery_3744
CP000393.1	5749799	5750809	Tery_3748
CP000393.1	5751287	5751739	Tery_3749
CP000393.1	5751773	5752204	Tery_3750
CP000393.1	5752208	5752822	Tery_3751
CP000393.1	5752994	5753275	Tery_3752
CP000393.1	5764286	5766127	Tery_3755
CP000393.1	5771232	5771591	Tery_3756
CP000393.1	5782720	5783757	Tery_3761
CP000393.1	5784151	5784537	Tery_3762
CP000393.1	5791529	5791933	Tery_3769
CP000393.1	5792469	5793836	Tery_3770
CP000393.1	5793963	5799539	Tery_3771
CP000393.1	5800918	5801685	Tery_3772
CP000393.1	5804180	5804863	Tery_3775
CP000393.1	5805541	5806308	Tery_3776
CP000393.1	5811234	5812115	Tery_3781
CP000393.1	5818499	5819272	Tery_3786
CP000393.1	5820851	5821168	Tery_3788
CP000393.1	5821580	5821897	Tery_3789
CP000393.1	5823462	5825531	Tery_3790
CP000393.1	5825984	5826412	Tery_3791
CP000393.1	5826805	5828340	Tery_3792
CP000393.1	5828485	5829816	Tery_3793
CP000393.1	5833654	5834811	Tery_3796
CP000393.1	5836695	5839820	Tery_3798
CP000393.1	5842271	5844271	Tery_3801
CP000393.1	5848354	5849331	Tery_3803
CP000393.1	5849705	5850019	Tery_3804
CP000393.1	5850161	5851720	Tery_3805
CP000393.1	5852706	5853323	Tery_3806
CP000393.1	5854217	5855305	Tery_3807
CP000393.1	5855340	5856146	Tery_3808
CP000393.1	5856287	5857933	Tery_3809
CP000393.1	5858754	5860268	Tery_3810
CP000393.1	5860953	5861303	Tery_3811
CP000393.1	5863868	5864548	Tery_3813
CP000393.1	5865822	5866112	Tery_3815
CP000393.1	5867072	5867284	Tery_3816
CP000393.1	5867650	5867856	Tery_3817
CP000393.1	5868027	5869220	Tery_3818
CP000393.1	5869316	5876971	Tery_3819
CP000393.1	5876968	5881329	Tery_3820
CP000393.1	5881443	5887172	Tery_3821
CP000393.1	5887337	5891401	Tery_3822
CP000393.1	5891768	5892256	Tery_3823
CP000393.1	5892400	5893881	Tery_3824
CP000393.1	5894131	5895816	Tery_3825
CP000393.1	5897089	5899005	Tery_3826
CP000393.1	5906307	5916920	Tery_3830
CP000393.1	5922960	5923469	Tery_3835
CP000393.1	5923744	5924598	Tery_3836
CP000393.1	5926433	5927119	Tery_3838
CP000393.1	5936030	5937514	Tery_3843
CP000393.1	5937958	5938557	Tery_3844
CP000393.1	5940562	5942922	Tery_3845
CP000393.1	5952629	5954473	Tery_3853
CP000393.1	5954948	5955229	Tery_3854
CP000393.1	5957989	5958264	Tery_3856
CP000393.1	5959527	5960936	Tery_3858
CP000393.1	5962350	5962739	Tery_3859
CP000393.1	5963776	5964636	Tery_3860
CP000393.1	5968655	5974453	Tery_3863
CP000393.1	5979240	5979506	Tery_3867
CP000393.1	5985835	5986308	Tery_3870
CP000393.1	5988706	5989332	Tery_3872
CP000393.1	5990186	5990968	Tery_3874
CP000393.1	5991252	5991998	Tery_3875
CP000393.1	5992847	5994253	Tery_3876
CP000393.1	5995638	5998688	Tery_3877
CP000393.1	6008576	6009457	Tery_3884
CP000393.1	6009686	6009883	Tery_3885
CP000393.1	6010625	6011098	Tery_3886
CP000393.1	6011216	6011569	Tery_3887
CP000393.1	6013774	6014322	Tery_3889
CP000393.1	6016372	6016554	Tery_3891
CP000393.1	6016874	6017011	Tery_3892
CP000393.1	6021628	6023127	Tery_3897
CP000393.1	6025595	6026158	Tery_3899
CP000393.1	6027159	6028307	Tery_3901
CP000393.1	6030966	6033395	Tery_3903
CP000393.1	6037303	6038010	Tery_3905
CP000393.1	6039001	6040260	Tery_3906
CP000393.1	6040280	6040519	Tery_3907
CP000393.1	6040954	6041544	Tery_3908
CP000393.1	6041834	6042592	Tery_3909
CP000393.1	6046275	6046613	Tery_3913
CP000393.1	6053570	6053881	Tery_3918
CP000393.1	6057143	6057424	Tery_3921
CP000393.1	6057969	6059126	Tery_3922
CP000393.1	6074677	6075351	Tery_3931
CP000393.1	6076051	6078795	Tery_3932
CP000393.1	6079121	6080560	Tery_3933
CP000393.1	6080614	6085413	Tery_3934
CP000393.1	6090836	6093529	Tery_3937
CP000393.1	6094069	6094296	Tery_3938
CP000393.1	6095560	6096402	Tery_3940
CP000393.1	6096406	6097389	Tery_3941
CP000393.1	6098862	6099791	Tery_3943
CP000393.1	6100241	6101284	Tery_3944
CP000393.1	6101870	6102787	Tery_3945
CP000393.1	6105664	6106587	Tery_3948
CP000393.1	6111405	6113033	Tery_3953
CP000393.1	6113981	6115432	Tery_3954
CP000393.1	6117291	6117749	Tery_3955
CP000393.1	6120621	6121061	Tery_3959
CP000393.1	6125183	6126112	Tery_3962
CP000393.1	6126370	6127230	Tery_3963
CP000393.1	6136222	6136803	Tery_3968
CP000393.1	6141901	6142839	Tery_3971
CP000393.1	6142870	6143571	Tery_3972
CP000393.1	6143635	6144861	Tery_3973
CP000393.1	6145073	6145336	Tery_3974
CP000393.1	6157059	6157784	Tery_3981
CP000393.1	6163736	6165493	Tery_3985
CP000393.1	6166755	6166874	Tery_3987
CP000393.1	6167268	6167498	Tery_3989
CP000393.1	6167670	6168110	Tery_3990
CP000393.1	6169488	6170168	Tery_3992
CP000393.1	6192982	6195567	Tery_4003
CP000393.1	6196364	6196486	Tery_4004
CP000393.1	6196641	6197117	Tery_4005
CP000393.1	6204670	6206682	Tery_4012
CP000393.1	6207070	6208071	Tery_4013
CP000393.1	6212390	6214834	Tery_4018
CP000393.1	6215026	6215793	Tery_4019
CP000393.1	6218684	6218929	Tery_4021
CP000393.1	6219304	6219525	Tery_4022
CP000393.1	6220253	6220510	Tery_4023
CP000393.1	6220564	6222150	Tery_4024
CP000393.1	6222730	6223422	Tery_4025
CP000393.1	6231721	6232740	Tery_4030
CP000393.1	6234655	6236352	Tery_4032
CP000393.1	6240549	6240770	Tery_4035
CP000393.1	6240866	6241129	Tery_4036
CP000393.1	6241119	6241304	Tery_4037
CP000393.1	6241609	6241860	Tery_4038
CP000393.1	6243218	6243436	Tery_4040
CP000393.1	6247182	6248372	Tery_4043
CP000393.1	6258428	6259666	Tery_4050
CP000393.1	6260362	6260709	Tery_4051
CP000393.1	6263146	6264528	Tery_4055
CP000393.1	6271110	6273488	Tery_4060
CP000393.1	6274292	6275599	Tery_4062
CP000393.1	6275782	6276228	Tery_4063
CP000393.1	6276393	6276809	Tery_4064
CP000393.1	6278855	6279109	Tery_4066
CP000393.1	6286709	6288205	Tery_4072
CP000393.1	6291504	6293252	Tery_4077
CP000393.1	6298181	6298846	Tery_4080
CP000393.1	6299635	6300399	Tery_4081
CP000393.1	6300673	6301437	Tery_4082
CP000393.1	6303539	6304093	Tery_4084
CP000393.1	6304293	6304394	Tery_4085
CP000393.1	6305555	6305845	Tery_4087
CP000393.1	6307537	6308007	Tery_4089
CP000393.1	6308307	6308738	Tery_4090
CP000393.1	6309905	6311383	Tery_4091
CP000393.1	6318151	6318486	Tery_4097
CP000393.1	6319091	6321223	Tery_4098
CP000393.1	6323891	6324538	Tery_4100
CP000393.1	6328589	6328903	Tery_4102
CP000393.1	6331607	6332476	Tery_4104
CP000393.1	6332733	6333494	Tery_4105
CP000393.1	6333692	6334213	Tery_4106
CP000393.1	6335523	6335828	Tery_4107
CP000393.1	6336267	6337910	Tery_4108
CP000393.1	6338712	6339935	Tery_4109
CP000393.1	6340300	6342288	Tery_4110
CP000393.1	6343754	6344590	Tery_4112
CP000393.1	6348239	6348964	Tery_4114
CP000393.1	6349315	6350373	Tery_4115
CP000393.1	6375963	6377432	Tery_4133
CP000393.1	6377943	6379145	Tery_4134
CP000393.1	6379583	6380458	Tery_4135
CP000393.1	6380808	6381698	Tery_4136
CP000393.1	6381887	6383344	Tery_4137
CP000393.1	6383569	6385107	Tery_4138
CP000393.1	6385521	6388331	Tery_4139
CP000393.1	6388520	6388939	Tery_4140
CP000393.1	6388944	6389414	Tery_4141
CP000393.1	6389619	6389930	Tery_4142
CP000393.1	6390182	6391003	Tery_4143
CP000393.1	6391312	6391662	Tery_4144
CP000393.1	6391780	6392094	Tery_4145
CP000393.1	6394208	6395023	Tery_4147
CP000393.1	6396183	6398069	Tery_4148
CP000393.1	6398909	6399841	Tery_4150
CP000393.1	6399951	6400035	Tery_R0044
CP000393.1	6404717	6405670	Tery_4153
CP000393.1	6405667	6407919	Tery_4154
CP000393.1	6408063	6409385	Tery_4155
CP000393.1	6410653	6411390	Tery_4156
CP000393.1	6412451	6415675	Tery_4157
CP000393.1	6416012	6417022	Tery_4158
CP000393.1	6420124	6421143	Tery_4160
CP000393.1	6421393	6422166	Tery_4161
CP000393.1	6426812	6426883	Tery_R0045
CP000393.1	6434528	6435391	Tery_4172
CP000393.1	6435652	6436602	Tery_4173
CP000393.1	6436612	6437067	Tery_4174
CP000393.1	6440262	6440552	Tery_4178
CP000393.1	6441892	6443136	Tery_4180
CP000393.1	6449076	6451733	Tery_4186
CP000393.1	6452079	6453833	Tery_4187
CP000393.1	6453948	6455345	Tery_4188
CP000393.1	6455375	6457474	Tery_4189
CP000393.1	6458807	6460912	Tery_4190
CP000393.1	6472531	6473115	Tery_4194
CP000393.1	6477506	6478018	Tery_4197
CP000393.1	6478320	6479099	Tery_4198
CP000393.1	6481410	6482798	Tery_4203
CP000393.1	6492220	6494697	Tery_4209
CP000393.1	6495672	6496643	Tery_4211
CP000393.1	6496894	6497961	Tery_4212
CP000393.1	6502711	6503811	Tery_4217
CP000393.1	6512089	6513231	Tery_4221
CP000393.1	6513286	6513720	Tery_4222
CP000393.1	6517335	6519740	Tery_4224
CP000393.1	6519947	6520402	Tery_4225
CP000393.1	6520392	6521513	Tery_4226
CP000393.1	6523084	6524142	Tery_4227
CP000393.1	6524284	6525108	Tery_4228
CP000393.1	6536914	6539223	Tery_4233
CP000393.1	6539691	6539891	Tery_4235
CP000393.1	6539956	6542760	Tery_4236
CP000393.1	6542893	6546090	Tery_4237
CP000393.1	6546414	6546659	Tery_4238
CP000393.1	6546670	6547671	Tery_4239
CP000393.1	6547693	6548094	Tery_4240
CP000393.1	6551969	6552832	Tery_4244
CP000393.1	6555370	6556761	Tery_4247
CP000393.1	6557032	6558519	Tery_4248
CP000393.1	6558828	6561368	Tery_4249
CP000393.1	6563077	6563505	Tery_4250
CP000393.1	6564787	6565068	Tery_4252
CP000393.1	6565065	6565502	Tery_4253
CP000393.1	6565477	6565929	Tery_4254
CP000393.1	6567741	6568133	Tery_4256
CP000393.1	6568130	6568774	Tery_4257
CP000393.1	6569656	6570324	Tery_4258
CP000393.1	6570361	6570885	Tery_4259
CP000393.1	6570882	6571466	Tery_4260
CP000393.1	6571938	6572378	Tery_4261
CP000393.1	6574337	6575470	Tery_4262
CP000393.1	6577622	6579505	Tery_4264
CP000393.1	6579712	6581169	Tery_4265
CP000393.1	6581856	6582941	Tery_4266
CP000393.1	6582942	6583523	Tery_4267
CP000393.1	6583705	6584580	Tery_4268
CP000393.1	6585836	6586105	Tery_4269
CP000393.1	6586111	6586902	Tery_4270
CP000393.1	6599255	6599377	Tery_4277
CP000393.1	6599355	6599810	Tery_4278
CP000393.1	6602856	6603398	Tery_4282
CP000393.1	6605914	6606933	Tery_4284
CP000393.1	6613275	6613484	Tery_4288
CP000393.1	6614227	6614808	Tery_4290
CP000393.1	6615131	6615268	Tery_4291
CP000393.1	6615312	6615647	Tery_4292
CP000393.1	6615913	6616950	Tery_4293
CP000393.1	6621694	6623022	Tery_4299
CP000393.1	6624979	6625515	Tery_4301
CP000393.1	6625846	6625968	Tery_4302
CP000393.1	6626753	6630622	Tery_4303
CP000393.1	6636392	6637150	Tery_4305
CP000393.1	6650224	6650817	Tery_4312
CP000393.1	6652210	6652848	Tery_4314
CP000393.1	6653983	6655119	Tery_4315
CP000393.1	6656389	6657726	Tery_4316
CP000393.1	6658354	6659658	Tery_4317
CP000393.1	6660167	6660745	Tery_4318
CP000393.1	6661038	6661244	Tery_4319
CP000393.1	6662635	6662988	Tery_4320
CP000393.1	6669633	6669944	Tery_4326
CP000393.1	6670078	6671712	Tery_4327
CP000393.1	6673177	6673482	Tery_4328
CP000393.1	6673602	6673958	Tery_4329
CP000393.1	6674749	6675789	Tery_4330
CP000393.1	6682093	6682311	Tery_4334
CP000393.1	6685688	6687259	Tery_4337
CP000393.1	6691288	6691452	Tery_4339
CP000393.1	6691474	6691836	Tery_4340
CP000393.1	6695990	6697543	Tery_4343
CP000393.1	6699295	6699570	Tery_4345
CP000393.1	6702576	6702854	Tery_4347
CP000393.1	6703129	6704442	Tery_4348
CP000393.1	6704735	6705010	Tery_4349
CP000393.1	6705409	6706437	Tery_4350
CP000393.1	6713998	6715434	Tery_4355
CP000393.1	6716014	6716829	Tery_4356
CP000393.1	6716835	6718196	Tery_4357
CP000393.1	6718583	6719845	Tery_4358
CP000393.1	6720751	6721128	Tery_4359
CP000393.1	6722822	6723061	Tery_4361
CP000393.1	6727533	6728279	Tery_4365
CP000393.1	6728535	6730526	Tery_4366
CP000393.1	6735476	6736471	Tery_4368
CP000393.1	6736987	6737511	Tery_4369
CP000393.1	6738117	6738773	Tery_4370
CP000393.1	6739030	6739482	Tery_4371
CP000393.1	6740979	6741560	Tery_4373
CP000393.1	6751330	6751620	Tery_4383
