#chromosome	start	end	baseMean_HFe
CP000393.1	902632	912891	154.877317183857
CP000393.1	1251949	1252959	405.909961421512
CP000393.1	3899425	3900138	571.360891587153
CP000393.1	7691880	7692713	332.313681890054
CP000393.1	4581356	4582321	36.1165561642688
CP000393.1	1652249	1653973	853.082895194184
CP000393.1	423919	424896	80.1528544645629
CP000393.1	5057858	5058589	437.022140553759
CP000393.1	5614484	5614663	15.6698683909918
CP000393.1	6328589	6328903	848.511099685208
CP000393.1	5209139	5209786	900.609529683524
CP000393.1	2680177	2680371	13.3164194372441
CP000393.1	7522339	7522803	197.17894272932998
CP000393.1	6832027	6832482	26.773084470471698
CP000393.1	6166755	6166874	52.47660659538771
CP000393.1	4093142	4093627	147.08256527905198
CP000393.1	4660869	4661345	1323.65724457481
CP000393.1	3447381	3447902	19.2210041178152
CP000393.1	5465054	5466169	286.510959407093
CP000393.1	7147493	7148251	139.402240777173
CP000393.1	5554346	5554651	17.794804188032398
CP000393.1	1730625	1730951	204.346493087761
CP000393.1	882334	882663	12.5731841331839
CP000393.1	2386434	2388755	178.979216476179
CP000393.1	1142186	1143223	316.57004825573995
CP000393.1	3209480	3210550	65.5272308535269
CP000393.1	6335523	6335828	186.03781778695802
CP000393.1	6455375	6457474	320.003367684451
CP000393.1	631426	633651	111.69347317730801
CP000393.1	3000891	3001781	149.170099331992
CP000393.1	5697711	5698598	1383.70562051901
CP000393.1	1355925	1357523	30.3552773022226
CP000393.1	7042100	7043542	50.6359317850881
CP000393.1	1284895	1285095	337.614576048296
CP000393.1	6926796	6927317	183.534248246685
CP000393.1	1190971	1191594	414.740428286437
CP000393.1	6946280	6947062	605.345614454641
CP000393.1	3112190	3113221	2717.61222750537
CP000393.1	3672572	3675706	69.94534492597761
CP000393.1	397560	398477	64.40473496574039
CP000393.1	6935042	6935125	522.807605337927
CP000393.1	1501447	1501731	40.3537167393562
CP000393.1	4989560	4991563	961.1843375329939
CP000393.1	5420313	5421527	371.005849034271
CP000393.1	2028123	2028449	53.23476210639971
CP000393.1	4169525	4170607	503.705925898097
CP000393.1	3646593	3646931	41.8750359878266
CP000393.1	3676730	3678637	145.448511938841
CP000393.1	750262	750672	845.276820916221
CP000393.1	4679318	4679872	290.975536169566
CP000393.1	6222730	6223422	1029.1757816874601
CP000393.1	6333692	6334213	886.3873262614011
CP000393.1	6658354	6659658	405.499793953189
CP000393.1	1409261	1410328	555.199661852522
CP000393.1	2748048	2748356	209.956680606995
CP000393.1	5214026	5214313	45.5792480513294
CP000393.1	7276607	7276858	106.178426717409
CP000393.1	3966897	3967622	86.91645351416109
CP000393.1	6496894	6497961	18.1430076668312
CP000393.1	849080	850216	753.96958412106
CP000393.1	3191151	3191852	43.829295924449795
CP000393.1	6674749	6675789	139.97137434183398
CP000393.1	2235212	2236372	316.341491611569
CP000393.1	4201888	4202796	89.1461594263416
CP000393.1	1054463	1054726	16.068691751675697
CP000393.1	5573494	5573567	1288.3591230246
CP000393.1	3142381	3142728	1350.64785725329
CP000393.1	949911	952352	17.9014178346897
CP000393.1	3048340	3050928	794.782723565915
CP000393.1	3224428	3226050	712.804151487967
CP000393.1	1527065	1528504	264.54990861569803
CP000393.1	1844523	1847486	2883.70017971434
CP000393.1	356894	357769	102.871314204775
CP000393.1	417849	420950	56.325445640827
CP000393.1	1601167	1601847	741.156288030811
CP000393.1	3137164	3138645	13.8264990145913
CP000393.1	3676131	3676451	12.102595766192698
CP000393.1	3778206	3779021	210.18054470236302
CP000393.1	5590250	5590597	191.238934807193
CP000393.1	585492	588713	137.522910541786
CP000393.1	3352625	3352966	362.144684229525
CP000393.1	603834	605684	17.906426061136198
CP000393.1	2878439	2880205	140.677066439443
CP000393.1	7005014	7005349	687.687752115186
CP000393.1	4667958	4668866	251.178853567056
CP000393.1	5515788	5519246	1335.56421257143
CP000393.1	3425074	3425418	53.452631969720294
CP000393.1	5016574	5017668	1606.7132193273098
CP000393.1	6323891	6324538	229.133894860241
CP000393.1	3062275	3063909	2170.2257593826603
CP000393.1	1569547	1570164	685.639402346772
CP000393.1	2510404	2511453	23.5268694766686
CP000393.1	3912586	3914037	4154.4409989737
CP000393.1	4105693	4107018	25.6126797197938
CP000393.1	5360690	5361685	493.50243208902396
CP000393.1	2472377	2472628	123.240027303589
CP000393.1	2852833	2853090	19.109382244711302
CP000393.1	6670078	6671712	12147.5675280959
CP000393.1	2288744	2289148	366.348130123547
CP000393.1	6787016	6787294	518.72647685584
CP000393.1	5406523	5408379	932.6369453745151
CP000393.1	566682	567677	155.30575027302
CP000393.1	3026642	3027607	486.51282723852603
CP000393.1	5823462	5825531	2021.2249320035999
CP000393.1	6436612	6437067	1026.38882394184
CP000393.1	781534	783267	917.323126983867
CP000393.1	1394263	1395375	73.2679674960939
CP000393.1	5387910	5388992	69.7276992567468
CP000393.1	4243094	4243852	150.595792142984
CP000393.1	4860319	4862109	218.947671908429
CP000393.1	600305	603121	31.9801499748089
CP000393.1	4222509	4223261	65.22231012050649
CP000393.1	4259401	4260618	522.82480871893
CP000393.1	4496681	4496827	62.971683277993705
CP000393.1	3274392	3275078	21.1917666088546
CP000393.1	7079991	7080179	1896.89595154464
CP000393.1	5437935	5440724	218.970294907928
CP000393.1	196262	197389	125.314813347572
CP000393.1	887761	889149	125.72160068485701
CP000393.1	2470555	2472012	983.9644413604
CP000393.1	2655837	2657066	217.875430246087
CP000393.1	4573381	4574745	1646.41190083474
CP000393.1	4868630	4869316	27.5324566725076
CP000393.1	5267766	5267839	1207.48593496165
CP000393.1	5850161	5851720	1551.9884909785699
CP000393.1	6859545	6860168	420.775570776576
CP000393.1	6040954	6041544	1601.82514146788
CP000393.1	6784360	6785442	888.306297921308
CP000393.1	3363039	3363776	455.573287219915
CP000393.1	1810140	1810895	304.218712725426
CP000393.1	478266	479129	353.919729683965
CP000393.1	6703129	6704442	2474.8742980492702
CP000393.1	4901297	4903483	213.91888058466802
CP000393.1	1414773	1416365	47.391925979243005
CP000393.1	3544888	3545535	347.68107817938795
CP000393.1	802278	802730	92.4291863137143
CP000393.1	3744329	3744562	885.6573090889591
CP000393.1	4009524	4010216	28.840548627663196
CP000393.1	2209262	2209720	3885.5721768828002
CP000393.1	1222758	1223264	465.03526953474295
CP000393.1	3881068	3882018	827.146530759718
CP000393.1	4495869	4496225	213.45267360363
CP000393.1	5096954	5098195	336.603545321949
CP000393.1	7644229	7645377	23.364262065239
CP000393.1	5218020	5219663	925.555409907553
CP000393.1	7635217	7636134	188.339221223022
CP000393.1	808988	809668	58.10011023346151
CP000393.1	2167779	2168330	103.084071369261
CP000393.1	2689465	2689677	185.15838960639
CP000393.1	5836695	5839820	106.677377623227
CP000393.1	6079121	6080560	123.259089453089
CP000393.1	6300673	6301437	945.220701087806
CP000393.1	961521	963302	658.120670924673
CP000393.1	818923	820263	372.26041759666606
CP000393.1	1004527	1006728	609.192124584253
CP000393.1	1239818	1240066	159.54042522678301
CP000393.1	2227883	2228242	92.21975055582209
CP000393.1	2297560	2298819	862.915188110537
CP000393.1	2329093	2329341	105.565749222917
CP000393.1	3866500	3868455	679.670276559465
CP000393.1	3984008	3984250	87.20292368886
CP000393.1	4913653	4917567	279.368345708507
CP000393.1	5408697	5409788	1048.4371475303801
CP000393.1	5702511	5702855	78.2707251906877
CP000393.1	6927382	6927819	226.155475288725
CP000393.1	7231455	7231844	598.672783830239
CP000393.1	1210324	1212036	103.936965293206
CP000393.1	5186300	5187079	324.429654678277
CP000393.1	1615167	1615469	11.8740826094856
CP000393.1	791975	793528	458.870352781027
CP000393.1	3773152	3774237	46.1444703588655
CP000393.1	5030998	5032506	708.4640490799429
CP000393.1	5631749	5632354	155.68574216962799
CP000393.1	6027159	6028307	731.9216326802949
CP000393.1	6410653	6411390	912.161374960952
CP000393.1	7395799	7396938	143.400244902167
CP000393.1	3016554	3017336	325.937061466044
CP000393.1	2453967	2454782	303.972099417524
CP000393.1	3498006	3498710	143.43984058491
CP000393.1	1458463	1458756	238.94213264996299
CP000393.1	2502921	2502994	844.521237970627
CP000393.1	3520677	3522032	66.25053772418879
CP000393.1	4832651	4833178	671.553004397901
CP000393.1	2285467	2285946	969.0720170844901
CP000393.1	100518	101846	388.203820949273
CP000393.1	3779129	3779332	34.1176923184556
CP000393.1	3213305	3214297	54.4584977579564
CP000393.1	1091046	1093646	654.126578056804
CP000393.1	4661640	4662857	2217.17567722416
CP000393.1	5833654	5834811	746.380334970206
CP000393.1	3042694	3043569	3656.46758706719
CP000393.1	6727533	6728279	175.60831818315202
CP000393.1	4801313	4801606	38.0201962190068
CP000393.1	5105557	5108871	272.727989073019
CP000393.1	990764	992905	1526.35482284602
CP000393.1	2317317	2317547	43.6356314080927
CP000393.1	3409177	3410082	225.942472189501
CP000393.1	980268	980867	169.90569066201599
CP000393.1	3319524	3320183	81.7219945564299
CP000393.1	3583508	3583900	650.960592673366
CP000393.1	583692	585479	145.515148997
CP000393.1	5701248	5701946	496.182014382639
CP000393.1	1594657	1595790	1163.11380483139
CP000393.1	1721596	1723065	372.949972796299
CP000393.1	4768222	4771032	78.27023981254492
CP000393.1	5442199	5443665	303.386970417238
CP000393.1	4951721	4953925	613.83471434325
CP000393.1	198506	199444	47.2741836610564
CP000393.1	1811022	1811618	384.24113559345705
CP000393.1	913780	923676	631.85799243138
CP000393.1	7146058	7146837	388.103395230123
CP000393.1	3116621	3117832	144.500483446895
CP000393.1	1190194	1190901	706.7943787965379
CP000393.1	1296180	1296470	9.977294312711491
CP000393.1	71135	71347	49.61540697395311
CP000393.1	623997	626591	1979.1739964804601
CP000393.1	1828262	1828981	2244.24472369364
CP000393.1	1627718	1628632	295.191238196901
CP000393.1	1696856	1697746	960.953369259758
CP000393.1	4789405	4790532	391.61759285034
CP000393.1	7428607	7429086	10.5073023234569
CP000393.1	6816642	6817727	156.411482422338
CP000393.1	280981	281054	6151.59006121304
CP000393.1	5733996	5734433	27.843012472467798
CP000393.1	1051875	1053653	143.881215378492
CP000393.1	6030966	6033395	110.890191389
CP000393.1	2466637	2468106	678.856664901101
CP000393.1	3378982	3380412	70.5652028449112
CP000393.1	3755804	3758281	2804.98418144944
CP000393.1	5550523	5551482	146.565775406091
CP000393.1	5668144	5669160	27.117130757407303
CP000393.1	2473654	2474316	57.9110882871103
CP000393.1	1875929	1876612	21.9859874512405
CP000393.1	6582942	6583523	12.1501554255364
CP000393.1	2454785	2455579	197.24815463188702
CP000393.1	3666894	3668879	12.8573253982226
CP000393.1	5203295	5204236	158.711878112152
CP000393.1	7719995	7721242	404.20803259147004
CP000393.1	3747165	3747437	569.4755453790709
CP000393.1	5690362	5691576	224.638313232118
CP000393.1	1221650	1222027	345.51188238894997
CP000393.1	1371920	1375666	183.835623379021
CP000393.1	2271384	2272046	177.73506052174702
CP000393.1	1583042	1583944	929.8707846005079
CP000393.1	2447092	2447358	536.857944452925
CP000393.1	2335843	2336226	43.27323903522329
CP000393.1	2263346	2263981	334.57597502151697
CP000393.1	2336377	2337459	72.82622704607209
CP000393.1	4738906	4739259	12.5026358179005
CP000393.1	5266852	5267217	88.98038731998301
CP000393.1	6167268	6167498	67.9309340327191
CP000393.1	1058584	1058949	124.46618108787901
CP000393.1	4107150	4107743	105.34382664012101
CP000393.1	5600692	5601420	192.930183353885
CP000393.1	810760	811599	52.83520743283461
CP000393.1	7118189	7119121	409.185540209056
CP000393.1	4834389	4834616	92.8523194937496
CP000393.1	5653497	5654852	121.113128253328
CP000393.1	320516	321466	145.075617734936
CP000393.1	6912651	6913448	2306.2252394629
CP000393.1	5191387	5191800	5882.68422458371
CP000393.1	76285	76875	33.018655215437
CP000393.1	2130195	2130680	761.9944250387019
CP000393.1	2979022	2980677	696.099950297525
CP000393.1	5453262	5454149	1432.68963176477
CP000393.1	1525249	1525980	1073.73725173303
CP000393.1	2394705	2397167	111.80704305431699
CP000393.1	4471576	4471779	4500.41638533438
CP000393.1	6804305	6804664	44.6966399265176
CP000393.1	6869160	6870812	138.78175601774598
CP000393.1	7721750	7722283	240.41369830044601
CP000393.1	4129512	4130651	427.00109336644095
CP000393.1	6090836	6093529	56.163203885838
CP000393.1	1127118	1127594	335.498037366721
CP000393.1	7133643	7134593	1352.7539463431099
CP000393.1	5968655	5974453	291.069565010266
CP000393.1	4365954	4366712	68.39552167632979
CP000393.1	3229985	3230479	478.36290037525595
CP000393.1	3210893	3211867	17.2061078464139
CP000393.1	5404991	5405113	9969.56006215194
CP000393.1	6212390	6214834	255.04739685180303
CP000393.1	1629979	1630473	1055.03554484398
CP000393.1	3305146	3306342	62.1884713854348
CP000393.1	5936030	5937514	1004.0177253976599
CP000393.1	2772337	2773359	922.66015394974
CP000393.1	1114288	1115352	377.36903588438696
CP000393.1	5175033	5176229	3227.9057504219104
CP000393.1	7686020	7686208	262.90178610311904
CP000393.1	6143635	6144861	1415.2713501069
CP000393.1	6298181	6298846	201.93376595260898
CP000393.1	7411295	7411717	567.3556178084771
CP000393.1	1258410	1260767	2378.61389452238
CP000393.1	2389695	2390372	32.5676296254034
CP000393.1	3746220	3746495	85.9194027371085
CP000393.1	5223199	5226822	174.68508488869998
CP000393.1	6740979	6741560	666.716279993719
CP000393.1	7638584	7639378	11.565735997483301
CP000393.1	2921966	2923147	23.217306173642303
CP000393.1	6636392	6637150	90.7737266650288
CP000393.1	7238015	7239160	27.4933311185922
CP000393.1	2333973	2335067	550.079161839742
CP000393.1	2348274	2349449	193.45789944493302
CP000393.1	2670584	2670853	152.914899575173
CP000393.1	3944848	3946692	78.4474017744856
CP000393.1	4034054	4034458	128.415289140803
CP000393.1	5133312	5133779	311.529098773553
CP000393.1	6928469	6929314	359.135938865963
CP000393.1	2019402	2021213	131.461249044338
CP000393.1	413407	415158	762.3712522403811
CP000393.1	5095641	5096858	331.798609335575
CP000393.1	6120621	6121061	2962.84597571927
CP000393.1	5804180	5804863	66.854154272759
CP000393.1	6652210	6652848	410.930244666085
CP000393.1	3194858	3195511	241.420624068041
CP000393.1	2870485	2870898	51.1804943463447
CP000393.1	5115330	5116049	26.098553950177497
CP000393.1	995266	996087	134.212633334223
CP000393.1	1403156	1404088	180.239622558955
CP000393.1	6481410	6482798	135.78763268712
CP000393.1	94683	96173	2096.10518087499
CP000393.1	2299624	2300118	502.27736006869105
CP000393.1	6218684	6218929	61.1382258820985
CP000393.1	6826231	6827475	185.482043822433
CP000393.1	1126763	1126903	133.795725071658
CP000393.1	4558552	4558815	13.477444501209199
CP000393.1	7114738	7115364	31.799457661498497
CP000393.1	4358134	4361091	30.944704956722198
CP000393.1	5988706	5989332	14.8824993065698
CP000393.1	3785863	3785935	1803.0399053374301
CP000393.1	4268906	4269508	50.666503511872705
CP000393.1	2170544	2171125	889.99123881879
CP000393.1	2379271	2381265	156.56016212375
CP000393.1	2675710	2676027	355.60730641693704
CP000393.1	2726086	2727363	235.316291415993
CP000393.1	5067364	5067738	1012.16994418062
CP000393.1	7252839	7253396	140.165158579893
CP000393.1	5741588	5741659	1066.4200508984
CP000393.1	6913662	6914867	2381.62852909006
CP000393.1	4523134	4523571	81.4071618429043
CP000393.1	4588813	4590948	137.12629636906001
CP000393.1	7192118	7192819	65.18587913269201
CP000393.1	41475	41900	18.2561074150118
CP000393.1	4113226	4113612	245.10969173050202
CP000393.1	4829515	4830492	1613.98664326154
CP000393.1	7647156	7647725	166.568372079038
CP000393.1	7463513	7463848	523.290001462386
CP000393.1	3772422	3772862	39.2949174088893
CP000393.1	6777124	6777501	112.712415640978
CP000393.1	3131900	3132613	221.770836453936
CP000393.1	5102936	5103706	26.670747737379603
CP000393.1	2669092	2670216	1743.5163598349698
CP000393.1	3961845	3962267	373.335092641055
CP000393.1	3271270	3271686	713.7875444908681
CP000393.1	5954948	5955229	40.02116478039039
CP000393.1	3732458	3733939	106.331122148333
CP000393.1	5113872	5115197	120.997088004309
CP000393.1	384785	385255	43.453826876146
CP000393.1	2093317	2094477	405.825829312003
CP000393.1	3592521	3593426	1121.09220910087
CP000393.1	4261308	4262180	208.146697245183
CP000393.1	3127156	3128292	107.764539492521
CP000393.1	3028348	3028611	353.72134861767603
CP000393.1	7199627	7200982	155.299002987444
CP000393.1	1208481	1209008	20.612355407248
CP000393.1	5265502	5265750	2167.01205760971
CP000393.1	6276393	6276809	151.805010233992
CP000393.1	382366	383226	603.599776032161
CP000393.1	2926396	2927916	102.29094749619699
CP000393.1	5926433	5927119	178.54444750582297
CP000393.1	6918044	6920203	1566.6197104060998
CP000393.1	5405705	5406397	1600.29795646705
CP000393.1	1632117	1632995	276.074309871308
CP000393.1	4764454	4767726	541.3986523583429
CP000393.1	2447382	2447483	23836.6918345163
CP000393.1	7236158	7236601	168.224077662462
CP000393.1	1698259	1698630	331.278267370597
CP000393.1	2919566	2921767	103.41551110959101
CP000393.1	6399951	6400035	5702.26192310671
CP000393.1	6829501	6831891	121.19284198692101
CP000393.1	4236269	4236781	1538.07895909044
CP000393.1	7104047	7107124	155.767419156441
CP000393.1	4151287	4151547	45.0898282202616
CP000393.1	1143474	1144046	217.866317067055
CP000393.1	3719938	3720738	156.716910274149
CP000393.1	697751	698074	947.6214180243829
CP000393.1	2605416	2605961	82.6911529234841
CP000393.1	5111276	5112709	41.996935497876294
CP000393.1	6850348	6851202	168.411987390177
CP000393.1	7103138	7103908	174.67381475481997
CP000393.1	1596127	1597305	1323.90313532164
CP000393.1	2932409	2932807	260.01579128418996
CP000393.1	78349	81126	63.626651021330204
CP000393.1	1453015	1453713	545.997922381599
CP000393.1	2505939	2506844	1678.54863350264
CP000393.1	7182383	7183666	863.582031087599
CP000393.1	7215225	7215605	49.57749811106171
CP000393.1	119376	121190	501.157282313638
CP000393.1	340839	341948	18.604310893810602
CP000393.1	1899852	1900091	195.86181156890098
CP000393.1	3601653	3603533	5134.363498680949
CP000393.1	4727503	4728078	324.647121895194
CP000393.1	5018088	5018741	196.522288166141
CP000393.1	7489262	7489942	939.065367648118
CP000393.1	3606014	3606475	995.300619464965
CP000393.1	5110069	5111208	15.6027459546903
CP000393.1	6167670	6168110	79.5219723464877
CP000393.1	3155435	3156076	410.043046204377
CP000393.1	5491398	5497982	84.2251831909482
CP000393.1	2377529	2379259	1166.15565102436
CP000393.1	3198350	3199639	46.6153046605951
CP000393.1	687517	688122	418.534572989867
CP000393.1	1758520	1759998	410.517687290844
CP000393.1	2483205	2484062	64.0438204679479
CP000393.1	3542138	3543433	337.82960988316603
CP000393.1	5070385	5071044	5199.0597990351
CP000393.1	3570546	3570677	2796.851159824
CP000393.1	5113305	5113694	43.280941827770604
CP000393.1	36830	38158	111.909865165552
CP000393.1	352378	353694	253.391810990082
CP000393.1	5601608	5601922	33.6256976429892
CP000393.1	1354217	1354837	55.09011118891271
CP000393.1	1615715	1616581	15.128731708717101
CP000393.1	1837408	1838166	152.267268967943
CP000393.1	2864018	2865220	487.43449992616206
CP000393.1	5689609	5690343	169.09142166453
CP000393.1	5863868	5864548	54.2804847614323
CP000393.1	1908790	1910424	973.182731293929
CP000393.1	7239247	7242270	72.7883181831807
CP000393.1	6864151	6866904	56.5539587975341
CP000393.1	6849681	6850010	353.086862168305
CP000393.1	5849705	5850019	248.69772857396802
CP000393.1	294991	295656	442.535165035995
CP000393.1	563584	564342	92.722351534712
CP000393.1	1291960	1294113	83.9719945584493
CP000393.1	6080614	6085413	192.45335482010898
CP000393.1	5253848	5254453	429.555522232004
CP000393.1	6650224	6650817	243.087338601291
CP000393.1	1294564	1295925	91.1871045762239
CP000393.1	5004796	5005458	76.36771197644309
CP000393.1	6163736	6165493	502.519687705048
CP000393.1	6453948	6455345	272.510619837156
CP000393.1	7307375	7308835	110.122019425095
CP000393.1	7314886	7315557	457.5386235887901
CP000393.1	7474033	7474338	16.3609014657023
CP000393.1	3666435	3666848	29.8824797472733
CP000393.1	5751287	5751739	84.78466595915658
CP000393.1	241221	242240	1997.78642806254
CP000393.1	2102236	2104170	275.469737815766
CP000393.1	2761257	2762255	120.77921814098801
CP000393.1	3777196	3777939	411.64382676036905
CP000393.1	3779360	3779986	35.6573576528596
CP000393.1	4324937	4325995	2991.13785228746
CP000393.1	4849313	4849498	57.4609137316601
CP000393.1	5598330	5600006	39.022636128261
CP000393.1	7132163	7132582	368.885466584163
CP000393.1	84932	85924	694.720578714205
CP000393.1	5959527	5960936	264.837998127824
CP000393.1	6660167	6660745	160.411956919343
CP000393.1	637017	637871	17.3322842700289
CP000393.1	1217233	1218636	503.854559851566
CP000393.1	3287714	3291085	73.0525310148212
CP000393.1	3557173	3557646	217.945001313751
CP000393.1	4790916	4791674	930.0996874209509
CP000393.1	747158	747436	123.92735806594999
CP000393.1	6039001	6040260	96.5858865930131
CP000393.1	694774	695922	1433.02156110176
CP000393.1	2468310	2469143	1277.40121333393
CP000393.1	3192988	3194634	112.210404512619
CP000393.1	4406936	4408687	1307.96706035333
CP000393.1	1540186	1543833	144.085523188235
CP000393.1	1648441	1649709	1158.04526337987
CP000393.1	3517321	3518097	74.9703599636298
CP000393.1	979363	979587	203.854169745817
CP000393.1	1261720	1262853	77.6471802087192
CP000393.1	5702852	5703775	68.94460708589021
CP000393.1	7648976	7650172	210.78260064411703
CP000393.1	6705409	6706437	405.253128406009
CP000393.1	1265648	1265992	19.788920991452
CP000393.1	1391421	1393301	258.213480216295
CP000393.1	4127761	4127892	1113.80199093571
CP000393.1	6098862	6099791	529.1299493279811
CP000393.1	7233810	7234319	607.311138027643
CP000393.1	7545483	7546301	50.7684745885242
CP000393.1	6962273	6962434	20.580081611296603
CP000393.1	608237	608632	11.7279777524723
CP000393.1	5346447	5347757	69.0217459750846
CP000393.1	5605869	5606108	32.979529661521696
CP000393.1	6319091	6321223	2595.9074101703
CP000393.1	6025595	6026158	135.833124620856
CP000393.1	7570338	7571768	1007.7521130390401
CP000393.1	757621	758259	3405.6116693736303
CP000393.1	3202236	3202901	95.58713374679381
CP000393.1	4984322	4986061	1204.9929522692998
CP000393.1	2505159	2505914	598.984473589484
CP000393.1	2692226	2693236	76.806982054454
CP000393.1	3118977	3119423	137.743736155261
CP000393.1	3591690	3592478	1036.04077720632
CP000393.1	5058586	5059836	533.052464393669
CP000393.1	5265784	5266440	1966.51662800466
CP000393.1	5361796	5362536	488.25980837210403
CP000393.1	5990186	5990968	38.3158318120153
CP000393.1	6728535	6730526	199.572755668665
CP000393.1	2819234	2821120	135.825056171869
CP000393.1	7355870	7357288	50.429921906177796
CP000393.1	5752208	5752822	116.34595966749599
CP000393.1	3407336	3408871	194.02824970061798
CP000393.1	1249747	1251102	2249.1036379584502
CP000393.1	2239624	2241048	281.817399359085
CP000393.1	3285647	3287659	176.420362743366
CP000393.1	5427618	5428895	164.009905743314
CP000393.1	820641	822119	49.305582486874
CP000393.1	4692416	4693294	422.51569365469004
CP000393.1	6517335	6519740	377.563819110714
CP000393.1	6557032	6558519	45.752864412586
CP000393.1	2804987	2811175	88.0992200802851
CP000393.1	3878566	3880275	1413.2252770150303
CP000393.1	4093688	4094305	108.841073317742
CP000393.1	4283570	4284199	25.000263409354602
CP000393.1	4583853	4584539	13.3313396441959
CP000393.1	5188430	5188717	176.330595566917
CP000393.1	6340300	6342288	2976.08529973628
CP000393.1	6343754	6344590	324.68798650823896
CP000393.1	7680646	7680942	97.84335866628359
CP000393.1	997127	998314	513.950306054696
CP000393.1	3251904	3252446	342.090422944649
CP000393.1	7268117	7268218	216.68556598726002
CP000393.1	5664377	5665081	116.496707094515
CP000393.1	4943408	4944664	577.4186788174401
CP000393.1	1456763	1457209	427.391811288174
CP000393.1	3111592	3111828	396.693676158058
CP000393.1	7208727	7209572	185.712378770009
CP000393.1	12895	15912	238.8779507145
CP000393.1	1422258	1423010	37.767477715336206
CP000393.1	2736273	2737244	215.37526484414698
CP000393.1	4198353	4198442	10931.7045396186
CP000393.1	5187567	5188373	576.853493493699
CP000393.1	3745829	3745996	101.99468506269501
CP000393.1	6832866	6836132	670.499010840439
CP000393.1	1223413	1226955	365.386017209918
CP000393.1	6539956	6542760	63.5449740345176
CP000393.1	3880533	3880886	474.45526852655604
CP000393.1	6502711	6503811	367.973869080032
CP000393.1	3055330	3055848	573.145132996314
CP000393.1	3921754	3922926	76.4616146041067
CP000393.1	1975139	1976026	490.81405002737296
CP000393.1	4863543	4864007	452.425460712117
CP000393.1	2270960	2271160	36.963606076497896
CP000393.1	6909831	6910340	151.82246829538
CP000393.1	7243092	7244867	184.567625539164
CP000393.1	4500290	4500676	1098.0571711028301
CP000393.1	251952	252425	1564.1785882692902
CP000393.1	5375265	5379440	589.878582483483
CP000393.1	7408135	7408986	1320.4412139168699
CP000393.1	7491107	7491421	181.342451197396
CP000393.1	7265339	7265716	46.925980182257604
CP000393.1	5080582	5080959	2810.08797872718
CP000393.1	3557804	3559585	123.00257941399599
CP000393.1	5006154	5008349	95.3870876013011
CP000393.1	2490037	2490252	15.1445029502522
CP000393.1	2757992	2758780	940.239460665409
CP000393.1	5501991	5503475	275.005635550298
CP000393.1	925476	926078	152.354319837643
CP000393.1	1064179	1065519	116.33041262005
CP000393.1	4910934	4912403	923.8211615397839
CP000393.1	6404717	6405670	175.418893590398
CP000393.1	7191009	7192118	106.164237823338
CP000393.1	565744	566562	431.473246708425
CP000393.1	3870472	3871158	48.0706136914003
CP000393.1	6539691	6539891	25.7065823474574
CP000393.1	5562093	5562518	180.304170150858
CP000393.1	7636996	7637778	16.2424278346345
CP000393.1	4818736	4819386	335.42957851769404
CP000393.1	5136368	5136703	107.50535013664101
CP000393.1	6215026	6215793	55.533433986399096
CP000393.1	929569	930585	386.222049508406
CP000393.1	1327223	1330339	1802.2223545417398
CP000393.1	2623272	2624444	89.26169255657021
CP000393.1	7078761	7079630	74.92316596072659
CP000393.1	7082862	7084250	457.80397037971494
CP000393.1	1421097	1421984	107.365470197098
CP000393.1	3668880	3669755	76.3807886518775
CP000393.1	5454517	5455338	976.1307206071781
CP000393.1	5469111	5469746	64.0764599203399
CP000393.1	1798654	1800735	552.462033311675
CP000393.1	5985835	5986308	217.010190959589
CP000393.1	750705	751028	678.641019475053
CP000393.1	1387489	1388583	623.617911000739
CP000393.1	6309905	6311383	341.839726418642
CP000393.1	6889357	6890832	8675.82394225573
CP000393.1	1973698	1974462	486.128573677668
CP000393.1	3843547	3844557	192.479418947904
CP000393.1	7237321	7237818	147.848042676856
CP000393.1	944659	945549	797.9901939115581
CP000393.1	2508028	2508810	214.106424655943
CP000393.1	3753129	3753734	919.2075851612351
CP000393.1	3925343	3926998	105.49935809949699
CP000393.1	4036500	4037714	176.551547393428
CP000393.1	6449076	6451733	1376.4346669506301
CP000393.1	6523084	6524142	540.694551366179
CP000393.1	7248832	7249701	1544.92016716423
CP000393.1	7696835	7697701	1498.54955829392
CP000393.1	1467224	1468048	714.250556278348
CP000393.1	4636298	4637155	710.7366286001641
CP000393.1	3566510	3567196	14.4687557389341
CP000393.1	4767726	4768157	16.9890890176767
CP000393.1	224551	225456	264.35831182494803
CP000393.1	3308007	3309710	981.8531850658251
CP000393.1	3670590	3672419	60.5287500724984
CP000393.1	4899215	4901035	791.5498681722479
CP000393.1	4919588	4920166	371.53126671428805
CP000393.1	5856287	5857933	91.64070501065609
CP000393.1	6962470	6963432	2063.91183410549
CP000393.1	779543	780718	816.483755707496
CP000393.1	5150909	5151526	167.907177223329
CP000393.1	3118053	3118829	159.211941236607
CP000393.1	1811884	1812762	1645.1205833340698
CP000393.1	3714164	3715468	1109.4096035666
CP000393.1	4113609	4114220	441.08350607826105
CP000393.1	4318432	4319469	54.1858508208875
CP000393.1	4850499	4851890	2590.87262462683
CP000393.1	4884647	4887262	925.4814814550639
CP000393.1	808271	808972	39.926896496286204
CP000393.1	7007538	7008296	36.0210711891407
CP000393.1	7279225	7280568	1093.1434775099601
