#chromosome	start	end	padj
CP000393.1	2461565	2463970	0.649685541880209
CP000393.1	2429001	2430038	0.649696085095227
CP000393.1	6307537	6308007	0.649696085095227
CP000393.1	1209008	1209706	0.649735740632938
CP000393.1	6581856	6582941	0.650295224981555
CP000393.1	5259071	5260216	0.650701418782596
CP000393.1	2469851	2470195	0.6513865655987969
CP000393.1	7290402	7300685	0.6529807443274379
CP000393.1	7347148	7349388	0.6529807443274379
CP000393.1	7574767	7575161	0.6529807443274379
CP000393.1	1002049	1004481	0.653399985987615
CP000393.1	3788235	3788861	0.653399985987615
CP000393.1	6519947	6520402	0.655518006385802
CP000393.1	33065	35353	0.6557430649979971
CP000393.1	202233	202853	0.6557430649979971
CP000393.1	1624555	1625238	0.656281554926933
CP000393.1	1314887	1316677	0.6576989923538579
CP000393.1	3419070	3420668	0.6578124661611879
CP000393.1	4498810	4500057	0.6585368047596489
CP000393.1	4239511	4239789	0.6592588273357521
CP000393.1	4126186	4127463	0.6596603987385179
CP000393.1	3660872	3662839	0.661093698508311
CP000393.1	2405021	2405527	0.661371677901901
CP000393.1	2721858	2724755	0.661371677901901
CP000393.1	3280402	3281733	0.661371677901901
CP000393.1	3771486	3772319	0.661371677901901
CP000393.1	3876821	3878002	0.661371677901901
CP000393.1	6408063	6409385	0.661371677901901
CP000393.1	3128345	3128986	0.664700164813126
CP000393.1	5752994	5753275	0.664700164813126
CP000393.1	6421393	6422166	0.66510335334795
CP000393.1	884921	886705	0.665895777498933
CP000393.1	6275782	6276228	0.668598361515297
CP000393.1	4994117	4994503	0.669046215459985
CP000393.1	984446	985642	0.66904864789965
CP000393.1	2870936	2872063	0.670394166640572
CP000393.1	3273185	3273610	0.671885162109217
CP000393.1	3345065	3345178	0.671885162109217
CP000393.1	5555019	5556713	0.674016529971187
CP000393.1	2688586	2689356	0.674533358310407
CP000393.1	5706775	5707839	0.674533358310407
CP000393.1	4204510	4205010	0.6747151795790961
CP000393.1	5628467	5630566	0.6747151795790961
CP000393.1	2436827	2439940	0.675525318437524
CP000393.1	5484593	5487043	0.675525318437524
CP000393.1	4099547	4100023	0.6758904943703871
CP000393.1	4524097	4525353	0.680773842364386
CP000393.1	2353054	2353818	0.682141725391716
CP000393.1	4043562	4045433	0.6846531268177549
CP000393.1	1797129	1797368	0.6846619951291829
CP000393.1	5099412	5099816	0.684785153467519
CP000393.1	6781672	6783426	0.686158201179495
CP000393.1	4691229	4692008	0.6874006371661021
CP000393.1	877194	878096	0.6876793463085191
CP000393.1	4361784	4363232	0.6876793463085191
CP000393.1	2846024	2847016	0.6878204066828311
CP000393.1	902632	912891	0.687867869459411
CP000393.1	1251949	1252959	0.687867869459411
CP000393.1	3899425	3900138	0.687867869459411
CP000393.1	7691880	7692713	0.687867869459411
CP000393.1	4581356	4582321	0.6882896698725861
CP000393.1	1652249	1653973	0.688987456906769
CP000393.1	423919	424896	0.6904617604618929
CP000393.1	5057858	5058589	0.6904617604618929
CP000393.1	5614484	5614663	0.6920953787887211
CP000393.1	6328589	6328903	0.692998371925457
CP000393.1	5209139	5209786	0.6935580902626739
CP000393.1	2680177	2680371	0.696010387941871
CP000393.1	7522339	7522803	0.696010387941871
CP000393.1	6832027	6832482	0.6967625882059171
CP000393.1	6166755	6166874	0.697942617422386
CP000393.1	4093142	4093627	0.6980900950992378
CP000393.1	4660869	4661345	0.699400132794849
CP000393.1	3447381	3447902	0.6996512224092599
CP000393.1	5465054	5466169	0.699761110321648
CP000393.1	7147493	7148251	0.6998834710557261
CP000393.1	5554346	5554651	0.700677274763962
CP000393.1	1730625	1730951	0.70137352494951
CP000393.1	882334	882663	0.7026570583070971
CP000393.1	2386434	2388755	0.7031297084749749
CP000393.1	1142186	1143223	0.703837858187107
CP000393.1	3209480	3210550	0.704903552368663
CP000393.1	6335523	6335828	0.7066972933373641
CP000393.1	6455375	6457474	0.7066972933373641
CP000393.1	631426	633651	0.7078593733554309
CP000393.1	3000891	3001781	0.708353439101385
CP000393.1	5697711	5698598	0.708353439101385
CP000393.1	1355925	1357523	0.708423087399545
CP000393.1	7042100	7043542	0.708423087399545
CP000393.1	1284895	1285095	0.7088723731678979
CP000393.1	6926796	6927317	0.7088888804064971
CP000393.1	1190971	1191594	0.7111188846119719
CP000393.1	6946280	6947062	0.712021528174303
CP000393.1	3112190	3113221	0.712055192784228
CP000393.1	3672572	3675706	0.7130644973634771
CP000393.1	397560	398477	0.7131989282929609
CP000393.1	6935042	6935125	0.7131989282929609
CP000393.1	1501447	1501731	0.7138539148181491
CP000393.1	4989560	4991563	0.714228249054746
CP000393.1	5420313	5421527	0.715351072363751
CP000393.1	2028123	2028449	0.716738942574445
CP000393.1	4169525	4170607	0.7168185139591229
CP000393.1	3646593	3646931	0.7169039868191841
CP000393.1	3676730	3678637	0.7169039868191841
CP000393.1	750262	750672	0.7175685205225241
CP000393.1	4679318	4679872	0.7175685205225241
CP000393.1	6222730	6223422	0.7175685205225241
CP000393.1	6333692	6334213	0.7175685205225241
CP000393.1	6658354	6659658	0.7178637654691701
CP000393.1	1409261	1410328	0.7181001546443659
CP000393.1	2748048	2748356	0.7181001546443659
CP000393.1	5214026	5214313	0.7181001546443659
CP000393.1	7276607	7276858	0.7181001546443659
CP000393.1	3966897	3967622	0.719498458083402
CP000393.1	6496894	6497961	0.722067692399999
CP000393.1	849080	850216	0.724649547234536
CP000393.1	3191151	3191852	0.724649547234536
CP000393.1	6674749	6675789	0.7308667596191091
CP000393.1	2235212	2236372	0.731221200867485
CP000393.1	4201888	4202796	0.731486195698864
CP000393.1	1054463	1054726	0.7325402576371031
CP000393.1	5573494	5573567	0.73382771188113
CP000393.1	3142381	3142728	0.7367073178843381
CP000393.1	949911	952352	0.737122390630205
CP000393.1	3048340	3050928	0.737387968109775
CP000393.1	3224428	3226050	0.737387968109775
CP000393.1	1527065	1528504	0.737902093950734
CP000393.1	1844523	1847486	0.737902093950734
CP000393.1	356894	357769	0.7379193662013092
CP000393.1	417849	420950	0.7379193662013092
CP000393.1	1601167	1601847	0.7379193662013092
CP000393.1	3137164	3138645	0.7379193662013092
CP000393.1	3676131	3676451	0.7379193662013092
CP000393.1	3778206	3779021	0.7379193662013092
CP000393.1	5590250	5590597	0.7379193662013092
CP000393.1	585492	588713	0.740288120801063
CP000393.1	3352625	3352966	0.741125436639866
CP000393.1	603834	605684	0.7415436433175642
CP000393.1	2878439	2880205	0.7415436433175642
CP000393.1	7005014	7005349	0.742870969412891
CP000393.1	4667958	4668866	0.743436467021787
CP000393.1	5515788	5519246	0.744526948313871
CP000393.1	3425074	3425418	0.7473677537960469
CP000393.1	5016574	5017668	0.7473677537960469
CP000393.1	6323891	6324538	0.7473845276843771
CP000393.1	3062275	3063909	0.747986477730258
CP000393.1	1569547	1570164	0.748848450399119
CP000393.1	2510404	2511453	0.748848450399119
CP000393.1	3912586	3914037	0.749658319479263
CP000393.1	4105693	4107018	0.749658319479263
CP000393.1	5360690	5361685	0.749658319479263
CP000393.1	2472377	2472628	0.750791653088278
CP000393.1	2852833	2853090	0.750791653088278
CP000393.1	6670078	6671712	0.750791653088278
CP000393.1	2288744	2289148	0.750822151745948
CP000393.1	6787016	6787294	0.751411035600588
CP000393.1	5406523	5408379	0.7560007876108721
CP000393.1	566682	567677	0.7560102961144219
CP000393.1	3026642	3027607	0.7560102961144219
CP000393.1	5823462	5825531	0.757478982757072
CP000393.1	6436612	6437067	0.757478982757072
CP000393.1	781534	783267	0.759156651364399
CP000393.1	1394263	1395375	0.759156651364399
CP000393.1	5387910	5388992	0.759156651364399
CP000393.1	4243094	4243852	0.7593467465986359
CP000393.1	4860319	4862109	0.7593467465986359
CP000393.1	600305	603121	0.7607119805201569
CP000393.1	4222509	4223261	0.7607119805201569
CP000393.1	4259401	4260618	0.7607119805201569
CP000393.1	4496681	4496827	0.7607119805201569
CP000393.1	3274392	3275078	0.7608121017937091
CP000393.1	7079991	7080179	0.7608121017937091
CP000393.1	5437935	5440724	0.762566960669813
CP000393.1	196262	197389	0.765205082205893
CP000393.1	887761	889149	0.765205082205893
CP000393.1	2470555	2472012	0.765205082205893
CP000393.1	2655837	2657066	0.765205082205893
CP000393.1	4573381	4574745	0.765205082205893
CP000393.1	4868630	4869316	0.765205082205893
CP000393.1	5267766	5267839	0.765205082205893
CP000393.1	5850161	5851720	0.765205082205893
CP000393.1	6859545	6860168	0.765205082205893
CP000393.1	6040954	6041544	0.765352938475938
CP000393.1	6784360	6785442	0.765649995421432
CP000393.1	3363039	3363776	0.766399731104261
CP000393.1	1810140	1810895	0.767127281691093
CP000393.1	478266	479129	0.767938388826995
CP000393.1	6703129	6704442	0.767938388826995
CP000393.1	4901297	4903483	0.7711301211243291
CP000393.1	1414773	1416365	0.7716825410606909
CP000393.1	3544888	3545535	0.7716825410606909
CP000393.1	802278	802730	0.7730260179832711
CP000393.1	3744329	3744562	0.7730260179832711
CP000393.1	4009524	4010216	0.7730260179832711
CP000393.1	2209262	2209720	0.773485704278635
CP000393.1	1222758	1223264	0.7744497353736991
CP000393.1	3881068	3882018	0.7745872010439129
CP000393.1	4495869	4496225	0.7745872010439129
CP000393.1	5096954	5098195	0.7745872010439129
CP000393.1	7644229	7645377	0.7745872010439129
CP000393.1	5218020	5219663	0.7748651512170059
CP000393.1	7635217	7636134	0.776685408180282
CP000393.1	808988	809668	0.777510662913468
CP000393.1	2167779	2168330	0.777510662913468
CP000393.1	2689465	2689677	0.777510662913468
CP000393.1	5836695	5839820	0.777510662913468
CP000393.1	6079121	6080560	0.777510662913468
CP000393.1	6300673	6301437	0.779801279435374
CP000393.1	961521	963302	0.780923759026359
CP000393.1	818923	820263	0.781090017673673
CP000393.1	1004527	1006728	0.781090017673673
CP000393.1	1239818	1240066	0.781090017673673
CP000393.1	2227883	2228242	0.781090017673673
CP000393.1	2297560	2298819	0.781090017673673
CP000393.1	2329093	2329341	0.781090017673673
CP000393.1	3866500	3868455	0.781090017673673
CP000393.1	3984008	3984250	0.781090017673673
CP000393.1	4913653	4917567	0.781090017673673
CP000393.1	5408697	5409788	0.781090017673673
CP000393.1	5702511	5702855	0.781090017673673
CP000393.1	6927382	6927819	0.781090017673673
CP000393.1	7231455	7231844	0.781090017673673
CP000393.1	1210324	1212036	0.781493803204211
CP000393.1	5186300	5187079	0.782074851304395
CP000393.1	1615167	1615469	0.783646335949173
CP000393.1	791975	793528	0.784039660994682
CP000393.1	3773152	3774237	0.784039660994682
CP000393.1	5030998	5032506	0.784039660994682
CP000393.1	5631749	5632354	0.784039660994682
CP000393.1	6027159	6028307	0.784039660994682
CP000393.1	6410653	6411390	0.784039660994682
CP000393.1	7395799	7396938	0.784039660994682
CP000393.1	3016554	3017336	0.784127666678782
CP000393.1	2453967	2454782	0.785014505834092
CP000393.1	3498006	3498710	0.7852612657980141
CP000393.1	1458463	1458756	0.786154114679825
CP000393.1	2502921	2502994	0.7864437346819821
CP000393.1	3520677	3522032	0.7864437346819821
CP000393.1	4832651	4833178	0.786887045684423
CP000393.1	2285467	2285946	0.7873544599424691
CP000393.1	100518	101846	0.7874898803140341
CP000393.1	3779129	3779332	0.7874898803140341
CP000393.1	3213305	3214297	0.78869552508673
CP000393.1	1091046	1093646	0.7891168440332709
CP000393.1	4661640	4662857	0.7891168440332709
CP000393.1	5833654	5834811	0.7891168440332709
CP000393.1	3042694	3043569	0.789792356943703
CP000393.1	6727533	6728279	0.7900057846619492
CP000393.1	4801313	4801606	0.790167447397784
CP000393.1	5105557	5108871	0.790167447397784
CP000393.1	990764	992905	0.792129134653634
CP000393.1	2317317	2317547	0.792129134653634
CP000393.1	3409177	3410082	0.792154770204072
CP000393.1	980268	980867	0.794614920173449
CP000393.1	3319524	3320183	0.7952189581848891
CP000393.1	3583508	3583900	0.795399003780777
CP000393.1	583692	585479	0.795943051117162
CP000393.1	5701248	5701946	0.795943051117162
CP000393.1	1594657	1595790	0.7969183800926422
CP000393.1	1721596	1723065	0.7981337341589829
CP000393.1	4768222	4771032	0.7981337341589829
CP000393.1	5442199	5443665	0.798854276911917
CP000393.1	4951721	4953925	0.8019866391037209
CP000393.1	198506	199444	0.802731020816126
CP000393.1	1811022	1811618	0.802731020816126
CP000393.1	913780	923676	0.802810448236347
CP000393.1	7146058	7146837	0.802810448236347
CP000393.1	3116621	3117832	0.803564995685668
CP000393.1	1190194	1190901	0.80419452567554
CP000393.1	1296180	1296470	0.80419452567554
CP000393.1	71135	71347	0.8059126232031409
CP000393.1	623997	626591	0.8062416465919091
CP000393.1	1828262	1828981	0.807942361632101
CP000393.1	1627718	1628632	0.8091545774379849
CP000393.1	1696856	1697746	0.80975739083407
CP000393.1	4789405	4790532	0.80975739083407
CP000393.1	7428607	7429086	0.80975739083407
CP000393.1	6816642	6817727	0.8106700127455121
CP000393.1	280981	281054	0.8110698723934351
CP000393.1	5733996	5734433	0.811520062851405
CP000393.1	1051875	1053653	0.8124106362084809
CP000393.1	6030966	6033395	0.8124106362084809
CP000393.1	2466637	2468106	0.8133125287291099
CP000393.1	3378982	3380412	0.8133125287291099
CP000393.1	3755804	3758281	0.8133125287291099
CP000393.1	5550523	5551482	0.8133125287291099
CP000393.1	5668144	5669160	0.8133125287291099
CP000393.1	2473654	2474316	0.8138649261608342
CP000393.1	1875929	1876612	0.815839880725488
CP000393.1	6582942	6583523	0.8167060497281959
CP000393.1	2454785	2455579	0.8182313392354921
CP000393.1	3666894	3668879	0.8182313392354921
CP000393.1	5203295	5204236	0.8182313392354921
CP000393.1	7719995	7721242	0.818398541178042
CP000393.1	3747165	3747437	0.8185676108635358
CP000393.1	5690362	5691576	0.81873244509822
CP000393.1	1221650	1222027	0.819408931842135
CP000393.1	1371920	1375666	0.819408931842135
CP000393.1	2271384	2272046	0.820358228832303
CP000393.1	1583042	1583944	0.823034899617135
CP000393.1	2447092	2447358	0.8231753647735329
CP000393.1	2335843	2336226	0.823542163285625
CP000393.1	2263346	2263981	0.8238901299273191
CP000393.1	2336377	2337459	0.8238901299273191
CP000393.1	4738906	4739259	0.8254377127861351
CP000393.1	5266852	5267217	0.8260185690303979
CP000393.1	6167268	6167498	0.8260185690303979
CP000393.1	1058584	1058949	0.8264517276821
CP000393.1	4107150	4107743	0.8281481979869029
CP000393.1	5600692	5601420	0.8281481979869029
CP000393.1	810760	811599	0.8297731988811999
CP000393.1	7118189	7119121	0.830268061726241
CP000393.1	4834389	4834616	0.8305290581099459
CP000393.1	5653497	5654852	0.8305290581099459
CP000393.1	320516	321466	0.831578692649762
CP000393.1	6912651	6913448	0.8326034175404591
CP000393.1	5191387	5191800	0.833212540818128
CP000393.1	76285	76875	0.8346713712175201
CP000393.1	2130195	2130680	0.834728749399963
CP000393.1	2979022	2980677	0.834728749399963
CP000393.1	5453262	5454149	0.835092407047903
CP000393.1	1525249	1525980	0.8353257733019531
CP000393.1	2394705	2397167	0.8353257733019531
CP000393.1	4471576	4471779	0.835404135755248
CP000393.1	6804305	6804664	0.835404135755248
CP000393.1	6869160	6870812	0.835404135755248
CP000393.1	7721750	7722283	0.835404135755248
CP000393.1	4129512	4130651	0.8358715501114391
CP000393.1	6090836	6093529	0.8370192917173299
CP000393.1	1127118	1127594	0.838237975076989
CP000393.1	7133643	7134593	0.838237975076989
CP000393.1	5968655	5974453	0.8408073509342259
CP000393.1	4365954	4366712	0.841335379711395
CP000393.1	3229985	3230479	0.8428747071320709
CP000393.1	3210893	3211867	0.843774227742854
CP000393.1	5404991	5405113	0.843774227742854
CP000393.1	6212390	6214834	0.843774227742854
CP000393.1	1629979	1630473	0.843886611981735
CP000393.1	3305146	3306342	0.844414380340034
CP000393.1	5936030	5937514	0.844653600203986
CP000393.1	2772337	2773359	0.8449644910465971
CP000393.1	1114288	1115352	0.847779464657861
CP000393.1	5175033	5176229	0.847779464657861
CP000393.1	7686020	7686208	0.847779464657861
CP000393.1	6143635	6144861	0.8479945609875409
CP000393.1	6298181	6298846	0.8480703942633749
CP000393.1	7411295	7411717	0.8486170555173059
CP000393.1	1258410	1260767	0.8497403528639541
CP000393.1	2389695	2390372	0.8497403528639541
CP000393.1	3746220	3746495	0.8497403528639541
CP000393.1	5223199	5226822	0.8497403528639541
CP000393.1	6740979	6741560	0.8497403528639541
CP000393.1	7638584	7639378	0.8497403528639541
CP000393.1	2921966	2923147	0.851325144779027
CP000393.1	6636392	6637150	0.8517902127194029
CP000393.1	7238015	7239160	0.8517902127194029
CP000393.1	2333973	2335067	0.852229123781953
CP000393.1	2348274	2349449	0.852229123781953
CP000393.1	2670584	2670853	0.852229123781953
CP000393.1	3944848	3946692	0.852229123781953
CP000393.1	4034054	4034458	0.852229123781953
CP000393.1	5133312	5133779	0.852229123781953
CP000393.1	6928469	6929314	0.852229123781953
CP000393.1	2019402	2021213	0.852265070534312
CP000393.1	413407	415158	0.8526792416573891
CP000393.1	5095641	5096858	0.8534611028206072
CP000393.1	6120621	6121061	0.854357309951221
CP000393.1	5804180	5804863	0.854721949511924
CP000393.1	6652210	6652848	0.8548379561821149
CP000393.1	3194858	3195511	0.8550460626865458
CP000393.1	2870485	2870898	0.855309941817489
CP000393.1	5115330	5116049	0.8560558612720289
CP000393.1	995266	996087	0.85619797885265
CP000393.1	1403156	1404088	0.85619797885265
CP000393.1	6481410	6482798	0.85619797885265
CP000393.1	94683	96173	0.8564038113014699
CP000393.1	2299624	2300118	0.8564038113014699
CP000393.1	6218684	6218929	0.8564038113014699
CP000393.1	6826231	6827475	0.8564038113014699
CP000393.1	1126763	1126903	0.85708417267212
CP000393.1	4558552	4558815	0.85708417267212
CP000393.1	7114738	7115364	0.85708417267212
CP000393.1	4358134	4361091	0.8577774819834649
CP000393.1	5988706	5989332	0.8592562276185591
CP000393.1	3785863	3785935	0.862077122914155
CP000393.1	4268906	4269508	0.862077122914155
CP000393.1	2170544	2171125	0.864212555096653
CP000393.1	2379271	2381265	0.864212555096653
CP000393.1	2675710	2676027	0.864212555096653
CP000393.1	2726086	2727363	0.864212555096653
CP000393.1	5067364	5067738	0.864212555096653
CP000393.1	7252839	7253396	0.864212555096653
CP000393.1	5741588	5741659	0.86488484873949
CP000393.1	6913662	6914867	0.8656185686210759
CP000393.1	4523134	4523571	0.8672213715774258
CP000393.1	4588813	4590948	0.8672213715774258
CP000393.1	7192118	7192819	0.8672213715774258
CP000393.1	41475	41900	0.8686909903639699
CP000393.1	4113226	4113612	0.8686909903639699
CP000393.1	4829515	4830492	0.8686909903639699
CP000393.1	7647156	7647725	0.869608935450643
CP000393.1	7463513	7463848	0.870105309713183
CP000393.1	3772422	3772862	0.870521245215008
CP000393.1	6777124	6777501	0.8705236154250771
CP000393.1	3131900	3132613	0.870550021579179
CP000393.1	5102936	5103706	0.871543900088469
CP000393.1	2669092	2670216	0.8716921504282991
CP000393.1	3961845	3962267	0.8716921504282991
CP000393.1	3271270	3271686	0.871940814465573
CP000393.1	5954948	5955229	0.872218497266262
CP000393.1	3732458	3733939	0.8726070236642891
CP000393.1	5113872	5115197	0.873676841313258
CP000393.1	384785	385255	0.873853036031947
CP000393.1	2093317	2094477	0.873888823885384
CP000393.1	3592521	3593426	0.874990117332121
CP000393.1	4261308	4262180	0.874990117332121
CP000393.1	3127156	3128292	0.875779189432709
CP000393.1	3028348	3028611	0.876803047391262
CP000393.1	7199627	7200982	0.876803047391262
CP000393.1	1208481	1209008	0.8768991879646859
CP000393.1	5265502	5265750	0.879325108004144
CP000393.1	6276393	6276809	0.881919847656635
CP000393.1	382366	383226	0.88251703964701
CP000393.1	2926396	2927916	0.88251703964701
CP000393.1	5926433	5927119	0.88251703964701
CP000393.1	6918044	6920203	0.884752514364271
CP000393.1	5405705	5406397	0.8858678324886858
CP000393.1	1632117	1632995	0.886807101505981
CP000393.1	4764454	4767726	0.886807101505981
CP000393.1	2447382	2447483	0.8869834615696751
CP000393.1	7236158	7236601	0.8869834615696751
CP000393.1	1698259	1698630	0.888252430418577
CP000393.1	2919566	2921767	0.888252430418577
CP000393.1	6399951	6400035	0.888252430418577
CP000393.1	6829501	6831891	0.888252430418577
CP000393.1	4236269	4236781	0.8883538379130981
CP000393.1	7104047	7107124	0.888986496386783
CP000393.1	4151287	4151547	0.889663811204333
CP000393.1	1143474	1144046	0.889726183500812
CP000393.1	3719938	3720738	0.8913887289045129
CP000393.1	697751	698074	0.89214773971387
CP000393.1	2605416	2605961	0.89214773971387
CP000393.1	5111276	5112709	0.89214773971387
CP000393.1	6850348	6851202	0.89214773971387
CP000393.1	7103138	7103908	0.89214773971387
CP000393.1	1596127	1597305	0.892652407472896
CP000393.1	2932409	2932807	0.892652407472896
CP000393.1	78349	81126	0.8939467384424791
CP000393.1	1453015	1453713	0.8939467384424791
CP000393.1	2505939	2506844	0.8939467384424791
CP000393.1	7182383	7183666	0.895155101895753
CP000393.1	7215225	7215605	0.895155101895753
CP000393.1	119376	121190	0.8953691793441959
CP000393.1	340839	341948	0.8953691793441959
CP000393.1	1899852	1900091	0.8953691793441959
CP000393.1	3601653	3603533	0.8953691793441959
CP000393.1	4727503	4728078	0.8953691793441959
CP000393.1	5018088	5018741	0.8953691793441959
CP000393.1	7489262	7489942	0.8953691793441959
CP000393.1	3606014	3606475	0.895481859077602
CP000393.1	5110069	5111208	0.895730202823427
CP000393.1	6167670	6168110	0.895785608670405
CP000393.1	3155435	3156076	0.895995595455766
CP000393.1	5491398	5497982	0.896323647869344
CP000393.1	2377529	2379259	0.8968350285282659
CP000393.1	3198350	3199639	0.8968350285282659
CP000393.1	687517	688122	0.897532311224078
CP000393.1	1758520	1759998	0.897532311224078
CP000393.1	2483205	2484062	0.897532311224078
CP000393.1	3542138	3543433	0.8983288177159972
CP000393.1	5070385	5071044	0.898703863500095
CP000393.1	3570546	3570677	0.899057692741227
CP000393.1	5113305	5113694	0.8999725843628391
CP000393.1	36830	38158	0.9012145294914159
CP000393.1	352378	353694	0.9012145294914159
CP000393.1	5601608	5601922	0.9012145294914159
CP000393.1	1354217	1354837	0.901370360828965
CP000393.1	1615715	1616581	0.904429613097726
CP000393.1	1837408	1838166	0.904429613097726
CP000393.1	2864018	2865220	0.904429613097726
CP000393.1	5689609	5690343	0.904429613097726
CP000393.1	5863868	5864548	0.904429613097726
CP000393.1	1908790	1910424	0.905754284395345
CP000393.1	7239247	7242270	0.905754284395345
CP000393.1	6864151	6866904	0.906399799438566
CP000393.1	6849681	6850010	0.907178678102772
CP000393.1	5849705	5850019	0.907464241247146
CP000393.1	294991	295656	0.9091672452917209
CP000393.1	563584	564342	0.9091672452917209
CP000393.1	1291960	1294113	0.9091672452917209
CP000393.1	6080614	6085413	0.9091672452917209
CP000393.1	5253848	5254453	0.910116973994333
CP000393.1	6650224	6650817	0.9103129674147551
CP000393.1	1294564	1295925	0.911112840492491
CP000393.1	5004796	5005458	0.911112840492491
CP000393.1	6163736	6165493	0.911112840492491
CP000393.1	6453948	6455345	0.911112840492491
CP000393.1	7307375	7308835	0.911112840492491
CP000393.1	7314886	7315557	0.911112840492491
CP000393.1	7474033	7474338	0.911112840492491
CP000393.1	3666435	3666848	0.9117958400670061
CP000393.1	5751287	5751739	0.9128633699821371
CP000393.1	241221	242240	0.913267649295768
CP000393.1	2102236	2104170	0.913267649295768
CP000393.1	2761257	2762255	0.913267649295768
CP000393.1	3777196	3777939	0.913267649295768
CP000393.1	3779360	3779986	0.913267649295768
CP000393.1	4324937	4325995	0.913267649295768
CP000393.1	4849313	4849498	0.913267649295768
CP000393.1	5598330	5600006	0.913267649295768
CP000393.1	7132163	7132582	0.913267649295768
CP000393.1	84932	85924	0.913292001362073
CP000393.1	5959527	5960936	0.913386324140448
CP000393.1	6660167	6660745	0.913386324140448
CP000393.1	637017	637871	0.913819001761667
CP000393.1	1217233	1218636	0.913819001761667
CP000393.1	3287714	3291085	0.913819001761667
CP000393.1	3557173	3557646	0.913819001761667
CP000393.1	4790916	4791674	0.913819001761667
CP000393.1	747158	747436	0.9155173555264549
CP000393.1	6039001	6040260	0.9155173555264549
CP000393.1	694774	695922	0.91575100944986
CP000393.1	2468310	2469143	0.91575100944986
CP000393.1	3192988	3194634	0.91575100944986
CP000393.1	4406936	4408687	0.91575100944986
CP000393.1	1540186	1543833	0.91654118440941
CP000393.1	1648441	1649709	0.91654118440941
CP000393.1	3517321	3518097	0.91654118440941
CP000393.1	979363	979587	0.9165458722925781
CP000393.1	1261720	1262853	0.91675181155054
CP000393.1	5702852	5703775	0.91675181155054
CP000393.1	7648976	7650172	0.91675181155054
CP000393.1	6705409	6706437	0.916798276833879
CP000393.1	1265648	1265992	0.9174682526127109
CP000393.1	1391421	1393301	0.9174682526127109
CP000393.1	4127761	4127892	0.9174682526127109
CP000393.1	6098862	6099791	0.9174682526127109
CP000393.1	7233810	7234319	0.9174682526127109
CP000393.1	7545483	7546301	0.9174682526127109
CP000393.1	6962273	6962434	0.917857834910018
CP000393.1	608237	608632	0.9184313852201009
CP000393.1	5346447	5347757	0.9191552368999051
CP000393.1	5605869	5606108	0.9191552368999051
CP000393.1	6319091	6321223	0.9222633598155029
CP000393.1	6025595	6026158	0.9232657263800329
CP000393.1	7570338	7571768	0.9238959765755319
CP000393.1	757621	758259	0.9258149080112299
CP000393.1	3202236	3202901	0.9258149080112299
CP000393.1	4984322	4986061	0.9258149080112299
CP000393.1	2505159	2505914	0.925851762069006
CP000393.1	2692226	2693236	0.925851762069006
CP000393.1	3118977	3119423	0.925851762069006
CP000393.1	3591690	3592478	0.925851762069006
CP000393.1	5058586	5059836	0.925851762069006
CP000393.1	5265784	5266440	0.925851762069006
CP000393.1	5361796	5362536	0.925851762069006
CP000393.1	5990186	5990968	0.925851762069006
CP000393.1	6728535	6730526	0.925851762069006
CP000393.1	2819234	2821120	0.926449599459313
CP000393.1	7355870	7357288	0.926449599459313
CP000393.1	5752208	5752822	0.926695917425372
CP000393.1	3407336	3408871	0.928613107253192
CP000393.1	1249747	1251102	0.929585341226479
CP000393.1	2239624	2241048	0.9296836234491241
CP000393.1	3285647	3287659	0.931022641167195
CP000393.1	5427618	5428895	0.931022641167195
CP000393.1	820641	822119	0.9313323373454558
CP000393.1	4692416	4693294	0.931930163812479
CP000393.1	6517335	6519740	0.9328029054914191
CP000393.1	6557032	6558519	0.9328029054914191
CP000393.1	2804987	2811175	0.933984332564612
CP000393.1	3878566	3880275	0.933984332564612
CP000393.1	4093688	4094305	0.933984332564612
CP000393.1	4283570	4284199	0.933984332564612
CP000393.1	4583853	4584539	0.933984332564612
CP000393.1	5188430	5188717	0.933984332564612
CP000393.1	6340300	6342288	0.933984332564612
CP000393.1	6343754	6344590	0.933984332564612
CP000393.1	7680646	7680942	0.933984332564612
CP000393.1	997127	998314	0.934486780822365
CP000393.1	3251904	3252446	0.934486780822365
CP000393.1	7268117	7268218	0.9352111140722421
CP000393.1	5664377	5665081	0.936440442845905
CP000393.1	4943408	4944664	0.9371276485069681
CP000393.1	1456763	1457209	0.937138601117375
CP000393.1	3111592	3111828	0.937138601117375
CP000393.1	7208727	7209572	0.937138601117375
CP000393.1	12895	15912	0.9374293345110128
CP000393.1	1422258	1423010	0.9374293345110128
CP000393.1	2736273	2737244	0.938338978604938
CP000393.1	4198353	4198442	0.938422193208953
CP000393.1	5187567	5188373	0.938898223845131
CP000393.1	3745829	3745996	0.939641978059413
CP000393.1	6832866	6836132	0.939641978059413
CP000393.1	1223413	1226955	0.9399954226511121
CP000393.1	6539956	6542760	0.9405052415945742
CP000393.1	3880533	3880886	0.941358447001535
CP000393.1	6502711	6503811	0.941976797085585
CP000393.1	3055330	3055848	0.941985986377002
CP000393.1	3921754	3922926	0.942627258413157
CP000393.1	1975139	1976026	0.942643657576375
CP000393.1	4863543	4864007	0.94355464965875
CP000393.1	2270960	2271160	0.944426127522465
