#chromosome	start	end	baseMean_LFe
CP000393.1	2157109	2158074	51.6741503900524
CP000393.1	7535046	7537298	369.96480297402496
CP000393.1	1985587	1986489	222.447758939998
CP000393.1	2191817	2193394	67.4997519163545
CP000393.1	2207730	2208740	87.2015298449148
CP000393.1	3810957	3812372	282.116860046988
CP000393.1	6202952	6204331	800.763535961389
CP000393.1	3083476	3086151	132.989281495029
CP000393.1	433208	434281	204.638287483456
CP000393.1	3247778	3248368	42.2181607184409
CP000393.1	3465879	3466922	84.0177177611349
CP000393.1	5788222	5789493	1732.40504280392
CP000393.1	5191797	5192096	305.321504303401
CP000393.1	158094	158963	1338.45479841987
CP000393.1	4559674	4563921	2167.19661326678
CP000393.1	3692064	3692606	3811.2482403020003
CP000393.1	3236804	3237550	280.65630560909597
CP000393.1	6955395	6955958	143.961727754678
CP000393.1	1049819	1051168	408.542970476645
CP000393.1	5661000	5661851	142.052965730826
CP000393.1	4080432	4082018	38.9068785426949
CP000393.1	7047902	7048252	28.4638207156279
CP000393.1	648930	650492	145.030422837473
CP000393.1	2091665	2092519	295.949534083175
CP000393.1	5379592	5382309	514.24431190541
CP000393.1	1332219	1333871	82.89648620710541
CP000393.1	2292766	2293098	180.20560832953998
CP000393.1	882852	883628	1057.76519113059
CP000393.1	5366349	5367179	9590.40873895628
CP000393.1	947925	949313	42.71062423649529
CP000393.1	1424443	1429596	70.006900407264
CP000393.1	1804103	1804957	609.839246799615
CP000393.1	2231265	2232536	373.60275405658206
CP000393.1	2293129	2293335	132.883340323515
CP000393.1	2324538	2326616	667.975065166566
CP000393.1	6934592	6934828	210.930270069129
CP000393.1	7692990	7693802	57.5054858715971
CP000393.1	4087746	4089296	128.736440403528
CP000393.1	6903599	6905632	51.626522419896204
CP000393.1	1110563	1111246	150.85899963032
CP000393.1	5510931	5512550	110.17387670915899
CP000393.1	2905931	2913829	607.440236100275
CP000393.1	2759279	2760169	1016.1625528542301
CP000393.1	3312612	3313478	57.526371141651495
CP000393.1	2313012	2314022	1302.02033465641
CP000393.1	981336	984209	577.6609414999849
CP000393.1	5696581	5696865	249.49796753011
CP000393.1	7069101	7069475	14.9550292883321
CP000393.1	475370	476356	122.207626820693
CP000393.1	6617530	6617901	16.5175628638309
CP000393.1	6312853	6313887	205.03635565475898
CP000393.1	1240296	1240586	243.84410783412602
CP000393.1	3793760	3794422	165.646629956167
CP000393.1	3023400	3025337	544.774327858509
CP000393.1	5279739	5280767	133.25909206118098
CP000393.1	1545005	1545634	385.64699502700597
CP000393.1	1745214	1745681	141.578152344566
CP000393.1	4084112	4085647	70.80425488009041
CP000393.1	7515207	7517489	266.12858312612303
CP000393.1	2990943	2991206	248.180539907471
CP000393.1	3875500	3876276	243.93549045453202
CP000393.1	6827730	6829058	141.628000844387
CP000393.1	4091507	4092475	135.290153019252
CP000393.1	6146709	6149888	5399.30159327305
CP000393.1	875936	877123	93.875073127766
CP000393.1	1681221	1681559	44.7260565434023
CP000393.1	4502357	4502479	332.154710316953
CP000393.1	5151622	5151693	1756.81785033104
CP000393.1	5630800	5630872	4104.471862703571
CP000393.1	5841423	5841755	50.595585973746395
CP000393.1	3402944	3404242	207.98115433675702
CP000393.1	7203688	7204821	611.506720789543
CP000393.1	4490874	4491221	695.5500461817751
CP000393.1	3715522	3716031	294.016170198751
CP000393.1	1170383	1171918	80.034679913457
CP000393.1	4554629	4555132	54.6600810208102
CP000393.1	6283409	6284266	84.2761593848497
CP000393.1	1812931	1813464	1234.25451221239
CP000393.1	6548125	6548727	22.242341599383604
CP000393.1	81365	81982	99.9533742436404
CP000393.1	4294717	4296081	22.196467231489397
CP000393.1	5434323	5435174	46.1950272090277
CP000393.1	3628413	3630362	58.650561549650895
CP000393.1	5813074	5815104	783.751259825248
CP000393.1	5028950	5030623	291.054957837896
CP000393.1	68747	70330	2021.16185843028
CP000393.1	1033514	1033714	181.19507424667998
CP000393.1	6302090	6303325	670.169448012581
CP000393.1	7044737	7045030	935.412755998383
CP000393.1	199938	201053	46.7676897919418
CP000393.1	4015798	4017270	367.25119628386904
CP000393.1	6789847	6790281	1054.91987445779
CP000393.1	7572184	7573545	61.0232548967349
CP000393.1	3149682	3150275	1441.82562147749
CP000393.1	167483	177388	187.05129258927502
CP000393.1	536247	536486	19.6161353332766
CP000393.1	5062119	5064692	680.6903422349201
CP000393.1	6846113	6847903	2278.90493951301
CP000393.1	4176775	4178328	1012.9614195269901
CP000393.1	3179580	3180479	53.0077537503564
CP000393.1	4237849	4238832	505.63593131157404
CP000393.1	5789683	5790519	183.43191538498698
CP000393.1	2032658	2034337	1149.70924577996
CP000393.1	2188783	2191536	654.6519297558401
CP000393.1	6980791	6981576	1321.44348743146
CP000393.1	2173203	2174015	3238.1229194180796
CP000393.1	45501	48125	1782.8848307204398
CP000393.1	2558466	2559689	266.677676931473
CP000393.1	7153316	7154557	163.991299205861
CP000393.1	3786683	3787084	542.07367173145
CP000393.1	7213707	7214726	627.356350218914
CP000393.1	707465	709603	90.4577445552202
CP000393.1	1228281	1229516	143.54894947277901
CP000393.1	3038599	3038775	2462.28698336828
CP000393.1	4621711	4622796	37.83013361039671
CP000393.1	3812518	3815760	857.866753141438
CP000393.1	5500175	5501224	72.8703936308309
CP000393.1	6134284	6135711	176.493634452994
CP000393.1	7564768	7565499	31.7371491387038
CP000393.1	7691370	7691765	649.979593532246
CP000393.1	7039862	7040296	26.3817950369488
CP000393.1	4555499	4556641	239.082171702219
CP000393.1	5710528	5710809	52.9879545692324
CP000393.1	6020453	6020917	1038.3864620930901
CP000393.1	2600090	2601229	80.36444846713329
CP000393.1	2638093	2640024	176.764507698133
CP000393.1	1395950	1399156	151.704067780443
CP000393.1	2399103	2400650	48.7895844750971
CP000393.1	4448673	4454090	142.229380602705
CP000393.1	2594470	2596161	197.260080182017
CP000393.1	2158202	2159509	631.214112237285
CP000393.1	4330341	4331627	263.607516048955
CP000393.1	3176638	3178710	1089.32570590313
CP000393.1	184247	185407	110.62294755806299
CP000393.1	5787328	5788164	545.674686856513
CP000393.1	4846872	4846955	988.5893590782199
CP000393.1	451430	452728	63.579219456752604
CP000393.1	4020221	4020817	240.80301305101898
CP000393.1	4025710	4026459	598.8262480021431
CP000393.1	7442322	7442636	12.921484177418899
CP000393.1	1604273	1604758	225.592885707748
CP000393.1	2375504	2376163	213.163362597399
CP000393.1	1919854	1921656	114.488377230756
CP000393.1	1726892	1727728	187.51701954350202
CP000393.1	3635609	3637234	30.4859423198677
CP000393.1	3748196	3749110	1432.5640992940303
CP000393.1	6176750	6178288	954.7475621313221
CP000393.1	2025743	2027152	118.645004375597
CP000393.1	2633969	2634310	17.4387459386395
CP000393.1	5480746	5481531	206.45417417846298
CP000393.1	7602384	7603871	131.186661135209
CP000393.1	2123603	2123848	14.1793153358376
CP000393.1	3562883	3564298	141.898135617508
CP000393.1	2124776	2125009	48.895486818182896
CP000393.1	6586958	6590005	83.73149008609491
CP000393.1	1926211	1927449	513.407293089293
CP000393.1	3887494	3888420	313.08023044641203
CP000393.1	368911	371385	4331.16478321092
CP000393.1	6501489	6501863	29.711458966265802
CP000393.1	6743830	6744918	1095.19636981531
CP000393.1	4462676	4464022	47.1114982372049
CP000393.1	739494	744134	1719.78127872524
CP000393.1	2203647	2205473	1855.4124005275198
CP000393.1	6191034	6192503	453.918249219114
CP000393.1	3537007	3537735	348.853087932023
CP000393.1	1357898	1359337	846.300501508855
CP000393.1	1806617	1806856	234.506023603518
CP000393.1	5358455	5358853	611.659811627952
CP000393.1	5978061	5978945	322.007300012385
CP000393.1	3473878	3477468	270.40339764774603
CP000393.1	6950596	6950904	237.330858871785
CP000393.1	380511	381323	97.09940154215109
CP000393.1	1731395	1735918	180.740847698887
CP000393.1	2643845	2645032	95.0148493765344
CP000393.1	2848949	2849218	663.14214853466
CP000393.1	4464598	4466469	130.072345313506
CP000393.1	5676807	5678192	294.750715738002
CP000393.1	6972389	6973681	517.730724222031
CP000393.1	122033	123379	62.826928104050396
CP000393.1	827206	828897	20.421345925171302
CP000393.1	1267524	1269053	158.131926267162
CP000393.1	4147239	4149272	110.943367637147
CP000393.1	4289908	4291026	81.6997826972507
CP000393.1	6314150	6314893	192.001803478892
CP000393.1	4500832	4501056	2683.01143652547
CP000393.1	3359060	3361132	144.750460222598
CP000393.1	4571090	4571911	3221.97436288859
CP000393.1	1198130	1198312	2424.54401013207
CP000393.1	6133846	6134280	47.056349548102396
CP000393.1	5024023	5025174	321.333796356142
CP000393.1	5100035	5101573	139.135550699792
CP000393.1	5815168	5816352	468.47214195125196
CP000393.1	6293946	6294263	282.799519837153
CP000393.1	2389285	2389629	11.1346766042958
CP000393.1	3276390	3277850	913.564313913262
CP000393.1	6208451	6209140	176.93983846847001
CP000393.1	2617044	2618561	216.441685267471
CP000393.1	4236854	4237354	2792.92431561107
CP000393.1	6188150	6189205	911.731321637365
CP000393.1	4968019	4971612	890.619780938295
CP000393.1	6352422	6353438	240.090478747089
CP000393.1	4711163	4711555	336.859424064098
CP000393.1	4946700	4947848	24.913616052262398
CP000393.1	1849484	1850875	98.6830916150894
CP000393.1	1807420	1807779	727.824675447492
CP000393.1	181654	182427	34.0912941352442
CP000393.1	1774989	1775900	64.3483119290483
CP000393.1	2407801	2409072	178.044679340237
CP000393.1	5772259	5773647	1049.05214531161
CP000393.1	5775407	5777149	152.84413887526898
CP000393.1	6043850	6044005	48.758615009954994
CP000393.1	7687850	7690774	1261.91179960804
CP000393.1	1643890	1644078	75.50791139822809
CP000393.1	4612247	4613284	441.01299241571604
CP000393.1	609071	609604	680.35414823292
CP000393.1	4527310	4528077	191.813137767033
CP000393.1	6975491	6975766	37.3258773491056
CP000393.1	2376195	2376899	394.962134273629
CP000393.1	570659	571606	147.753678380796
CP000393.1	3237753	3238223	272.510166826129
CP000393.1	1384183	1384845	38.0080594420116
CP000393.1	1694036	1695550	162.73008926401198
CP000393.1	3498817	3499671	48.7470565104828
CP000393.1	2411651	2412274	1503.87346589145
CP000393.1	1108732	1109067	1678.86101059436
CP000393.1	332920	335472	446.946194773187
CP000393.1	3368523	3370517	119.346838496893
CP000393.1	3486880	3487341	296.549817738692
CP000393.1	5159222	5159455	194.064203091564
CP000393.1	7581799	7590924	584.16202850788
CP000393.1	5383438	5383896	116.84164446819901
CP000393.1	1289781	1291256	21.6478974587399
CP000393.1	5281815	5282210	1109.59485547182
CP000393.1	6964326	6964580	185.511395178503
CP000393.1	7335838	7336233	5815.44518029844
CP000393.1	390886	392010	125.459191003748
CP000393.1	3535618	3535845	17.683871097767
CP000393.1	105037	105312	272.42789698819803
CP000393.1	155085	157763	207.309213088245
CP000393.1	869671	869743	451.748192804428
CP000393.1	2272168	2275125	1516.80046024
CP000393.1	3243857	3245767	65.40508356684
CP000393.1	3643590	3643964	57.1376413592203
CP000393.1	5422333	5423190	100.737771706143
CP000393.1	5509650	5510867	42.3474250909927
CP000393.1	6679384	6680361	167.79767944401698
CP000393.1	2785682	2786209	1259.46712450475
CP000393.1	1736814	1737599	48.5401830817945
CP000393.1	4962813	4963391	282.657897884302
CP000393.1	3393612	3393905	20.7005321568966
CP000393.1	6020933	6021556	1370.04485940115
CP000393.1	6514681	6515646	340.711013979882
CP000393.1	7744449	7745435	2600.24871155987
CP000393.1	1916945	1917445	221.739885169257
CP000393.1	5966135	5967487	475.216060019587
CP000393.1	5016071	5016322	19.776199217138
CP000393.1	5278531	5279334	280.954697441675
CP000393.1	938282	938977	4203.45514877071
CP000393.1	6256462	6258087	783.651003699785
CP000393.1	6965887	6967656	595.345734106078
CP000393.1	4514600	4516228	1021.3179988161801
CP000393.1	7745576	7746961	1899.5559994619398
CP000393.1	1545701	1546360	333.367458239751
CP000393.1	2593406	2594197	64.2228280430039
CP000393.1	6894705	6895391	1120.13525460146
CP000393.1	2743335	2744183	297.214415794135
CP000393.1	6161572	6161988	231.222021842625
CP000393.1	1786261	1786851	41.6449624594503
CP000393.1	1121932	1122537	177.594530922874
CP000393.1	5648798	5650267	206.37257503009
CP000393.1	5611983	5612993	6641.11639319016
CP000393.1	2928042	2930663	643.144121883063
CP000393.1	7748596	7749579	2165.2507916896398
CP000393.1	1094074	1096749	494.902922876908
CP000393.1	3090771	3091517	52.125218606117706
CP000393.1	2099242	2100564	11.9219195451141
CP000393.1	6934269	6934592	829.238838562016
CP000393.1	4074308	4079536	369.533131519133
CP000393.1	188512	188796	174.63030018624198
CP000393.1	1491215	1491544	3498.8886270053804
CP000393.1	1665756	1666877	180.44810848616902
CP000393.1	2056360	2057220	220.68011543872
CP000393.1	6958498	6960591	4080.4908527136604
CP000393.1	7192816	7193853	593.3179697995099
CP000393.1	814085	814846	731.192974984303
CP000393.1	6227282	6228952	1038.0554826482198
CP000393.1	180459	181211	150.240534301182
CP000393.1	7123026	7123745	342.481491943274
CP000393.1	2202340	2202627	1084.22031428841
CP000393.1	7045073	7045621	206.345451262549
CP000393.1	1753871	1756033	419.591751155973
CP000393.1	1150922	1152034	483.83909919484495
CP000393.1	4026713	4028083	628.3049349610201
CP000393.1	4299819	4301165	216.227197156297
CP000393.1	5199678	5201405	863.306812694428
CP000393.1	6633517	6636105	229.741629114244
CP000393.1	1343991	1344563	300.50037100546103
CP000393.1	5710816	5711097	54.612934342353704
CP000393.1	2330508	2332670	105.08924586171801
CP000393.1	6861233	6861625	28.5760944338585
CP000393.1	7661583	7662482	541.433421517835
CP000393.1	6699593	6700990	213.99342397282902
CP000393.1	7153055	7153297	14.953542632583
CP000393.1	516434	517675	420.990202621625
CP000393.1	3707845	3708957	52.6556482384828
CP000393.1	847091	847798	2079.4044468893303
CP000393.1	4954707	4955846	326.10973858885603
CP000393.1	5636193	5637668	36.563092811877496
CP000393.1	2847592	2848500	306.266899321693
CP000393.1	7533289	7534653	106.629524054379
CP000393.1	685183	685695	1819.9261508247198
CP000393.1	1972786	1973562	376.66852534357696
CP000393.1	5120787	5121026	19.095921620549
CP000393.1	612482	618103	26811.5605939146
CP000393.1	6365659	6365895	3087.2540697299896
CP000393.1	2089867	2091285	528.1050643744201
CP000393.1	4085844	4087607	77.68690213856479
CP000393.1	6935301	6936476	49.443852595969
CP000393.1	1944502	1944867	406.70257444522105
CP000393.1	6185718	6187043	201.88542151429598
CP000393.1	7732475	7733635	5095.19170575758
CP000393.1	5444701	5445285	1565.93609443314
CP000393.1	5250688	5251251	253.75562675822601
CP000393.1	6977513	6978733	2020.65228646482
CP000393.1	1557475	1557855	114.083706986835
CP000393.1	2422567	2423040	28.813554350941
CP000393.1	6710540	6711412	89.990744010506
CP000393.1	350401	351009	12.947291312054501
CP000393.1	718330	718596	5183.53043652784
CP000393.1	2011162	2012967	659.6296770158609
CP000393.1	2751304	2752452	157.74035509056003
CP000393.1	3023056	3023277	371.801427097572
CP000393.1	4857113	4858342	98.79997291866908
CP000393.1	5839992	5841062	55.089578578779104
CP000393.1	6006416	6007747	56.037886644736005
CP000393.1	6321624	6322703	22963.311520902796
CP000393.1	3502164	3502964	209.67226921904998
CP000393.1	5042852	5043283	1110.52988181337
CP000393.1	7665892	7666230	303.642443267971
CP000393.1	2990347	2990781	171.295123366396
CP000393.1	3097987	3099918	245.28513413375703
CP000393.1	7173358	7173453	52868.0703252242
CP000393.1	1141614	1141853	16.59988713917
CP000393.1	3617964	3618434	148.445049246656
CP000393.1	1989720	1990229	205.600961574544
CP000393.1	6107560	6107982	597.795153039738
CP000393.1	2446514	2447074	45.05307087658521
CP000393.1	6591183	6591434	27.2398770478037
CP000393.1	5126976	5127344	80.0558752198713
CP000393.1	5356961	5357203	56.764552698682095
CP000393.1	4823098	4824900	857.638040423897
CP000393.1	2031392	2031607	85.1093074999697
CP000393.1	4271969	4273429	71.99956382367941
CP000393.1	3680800	3685065	574.816654358391
CP000393.1	2433568	2434164	42.1168207925109
CP000393.1	5974625	5974709	779.355139864013
CP000393.1	7058865	7059953	1053.92550522112
CP000393.1	3808790	3810340	210.81892611494598
CP000393.1	1902054	1902320	1409.02214911945
CP000393.1	3485910	3486572	425.87759266026495
CP000393.1	6359859	6360704	446.64061164284004
CP000393.1	551119	551400	134.58532017464898
CP000393.1	3555159	3555497	124.676922967974
CP000393.1	4836721	4836969	105.15904708339899
CP000393.1	5152432	5153325	77.15135586771609
CP000393.1	6480895	6481350	20.372151766847
CP000393.1	7532687	7533286	93.63947240726641
CP000393.1	7225720	7226028	2602.9243855609698
CP000393.1	1994206	1996482	454.177035657528
CP000393.1	5124169	5126037	55.292142731107596
CP000393.1	7224827	7225120	2139.30414522129
CP000393.1	1644600	1645232	16.7073909617298
CP000393.1	2002256	2003392	3003.59532934442
CP000393.1	5389536	5390171	99.7231776317846
CP000393.1	544282	545463	78.6171092095283
CP000393.1	1279953	1280891	43.546767866819295
CP000393.1	6437164	6437790	1399.80747233863
CP000393.1	1187125	1189152	343.97679656857497
CP000393.1	1743770	1744945	934.5437400415719
CP000393.1	2369918	2370784	201.12683634110698
CP000393.1	4098615	4099007	9.71008158056576
CP000393.1	7715783	7716067	54.0383623868374
CP000393.1	1401369	1402571	848.983189561746
CP000393.1	1822341	1822685	198.386871635349
CP000393.1	4540901	4541977	184.86228167761
CP000393.1	5931920	5933398	1052.42134444312
CP000393.1	6447795	6448721	111.938265186355
CP000393.1	7617415	7621452	107.85271084861601
CP000393.1	6223864	6224364	646.89786088576
CP000393.1	6444890	6445951	92.54307098876379
CP000393.1	1305631	1306536	78.2532112060776
CP000393.1	7115786	7116241	105.249168545483
CP000393.1	3356865	3357215	135.56109802512898
CP000393.1	1855867	1857660	32.6976128707271
CP000393.1	1547067	1547372	663.1365554889
CP000393.1	5426895	5427401	747.2162802287711
CP000393.1	3400076	3401407	397.702453561201
CP000393.1	3018030	3019724	239.713077559034
CP000393.1	1598452	1599138	25.3229959161126
CP000393.1	5627133	5628203	110.08152174217899
CP000393.1	63117	63416	107.33405181462601
CP000393.1	1740339	1741796	58.388600506804295
CP000393.1	4940563	4940898	22.036064784843397
CP000393.1	4018528	4019160	130.57944268871
CP000393.1	6506622	6509042	413.280503517262
CP000393.1	3041953	3042102	102.329187901252
CP000393.1	3103111	3103572	940.183337651236
CP000393.1	6254812	6255237	421.711113377014
CP000393.1	7099417	7100196	221.22211358230098
CP000393.1	4121540	4121779	28.108205117820702
CP000393.1	239488	239967	379.820645897818
CP000393.1	5637974	5639041	159.502104399958
CP000393.1	3056728	3057204	105.68720585741998
CP000393.1	6187365	6187895	266.19443712576197
CP000393.1	1461792	1464824	1988.3216928438198
CP000393.1	2547916	2548536	107.629021149247
CP000393.1	2138490	2138744	81.2746212251376
CP000393.1	7519815	7520588	2176.93708318895
CP000393.1	5193251	5193478	5916.12441605849
CP000393.1	1297259	1298641	59.650243673222505
CP000393.1	2874785	2875306	73.0077592894202
CP000393.1	1199263	1200468	860.044921876763
CP000393.1	6623422	6623607	2081.2626800426997
CP000393.1	6127659	6130481	24.2568806342093
CP000393.1	4620565	4621650	55.72115317349179
CP000393.1	3553177	3554112	709.807331715328
CP000393.1	4906362	4906925	115.528519072889
CP000393.1	6059266	6064635	112.784893029829
CP000393.1	1470233	1470976	19.312675334903602
CP000393.1	1820154	1820813	1115.11039173476
CP000393.1	5359218	5360024	162.031759069518
CP000393.1	2310208	2310447	548.0158808697171
CP000393.1	1068070	1068591	521.590595196259
CP000393.1	7710244	7711014	2564.78975754003
CP000393.1	3808269	3808577	1273.9779469360699
CP000393.1	5748621	5749274	287.784254080009
CP000393.1	1820973	1821791	2554.9740399655702
CP000393.1	6189202	6189579	188.67399999099098
CP000393.1	5498570	5498812	397.23380828028803
CP000393.1	6306413	6307276	520.041336433099
CP000393.1	2098603	2099235	24.5359628054633
CP000393.1	3104481	3105716	462.705050683245
CP000393.1	7253718	7255013	523.1818429302749
CP000393.1	3070203	3080102	168.37085950462
CP000393.1	3005400	3006068	16.6926488589951
CP000393.1	7255094	7255954	379.960845426031
CP000393.1	6168208	6169122	89.14077014278341
CP000393.1	7323658	7325688	180.47546181423198
CP000393.1	3984975	3987053	42.6796004235195
CP000393.1	31434	32471	44.305169721265294
CP000393.1	3689328	3691565	1302.5676140539
CP000393.1	2275783	2279412	1968.06554315115
CP000393.1	1303103	1305283	84.3446828627348
CP000393.1	1230078	1230776	128.954060369712
CP000393.1	7070386	7071636	57.899867273095104
CP000393.1	7084547	7084669	61.7506899857233
CP000393.1	3679358	3679600	606.589222702555
CP000393.1	7392524	7395448	1555.9019774843398
CP000393.1	392631	393239	289.15188637299303
CP000393.1	1419416	1419658	13.570345610332902
CP000393.1	1471755	1473455	144.815988329997
CP000393.1	5456566	5456736	620.276810934305
CP000393.1	5567156	5568373	1122.0377054324902
CP000393.1	5623544	5625580	99.5383976699746
CP000393.1	577302	578246	154.90910017976802
CP000393.1	6644783	6645853	38.1022934136099
CP000393.1	367817	367889	1418.0937281099302
CP000393.1	3036360	3037823	5191.1296700170205
CP000393.1	5479413	5480288	352.005374774369
CP000393.1	5618966	5619670	115.24557744483101
CP000393.1	5043365	5043718	1517.7218095370902
CP000393.1	6175036	6175836	183.59628835608999
CP000393.1	2996534	2998090	790.293098448748
CP000393.1	1919537	1919836	19.7221008834047
CP000393.1	2658181	2659314	170.270715124243
CP000393.1	554156	554713	13.6217270623506
CP000393.1	178603	180135	145.028602272054
CP000393.1	1299865	1300983	33.5735279508083
CP000393.1	2634407	2637040	227.97010767933202
CP000393.1	3620967	3622208	221.81079602282998
CP000393.1	4747353	4747733	98.69885522132459
CP000393.1	5008408	5010945	15.7730215981168
CP000393.1	5458898	5459155	199.04772915946
CP000393.1	2659406	2659651	178.075711883172
CP000393.1	1901362	1902057	1397.3429740782801
CP000393.1	2549833	2551644	148.768969204102
CP000393.1	3093311	3095065	77.6898089510147
CP000393.1	4432949	4433884	41.3548011096426
CP000393.1	7054347	7055096	1346.6423461352301
CP000393.1	2052114	2052659	262.281026023394
CP000393.1	3340972	3341622	503.97004428604697
CP000393.1	5602599	5605304	354.710186658752
CP000393.1	2574511	2575359	10.880951945922199
CP000393.1	3613722	3613979	277.44859293651
CP000393.1	3124502	3126070	95.3128989363969
CP000393.1	4162778	4164304	105.625713590289
CP000393.1	2362918	2364054	899.29305920606
CP000393.1	1269287	1270315	409.51277358392304
CP000393.1	2596502	2599774	235.087030522917
CP000393.1	2971599	2972078	311.093570114052
CP000393.1	6591534	6594539	130.707974076793
CP000393.1	815307	815870	368.26314801611505
CP000393.1	3257286	3257822	3552.6172531047796
CP000393.1	6264531	6264926	34.8776232176621
CP000393.1	3803725	3804468	181.823072323241
CP000393.1	4955862	4957973	333.218949960811
CP000393.1	1990542	1992458	3000.2464744410604
CP000393.1	6688073	6690226	53.3823871284624
CP000393.1	7388112	7390736	700.594056431288
CP000393.1	2674587	2675630	48.179766592999805
CP000393.1	6315001	6316008	264.992424522346
CP000393.1	2631605	2632522	3761.9872185022705
CP000393.1	3539552	3541312	26.7962163097406
CP000393.1	3548049	3548804	3493.47726885125
CP000393.1	2812502	2814832	2143.66991974656
CP000393.1	4082424	4084022	88.6626808571451
CP000393.1	6723030	6725207	139.325794150109
CP000393.1	2610290	2611039	134.891387560585
CP000393.1	246541	247155	268.443159523751
CP000393.1	6345000	6345869	23.885167475101902
CP000393.1	6427319	6427924	37.9627946113663
CP000393.1	4413483	4414592	192.51882154933497
CP000393.1	6683811	6684374	32.2700352700301
CP000393.1	3086414	3089044	131.611187158722
CP000393.1	2693722	2694651	789.9224907652631
CP000393.1	4876981	4880268	170.171159333568
CP000393.1	2374239	2375345	155.95594319027
CP000393.1	6323345	6323416	2338.09757209342
CP000393.1	5020859	5022115	290.827885458426
CP000393.1	5579819	5582314	447.04305080421096
CP000393.1	5730128	5731453	4922.71372519632
CP000393.1	7280859	7282040	913.099591970285
CP000393.1	1109390	1109647	380.018136750552
CP000393.1	3241214	3243199	179.087387487402
CP000393.1	4340289	4341875	458.01408529339403
CP000393.1	6644325	6644747	22.6187133188024
CP000393.1	1369252	1370169	26.219729294471602
CP000393.1	7112497	7113855	28.6675319345575
CP000393.1	3477613	3478758	40.851167277581204
CP000393.1	2657404	2657994	81.8099588502432
CP000393.1	4477417	4477854	17.853950991715397
CP000393.1	3585331	3586143	446.623282076334
CP000393.1	3973029	3974042	759.1400908788969
CP000393.1	2481037	2482254	346.40762484001
CP000393.1	4433940	4434800	46.613268504255295
CP000393.1	5935320	5935901	918.4050407536149
CP000393.1	3692790	3692966	5102.53346740705
CP000393.1	5810073	5810984	111.549637830595
CP000393.1	7738448	7739215	61.7935684390061
CP000393.1	6590117	6590695	21.7768235777806
CP000393.1	3006413	3007297	47.192696895683795
CP000393.1	3146743	3147933	361.97853781469706
CP000393.1	1695936	1696739	572.871152985465
CP000393.1	1031502	1032680	824.057130141206
CP000393.1	1805868	1806614	573.586346235245
CP000393.1	1455460	1456596	982.940602105881
CP000393.1	1594183	1594482	303.286928860083
CP000393.1	3291907	3294882	1366.6285667206
CP000393.1	3761094	3761813	549.732451817774
CP000393.1	5571978	5572649	607.825727884751
CP000393.1	402783	403595	60.33341395313911
CP000393.1	800556	802199	10355.135254465
CP000393.1	924892	925005	28.147039185065605
CP000393.1	2031910	2032515	857.694913258768
CP000393.1	2179545	2181449	23.593064374702802
CP000393.1	3097023	3097568	12.6171728625136
CP000393.1	3405254	3406612	1123.17696976292
CP000393.1	4250639	4251142	1440.2880321003
CP000393.1	5260963	5263698	868.6669321322
CP000393.1	6069239	6069946	404.515302301705
CP000393.1	7089972	7091165	93.4581028640267
CP000393.1	7741452	7743251	103.02201794653799
CP000393.1	1420322	1420510	15.6248789492124
CP000393.1	4802150	4802965	11.775134844151099
CP000393.1	5817998	5818210	183.65575589308602
CP000393.1	747702	748271	483.952156527588
CP000393.1	7172676	7173203	1689.95810310081
CP000393.1	6354668	6359515	1232.23260067446
CP000393.1	6951779	6954697	1461.38391596456
CP000393.1	3367934	3368431	70.4121256036312
CP000393.1	2735038	2735787	395.238505934847
CP000393.1	1365968	1368049	579.6984590298599
CP000393.1	3578315	3578947	128.149044163223
CP000393.1	5722164	5722937	670.703841543861
CP000393.1	6548820	6549902	55.673988164977104
CP000393.1	375832	377736	424.467168475504
CP000393.1	1012706	1013788	117.64142734910101
CP000393.1	3253980	3255833	279.563545093141
CP000393.1	4502936	4503349	1564.77721188651
CP000393.1	5395593	5400188	10247.558298169
CP000393.1	4838318	4839355	18.265036586790302
CP000393.1	3064492	3069276	47.4592280455857
CP000393.1	803667	804314	318.384505395247
CP000393.1	1671148	1671966	132.160985966052
CP000393.1	6224986	6225390	1591.5231771148801
CP000393.1	3622433	3622984	48.8309786834554
CP000393.1	4345708	4346562	185.16455695385702
CP000393.1	4874834	4875961	583.9474749578189
CP000393.1	3382538	3385582	217.27256341813802
CP000393.1	862472	865609	444.840791196836
CP000393.1	7202068	7202805	166.71804044634501
CP000393.1	538091	539179	953.019863421944
CP000393.1	3587593	3589917	815.693822451212
CP000393.1	1364634	1364843	50.1878914471267
CP000393.1	6594822	6598238	199.613380914577
CP000393.1	1662563	1662811	58.836149255396
CP000393.1	6430124	6430471	11.8206852298813
CP000393.1	4097167	4098015	45.5686843375953
CP000393.1	6613590	6613907	15.350174811869302
CP000393.1	6745056	6745637	393.466925386324
CP000393.1	272619	272692	4889.50426812787
CP000393.1	1212925	1213011	4476.768013007
CP000393.1	2022108	2023112	103.756235259954
CP000393.1	2758812	2759264	3545.58689235636
CP000393.1	2811499	2812203	116.884686019325
CP000393.1	2832018	2832968	78.9135184485108
CP000393.1	2844745	2845167	1304.46941308738
CP000393.1	3422701	3422922	81.64599695784
CP000393.1	3947029	3952464	139.474717799691
CP000393.1	5762330	5764039	471.04047595774
CP000393.1	6002976	6004025	55.43361112820249
CP000393.1	7097893	7098228	106.048860873886
