#chromosome	start	end	padj
CP000393.1	4420293	4420631	0.617109902444563
CP000393.1	845869	846687	0.617303855382338
CP000393.1	3145925	3146173	0.617303855382338
CP000393.1	4512422	4513705	0.617303855382338
CP000393.1	5564312	5564803	0.617303855382338
CP000393.1	6261961	6262860	0.617303855382338
CP000393.1	6777731	6778714	0.617303855382338
CP000393.1	522487	523410	0.617308464971459
CP000393.1	2733588	2734250	0.6174469081552321
CP000393.1	3433933	3434682	0.6174469081552321
CP000393.1	3397309	3398085	0.619264812006218
CP000393.1	6232970	6233995	0.619386659783034
CP000393.1	4434855	4435520	0.619390834680115
CP000393.1	6860457	6860780	0.619390834680115
CP000393.1	2589969	2592758	0.6195545922631899
CP000393.1	4504076	4504615	0.62185290122554
CP000393.1	2478251	2480092	0.622438782937759
CP000393.1	6438869	6439591	0.622926043824673
CP000393.1	1900636	1901181	0.624902087183827
CP000393.1	5174320	5174730	0.624902087183827
CP000393.1	4826057	4826836	0.626316654777563
CP000393.1	6026445	6026660	0.627229151085888
CP000393.1	7716299	7716715	0.627584188274449
CP000393.1	3281950	3285126	0.6276432470689971
CP000393.1	1534516	1535817	0.628388462340955
CP000393.1	3654024	3655592	0.628388462340955
CP000393.1	314229	314588	0.628922104818713
CP000393.1	4812963	4813033	0.628929406968654
CP000393.1	2283508	2284245	0.6296073691152211
CP000393.1	4592699	4593613	0.630403398167625
CP000393.1	2206086	2207102	0.631440697046987
CP000393.1	4945576	4946556	0.631931439494639
CP000393.1	1851088	1852776	0.632266342484534
CP000393.1	1576068	1577666	0.633575624776614
CP000393.1	141415	142320	0.634739353215254
CP000393.1	1801211	1802377	0.634739353215254
CP000393.1	2440188	2441573	0.634739353215254
CP000393.1	3538187	3538705	0.634739353215254
CP000393.1	4347060	4347971	0.634739353215254
CP000393.1	5146012	5147667	0.634739353215254
CP000393.1	5305023	5305634	0.634739353215254
CP000393.1	7360770	7361261	0.634739353215254
CP000393.1	7553468	7558333	0.634739353215254
CP000393.1	4724659	4726017	0.6349692575592989
CP000393.1	7632295	7633098	0.6349692575592989
CP000393.1	5626403	5627158	0.6366346766186579
CP000393.1	1619340	1621193	0.63668947827874
CP000393.1	92566	92754	0.638551086601761
CP000393.1	4977493	4980810	0.6390658449763311
CP000393.1	7030421	7031815	0.639844431594273
CP000393.1	3724002	3725813	0.6408585176247901
CP000393.1	7137998	7140499	0.6408585176247901
CP000393.1	3590161	3591117	0.641191267760869
CP000393.1	4235756	4236223	0.641191267760869
CP000393.1	4810705	4811034	0.6415872543210931
CP000393.1	5050039	5050533	0.6415872543210931
CP000393.1	4159429	4161774	0.6420773863369129
CP000393.1	3903538	3903972	0.6431995349987659
CP000393.1	2157109	2158074	0.6437570132413879
CP000393.1	7535046	7537298	0.6437570132413879
CP000393.1	1985587	1986489	0.645140388194155
CP000393.1	2191817	2193394	0.645140388194155
CP000393.1	2207730	2208740	0.649229872707473
CP000393.1	3810957	3812372	0.650701418782596
CP000393.1	6202952	6204331	0.650701418782596
CP000393.1	3083476	3086151	0.6518314580599991
CP000393.1	433208	434281	0.651840993607471
CP000393.1	3247778	3248368	0.651840993607471
CP000393.1	3465879	3466922	0.651840993607471
CP000393.1	5788222	5789493	0.6519229941381071
CP000393.1	5191797	5192096	0.6529807443274379
CP000393.1	158094	158963	0.653399985987615
CP000393.1	4559674	4563921	0.653399985987615
CP000393.1	3692064	3692606	0.65540285021305
CP000393.1	3236804	3237550	0.655518006385802
CP000393.1	6955395	6955958	0.655518006385802
CP000393.1	1049819	1051168	0.6557430649979971
CP000393.1	5661000	5661851	0.6557430649979971
CP000393.1	4080432	4082018	0.656064116595063
CP000393.1	7047902	7048252	0.656160209493692
CP000393.1	648930	650492	0.6585368047596489
CP000393.1	2091665	2092519	0.6585368047596489
CP000393.1	5379592	5382309	0.6585368047596489
CP000393.1	1332219	1333871	0.6590713508350009
CP000393.1	2292766	2293098	0.6590713508350009
CP000393.1	882852	883628	0.6604587006514829
CP000393.1	5366349	5367179	0.661093698508311
CP000393.1	947925	949313	0.661371677901901
CP000393.1	1424443	1429596	0.661371677901901
CP000393.1	1804103	1804957	0.661371677901901
CP000393.1	2231265	2232536	0.661371677901901
CP000393.1	2293129	2293335	0.661371677901901
CP000393.1	2324538	2326616	0.661371677901901
CP000393.1	6934592	6934828	0.661371677901901
CP000393.1	7692990	7693802	0.661371677901901
CP000393.1	4087746	4089296	0.661439292548345
CP000393.1	6903599	6905632	0.662878985785654
CP000393.1	1110563	1111246	0.664700164813126
CP000393.1	5510931	5512550	0.664700164813126
CP000393.1	2905931	2913829	0.66510335334795
CP000393.1	2759279	2760169	0.665895777498933
CP000393.1	3312612	3313478	0.6672412521222081
CP000393.1	2313012	2314022	0.668547378535109
CP000393.1	981336	984209	0.6729820411290911
CP000393.1	5696581	5696865	0.6729820411290911
CP000393.1	7069101	7069475	0.6738638461142309
CP000393.1	475370	476356	0.674533358310407
CP000393.1	6617530	6617901	0.6747151795790961
CP000393.1	6312853	6313887	0.675525318437524
CP000393.1	1240296	1240586	0.6758904943703871
CP000393.1	3793760	3794422	0.676837516464376
CP000393.1	3023400	3025337	0.6822773661617351
CP000393.1	5279739	5280767	0.6853583472660799
CP000393.1	1545005	1545634	0.6873825964193
CP000393.1	1745214	1745681	0.687867869459411
CP000393.1	4084112	4085647	0.687867869459411
CP000393.1	7515207	7517489	0.687867869459411
CP000393.1	2990943	2991206	0.6879063059349921
CP000393.1	3875500	3876276	0.6879063059349921
CP000393.1	6827730	6829058	0.6879063059349921
CP000393.1	4091507	4092475	0.6882896698725861
CP000393.1	6146709	6149888	0.690428185145014
CP000393.1	875936	877123	0.6904617604618929
CP000393.1	1681221	1681559	0.6904617604618929
CP000393.1	4502357	4502479	0.6904617604618929
CP000393.1	5151622	5151693	0.6904617604618929
CP000393.1	5630800	5630872	0.6904617604618929
CP000393.1	5841423	5841755	0.6904617604618929
CP000393.1	3402944	3404242	0.6907523407383549
CP000393.1	7203688	7204821	0.6907523407383549
CP000393.1	4490874	4491221	0.692817036094378
CP000393.1	3715522	3716031	0.692998371925457
CP000393.1	1170383	1171918	0.6934109210641889
CP000393.1	4554629	4555132	0.6934109210641889
CP000393.1	6283409	6284266	0.6934109210641889
CP000393.1	1812931	1813464	0.694103757954839
CP000393.1	6548125	6548727	0.6956214774350991
CP000393.1	81365	81982	0.695902897477921
CP000393.1	4294717	4296081	0.6964083102726939
CP000393.1	5434323	5435174	0.6964083102726939
CP000393.1	3628413	3630362	0.70137352494951
CP000393.1	5813074	5815104	0.70137352494951
CP000393.1	5028950	5030623	0.702104598108255
CP000393.1	68747	70330	0.7031297084749749
CP000393.1	1033514	1033714	0.7031297084749749
CP000393.1	6302090	6303325	0.7031297084749749
CP000393.1	7044737	7045030	0.7031297084749749
CP000393.1	199938	201053	0.7057791052989059
CP000393.1	4015798	4017270	0.7066972933373641
CP000393.1	6789847	6790281	0.7066972933373641
CP000393.1	7572184	7573545	0.7066972933373641
CP000393.1	3149682	3150275	0.708353439101385
CP000393.1	167483	177388	0.708423087399545
CP000393.1	536247	536486	0.708423087399545
CP000393.1	5062119	5064692	0.708423087399545
CP000393.1	6846113	6847903	0.708423087399545
CP000393.1	4176775	4178328	0.7085657350413079
CP000393.1	3179580	3180479	0.7088723731678979
CP000393.1	4237849	4238832	0.709783193452317
CP000393.1	5789683	5790519	0.709783193452317
CP000393.1	2032658	2034337	0.7107669672690099
CP000393.1	2188783	2191536	0.712021528174303
CP000393.1	6980791	6981576	0.712021528174303
CP000393.1	2173203	2174015	0.712055192784228
CP000393.1	45501	48125	0.7131989282929609
CP000393.1	2558466	2559689	0.7131989282929609
CP000393.1	7153316	7154557	0.7131989282929609
CP000393.1	3786683	3787084	0.7136910231127339
CP000393.1	7213707	7214726	0.7136910231127339
CP000393.1	707465	709603	0.7138539148181491
CP000393.1	1228281	1229516	0.713994706273105
CP000393.1	3038599	3038775	0.715351072363751
CP000393.1	4621711	4622796	0.7164421886407909
CP000393.1	3812518	3815760	0.716738942574445
CP000393.1	5500175	5501224	0.716738942574445
CP000393.1	6134284	6135711	0.716738942574445
CP000393.1	7564768	7565499	0.7175685205225241
CP000393.1	7691370	7691765	0.7175685205225241
CP000393.1	7039862	7040296	0.7178637654691701
CP000393.1	4555499	4556641	0.7180306853652741
CP000393.1	5710528	5710809	0.7181001546443659
CP000393.1	6020453	6020917	0.718478157444065
CP000393.1	2600090	2601229	0.7194527892004009
CP000393.1	2638093	2640024	0.7197059632381031
CP000393.1	1395950	1399156	0.72280917356058
CP000393.1	2399103	2400650	0.724621406134718
CP000393.1	4448673	4454090	0.724621406134718
CP000393.1	2594470	2596161	0.724649547234536
CP000393.1	2158202	2159509	0.7259638673791509
CP000393.1	4330341	4331627	0.7259638673791509
CP000393.1	3176638	3178710	0.72677817972103
CP000393.1	184247	185407	0.726997919806035
CP000393.1	5787328	5788164	0.726997919806035
CP000393.1	4846872	4846955	0.729442453129582
CP000393.1	451430	452728	0.730148401636751
CP000393.1	4020221	4020817	0.7302934575572209
CP000393.1	4025710	4026459	0.730977301649116
CP000393.1	7442322	7442636	0.731486195698864
CP000393.1	1604273	1604758	0.7320415055427009
CP000393.1	2375504	2376163	0.7320415055427009
CP000393.1	1919854	1921656	0.73382771188113
CP000393.1	1726892	1727728	0.7359665739619901
CP000393.1	3635609	3637234	0.7372260630545621
CP000393.1	3748196	3749110	0.737387968109775
CP000393.1	6176750	6178288	0.737387968109775
CP000393.1	2025743	2027152	0.7379193662013092
CP000393.1	2633969	2634310	0.7379193662013092
CP000393.1	5480746	5481531	0.738201351335958
CP000393.1	7602384	7603871	0.738201351335958
CP000393.1	2123603	2123848	0.7388309540511752
CP000393.1	3562883	3564298	0.73905453037789
CP000393.1	2124776	2125009	0.740288120801063
CP000393.1	6586958	6590005	0.7415436433175642
CP000393.1	1926211	1927449	0.742060637577819
CP000393.1	3887494	3888420	0.742461287081685
CP000393.1	368911	371385	0.74321948484312
CP000393.1	6501489	6501863	0.743436467021787
CP000393.1	6743830	6744918	0.743436467021787
CP000393.1	4462676	4464022	0.743766568678419
CP000393.1	739494	744134	0.74413350776134
CP000393.1	2203647	2205473	0.744526948313871
CP000393.1	6191034	6192503	0.745697000354084
CP000393.1	3537007	3537735	0.7468878335876259
CP000393.1	1357898	1359337	0.7478401631848
CP000393.1	1806617	1806856	0.7478401631848
CP000393.1	5358455	5358853	0.7478401631848
CP000393.1	5978061	5978945	0.747986477730258
CP000393.1	3473878	3477468	0.749658319479263
CP000393.1	6950596	6950904	0.749658319479263
CP000393.1	380511	381323	0.750791653088278
CP000393.1	1731395	1735918	0.750791653088278
CP000393.1	2643845	2645032	0.750791653088278
CP000393.1	2848949	2849218	0.750791653088278
CP000393.1	4464598	4466469	0.750791653088278
CP000393.1	5676807	5678192	0.750791653088278
CP000393.1	6972389	6973681	0.751340683231374
CP000393.1	122033	123379	0.751690360948636
CP000393.1	827206	828897	0.751690360948636
CP000393.1	1267524	1269053	0.751690360948636
CP000393.1	4147239	4149272	0.751690360948636
CP000393.1	4289908	4291026	0.751690360948636
CP000393.1	6314150	6314893	0.751690360948636
CP000393.1	4500832	4501056	0.7534689885994279
CP000393.1	3359060	3361132	0.755620024038931
CP000393.1	4571090	4571911	0.7560102961144219
CP000393.1	1198130	1198312	0.756524389018092
CP000393.1	6133846	6134280	0.756524389018092
CP000393.1	5024023	5025174	0.757476094603405
CP000393.1	5100035	5101573	0.757476094603405
CP000393.1	5815168	5816352	0.757476094603405
CP000393.1	6293946	6294263	0.757476094603405
CP000393.1	2389285	2389629	0.757478982757072
CP000393.1	3276390	3277850	0.757478982757072
CP000393.1	6208451	6209140	0.758747715839207
CP000393.1	2617044	2618561	0.7593467465986359
CP000393.1	4236854	4237354	0.7593467465986359
CP000393.1	6188150	6189205	0.7593467465986359
CP000393.1	4968019	4971612	0.7607119805201569
CP000393.1	6352422	6353438	0.7607119805201569
CP000393.1	4711163	4711555	0.7608121017937091
CP000393.1	4946700	4947848	0.762457713116346
CP000393.1	1849484	1850875	0.763836794811571
CP000393.1	1807420	1807779	0.7641651590976279
CP000393.1	181654	182427	0.765205082205893
CP000393.1	1774989	1775900	0.765205082205893
CP000393.1	2407801	2409072	0.765205082205893
CP000393.1	5772259	5773647	0.765205082205893
CP000393.1	5775407	5777149	0.765205082205893
CP000393.1	6043850	6044005	0.765205082205893
CP000393.1	7687850	7690774	0.765205082205893
CP000393.1	1643890	1644078	0.766253482560683
CP000393.1	4612247	4613284	0.766685976094725
CP000393.1	609071	609604	0.767938388826995
CP000393.1	4527310	4528077	0.767938388826995
CP000393.1	6975491	6975766	0.767938388826995
CP000393.1	2376195	2376899	0.7682114188423249
CP000393.1	570659	571606	0.7730260179832711
CP000393.1	3237753	3238223	0.773715881050471
CP000393.1	1384183	1384845	0.773741501976821
CP000393.1	1694036	1695550	0.773741501976821
CP000393.1	3498817	3499671	0.7742019931434271
CP000393.1	2411651	2412274	0.77441154382356
CP000393.1	1108732	1109067	0.774532696806698
CP000393.1	332920	335472	0.7745872010439129
CP000393.1	3368523	3370517	0.7745872010439129
CP000393.1	3486880	3487341	0.7745872010439129
CP000393.1	5159222	5159455	0.7748651512170059
CP000393.1	7581799	7590924	0.7757060353096479
CP000393.1	5383438	5383896	0.776395719085859
CP000393.1	1289781	1291256	0.777510662913468
CP000393.1	5281815	5282210	0.777510662913468
CP000393.1	6964326	6964580	0.777510662913468
CP000393.1	7335838	7336233	0.777510662913468
CP000393.1	390886	392010	0.7793772305010229
CP000393.1	3535618	3535845	0.7803256642952131
CP000393.1	105037	105312	0.781090017673673
CP000393.1	155085	157763	0.781090017673673
CP000393.1	869671	869743	0.781090017673673
CP000393.1	2272168	2275125	0.781090017673673
CP000393.1	3243857	3245767	0.781090017673673
CP000393.1	3643590	3643964	0.781090017673673
CP000393.1	5422333	5423190	0.781090017673673
CP000393.1	5509650	5510867	0.781090017673673
CP000393.1	6679384	6680361	0.781090017673673
CP000393.1	2785682	2786209	0.78159131642058
CP000393.1	1736814	1737599	0.782074851304395
CP000393.1	4962813	4963391	0.783646335949173
CP000393.1	3393612	3393905	0.784039660994682
CP000393.1	6020933	6021556	0.784039660994682
CP000393.1	6514681	6515646	0.784039660994682
CP000393.1	7744449	7745435	0.784039660994682
CP000393.1	1916945	1917445	0.7864437346819821
CP000393.1	5966135	5967487	0.7864437346819821
CP000393.1	5016071	5016322	0.78711447463678
CP000393.1	5278531	5279334	0.78711447463678
CP000393.1	938282	938977	0.7873544599424691
CP000393.1	6256462	6258087	0.7873544599424691
CP000393.1	6965887	6967656	0.7879020084478872
CP000393.1	4514600	4516228	0.78869552508673
CP000393.1	7745576	7746961	0.78869552508673
CP000393.1	1545701	1546360	0.788886686645614
CP000393.1	2593406	2594197	0.7891168440332709
CP000393.1	6894705	6895391	0.789792356943703
CP000393.1	2743335	2744183	0.790167447397784
CP000393.1	6161572	6161988	0.7903972473846049
CP000393.1	1786261	1786851	0.792129134653634
CP000393.1	1121932	1122537	0.7926449986656859
CP000393.1	5648798	5650267	0.794407354042443
CP000393.1	5611983	5612993	0.7952189581848891
CP000393.1	2928042	2930663	0.7956130415970301
CP000393.1	7748596	7749579	0.7956632362615749
CP000393.1	1094074	1096749	0.7956947695302479
CP000393.1	3090771	3091517	0.7958680650474781
CP000393.1	2099242	2100564	0.795943051117162
CP000393.1	6934269	6934592	0.796092740016585
CP000393.1	4074308	4079536	0.7969183800926422
CP000393.1	188512	188796	0.7981337341589829
CP000393.1	1491215	1491544	0.7981337341589829
CP000393.1	1665756	1666877	0.7981337341589829
CP000393.1	2056360	2057220	0.7981337341589829
CP000393.1	6958498	6960591	0.7981337341589829
CP000393.1	7192816	7193853	0.7981337341589829
CP000393.1	814085	814846	0.798854276911917
CP000393.1	6227282	6228952	0.803564995685668
CP000393.1	180459	181211	0.80419452567554
CP000393.1	7123026	7123745	0.80419452567554
CP000393.1	2202340	2202627	0.805789261252272
CP000393.1	7045073	7045621	0.8059126232031409
CP000393.1	1753871	1756033	0.80975739083407
CP000393.1	1150922	1152034	0.8124106362084809
CP000393.1	4026713	4028083	0.8133125287291099
CP000393.1	4299819	4301165	0.8133125287291099
CP000393.1	5199678	5201405	0.8133125287291099
CP000393.1	6633517	6636105	0.8137728995718371
CP000393.1	1343991	1344563	0.816133126971558
CP000393.1	5710816	5711097	0.816133126971558
CP000393.1	2330508	2332670	0.8168177405127328
CP000393.1	6861233	6861625	0.8168177405127328
CP000393.1	7661583	7662482	0.8172873763252441
CP000393.1	6699593	6700990	0.817471304905451
CP000393.1	7153055	7153297	0.8182313392354921
CP000393.1	516434	517675	0.819009757465493
CP000393.1	3707845	3708957	0.819009757465493
CP000393.1	847091	847798	0.8194564474595691
CP000393.1	4954707	4955846	0.820065017491951
CP000393.1	5636193	5637668	0.820065017491951
CP000393.1	2847592	2848500	0.820618146886455
CP000393.1	7533289	7534653	0.82261433097456
CP000393.1	685183	685695	0.823034899617135
CP000393.1	1972786	1973562	0.823542163285625
CP000393.1	5120787	5121026	0.8238901299273191
CP000393.1	612482	618103	0.8259085392325791
CP000393.1	6365659	6365895	0.8259085392325791
CP000393.1	2089867	2091285	0.8276914898470451
CP000393.1	4085844	4087607	0.8276914898470451
CP000393.1	6935301	6936476	0.8305290581099459
CP000393.1	1944502	1944867	0.831284467540482
CP000393.1	6185718	6187043	0.831284467540482
CP000393.1	7732475	7733635	0.831284467540482
CP000393.1	5444701	5445285	0.832642746805456
CP000393.1	5250688	5251251	0.8336708809099291
CP000393.1	6977513	6978733	0.834462690255189
CP000393.1	1557475	1557855	0.8346713712175201
CP000393.1	2422567	2423040	0.834728749399963
CP000393.1	6710540	6711412	0.835092407047903
CP000393.1	350401	351009	0.8353257733019531
CP000393.1	718330	718596	0.835404135755248
CP000393.1	2011162	2012967	0.835404135755248
CP000393.1	2751304	2752452	0.835404135755248
CP000393.1	3023056	3023277	0.835404135755248
CP000393.1	4857113	4858342	0.835404135755248
CP000393.1	5839992	5841062	0.835404135755248
CP000393.1	6006416	6007747	0.835404135755248
CP000393.1	6321624	6322703	0.835404135755248
CP000393.1	3502164	3502964	0.8356327630894879
CP000393.1	5042852	5043283	0.8356327630894879
CP000393.1	7665892	7666230	0.8356327630894879
CP000393.1	2990347	2990781	0.835900983039093
CP000393.1	3097987	3099918	0.8362487600141619
CP000393.1	7173358	7173453	0.8362487600141619
CP000393.1	1141614	1141853	0.838237975076989
CP000393.1	3617964	3618434	0.838237975076989
CP000393.1	1989720	1990229	0.8390162444158359
CP000393.1	6107560	6107982	0.839043186124222
CP000393.1	2446514	2447074	0.8408073509342259
CP000393.1	6591183	6591434	0.8408073509342259
CP000393.1	5126976	5127344	0.841534993690059
CP000393.1	5356961	5357203	0.8426847977445899
CP000393.1	4823098	4824900	0.8432670282571809
CP000393.1	2031392	2031607	0.844653600203986
CP000393.1	4271969	4273429	0.8449644910465971
CP000393.1	3680800	3685065	0.845571615942148
CP000393.1	2433568	2434164	0.847779464657861
CP000393.1	5974625	5974709	0.847779464657861
CP000393.1	7058865	7059953	0.847779464657861
CP000393.1	3808790	3810340	0.8479945609875409
CP000393.1	1902054	1902320	0.8497403528639541
CP000393.1	3485910	3486572	0.8497403528639541
CP000393.1	6359859	6360704	0.8517902127194029
CP000393.1	551119	551400	0.852229123781953
CP000393.1	3555159	3555497	0.852229123781953
CP000393.1	4836721	4836969	0.852229123781953
CP000393.1	5152432	5153325	0.852229123781953
CP000393.1	6480895	6481350	0.8534611028206072
CP000393.1	7532687	7533286	0.8534611028206072
CP000393.1	7225720	7226028	0.8534990301352661
CP000393.1	1994206	1996482	0.8549605320014709
CP000393.1	5124169	5126037	0.8549605320014709
CP000393.1	7224827	7225120	0.8549605320014709
CP000393.1	1644600	1645232	0.8558220131602009
CP000393.1	2002256	2003392	0.8558220131602009
CP000393.1	5389536	5390171	0.8560558612720289
CP000393.1	544282	545463	0.85619797885265
CP000393.1	1279953	1280891	0.85619797885265
CP000393.1	6437164	6437790	0.85619797885265
CP000393.1	1187125	1189152	0.8564038113014699
CP000393.1	1743770	1744945	0.8564038113014699
CP000393.1	2369918	2370784	0.8564038113014699
CP000393.1	4098615	4099007	0.8564038113014699
CP000393.1	7715783	7716067	0.8564038113014699
CP000393.1	1401369	1402571	0.85708417267212
CP000393.1	1822341	1822685	0.85708417267212
CP000393.1	4540901	4541977	0.85708417267212
CP000393.1	5931920	5933398	0.85708417267212
CP000393.1	6447795	6448721	0.85708417267212
CP000393.1	7617415	7621452	0.85708417267212
CP000393.1	6223864	6224364	0.8572719125168209
CP000393.1	6444890	6445951	0.857337432688379
CP000393.1	1305631	1306536	0.8577774819834649
CP000393.1	7115786	7116241	0.8597606694568071
CP000393.1	3356865	3357215	0.8600206105279259
CP000393.1	1855867	1857660	0.8608632138801829
CP000393.1	1547067	1547372	0.862077122914155
CP000393.1	5426895	5427401	0.862077122914155
CP000393.1	3400076	3401407	0.86229419183193
CP000393.1	3018030	3019724	0.8627735392155961
CP000393.1	1598452	1599138	0.864212555096653
CP000393.1	5627133	5628203	0.8649488028332559
CP000393.1	63117	63416	0.8656185686210759
CP000393.1	1740339	1741796	0.8656185686210759
CP000393.1	4940563	4940898	0.8656185686210759
CP000393.1	4018528	4019160	0.8672213715774258
CP000393.1	6506622	6509042	0.8672213715774258
CP000393.1	3041953	3042102	0.8686909903639699
CP000393.1	3103111	3103572	0.8686909903639699
CP000393.1	6254812	6255237	0.8686909903639699
CP000393.1	7099417	7100196	0.8686909903639699
CP000393.1	4121540	4121779	0.869523637367062
CP000393.1	239488	239967	0.870105309713183
CP000393.1	5637974	5639041	0.870105309713183
CP000393.1	3056728	3057204	0.8705112454512641
CP000393.1	6187365	6187895	0.8705112454512641
CP000393.1	1461792	1464824	0.870521245215008
CP000393.1	2547916	2548536	0.8705236154250771
CP000393.1	2138490	2138744	0.8714106021454922
CP000393.1	7519815	7520588	0.8714106021454922
CP000393.1	5193251	5193478	0.871543900088469
CP000393.1	1297259	1298641	0.871940814465573
CP000393.1	2874785	2875306	0.871940814465573
CP000393.1	1199263	1200468	0.872218497266262
CP000393.1	6623422	6623607	0.872218497266262
CP000393.1	6127659	6130481	0.872756531102293
CP000393.1	4620565	4621650	0.873000542958325
CP000393.1	3553177	3554112	0.873853036031947
CP000393.1	4906362	4906925	0.873853036031947
CP000393.1	6059266	6064635	0.873853036031947
CP000393.1	1470233	1470976	0.873888823885384
CP000393.1	1820154	1820813	0.873888823885384
CP000393.1	5359218	5360024	0.875779189432709
CP000393.1	2310208	2310447	0.875854623875114
CP000393.1	1068070	1068591	0.876803047391262
CP000393.1	7710244	7711014	0.876803047391262
CP000393.1	3808269	3808577	0.87730531748733
CP000393.1	5748621	5749274	0.8773657885325369
CP000393.1	1820973	1821791	0.8777344942200219
CP000393.1	6189202	6189579	0.8786107300088342
CP000393.1	5498570	5498812	0.8792533161342
CP000393.1	6306413	6307276	0.8792533161342
CP000393.1	2098603	2099235	0.8817746975807801
CP000393.1	3104481	3105716	0.8829224823307291
CP000393.1	7253718	7255013	0.8829224823307291
CP000393.1	3070203	3080102	0.8836076109750591
CP000393.1	3005400	3006068	0.883942195311134
CP000393.1	7255094	7255954	0.8840963167130071
CP000393.1	6168208	6169122	0.885308070509775
CP000393.1	7323658	7325688	0.885308070509775
CP000393.1	3984975	3987053	0.886807101505981
CP000393.1	31434	32471	0.8876110875714259
CP000393.1	3689328	3691565	0.888230374031501
CP000393.1	2275783	2279412	0.888252430418577
CP000393.1	1303103	1305283	0.8883963716899571
CP000393.1	1230078	1230776	0.890292353542157
CP000393.1	7070386	7071636	0.890292353542157
CP000393.1	7084547	7084669	0.890292353542157
CP000393.1	3679358	3679600	0.8903696727373059
CP000393.1	7392524	7395448	0.8903696727373059
CP000393.1	392631	393239	0.89214773971387
CP000393.1	1419416	1419658	0.89214773971387
CP000393.1	1471755	1473455	0.89214773971387
CP000393.1	5456566	5456736	0.89214773971387
CP000393.1	5567156	5568373	0.89214773971387
CP000393.1	5623544	5625580	0.89214773971387
CP000393.1	577302	578246	0.8923001954223401
CP000393.1	6644783	6645853	0.892884583180357
CP000393.1	367817	367889	0.8934537535222999
CP000393.1	3036360	3037823	0.8934537535222999
CP000393.1	5479413	5480288	0.8934537535222999
CP000393.1	5618966	5619670	0.8934537535222999
CP000393.1	5043365	5043718	0.8939467384424791
CP000393.1	6175036	6175836	0.8939467384424791
CP000393.1	2996534	2998090	0.89427708179126
CP000393.1	1919537	1919836	0.8949232750731129
CP000393.1	2658181	2659314	0.8949232750731129
CP000393.1	554156	554713	0.895155101895753
CP000393.1	178603	180135	0.8953691793441959
CP000393.1	1299865	1300983	0.8953691793441959
CP000393.1	2634407	2637040	0.8953691793441959
CP000393.1	3620967	3622208	0.8953691793441959
CP000393.1	4747353	4747733	0.8953691793441959
CP000393.1	5008408	5010945	0.8953691793441959
CP000393.1	5458898	5459155	0.8953691793441959
CP000393.1	2659406	2659651	0.895635719327616
CP000393.1	1901362	1902057	0.895995595455766
CP000393.1	2549833	2551644	0.8968350285282659
CP000393.1	3093311	3095065	0.897532311224078
CP000393.1	4432949	4433884	0.897532311224078
CP000393.1	7054347	7055096	0.897532311224078
CP000393.1	2052114	2052659	0.8975859817464871
CP000393.1	3340972	3341622	0.8975859817464871
CP000393.1	5602599	5605304	0.898703863500095
CP000393.1	2574511	2575359	0.899057692741227
CP000393.1	3613722	3613979	0.8999725843628391
CP000393.1	3124502	3126070	0.9012145294914159
CP000393.1	4162778	4164304	0.9012145294914159
CP000393.1	2362918	2364054	0.901370360828965
CP000393.1	1269287	1270315	0.904429613097726
CP000393.1	2596502	2599774	0.904429613097726
CP000393.1	2971599	2972078	0.904429613097726
CP000393.1	6591534	6594539	0.904429613097726
CP000393.1	815307	815870	0.9052156696154899
CP000393.1	3257286	3257822	0.9052156696154899
CP000393.1	6264531	6264926	0.905491391631871
CP000393.1	3803725	3804468	0.905754284395345
CP000393.1	4955862	4957973	0.907178678102772
CP000393.1	1990542	1992458	0.9073546980914441
CP000393.1	6688073	6690226	0.9078491414369041
CP000393.1	7388112	7390736	0.9080036092442
CP000393.1	2674587	2675630	0.908662077997953
CP000393.1	6315001	6316008	0.9088781242223579
CP000393.1	2631605	2632522	0.9091672452917209
CP000393.1	3539552	3541312	0.9091672452917209
CP000393.1	3548049	3548804	0.9091672452917209
CP000393.1	2812502	2814832	0.9099632088357529
CP000393.1	4082424	4084022	0.910116973994333
CP000393.1	6723030	6725207	0.910116973994333
CP000393.1	2610290	2611039	0.9103129674147551
CP000393.1	246541	247155	0.911112840492491
CP000393.1	6345000	6345869	0.911112840492491
CP000393.1	6427319	6427924	0.911112840492491
CP000393.1	4413483	4414592	0.911169003022461
CP000393.1	6683811	6684374	0.912020025136903
CP000393.1	3086414	3089044	0.912046158323318
CP000393.1	2693722	2694651	0.9120719228379319
CP000393.1	4876981	4880268	0.9120719228379319
CP000393.1	2374239	2375345	0.912572343335914
CP000393.1	6323345	6323416	0.912572343335914
CP000393.1	5020859	5022115	0.913267649295768
CP000393.1	5579819	5582314	0.913267649295768
CP000393.1	5730128	5731453	0.913267649295768
CP000393.1	7280859	7282040	0.913267649295768
CP000393.1	1109390	1109647	0.913292001362073
CP000393.1	3241214	3243199	0.913292001362073
CP000393.1	4340289	4341875	0.913292001362073
CP000393.1	6644325	6644747	0.913292001362073
CP000393.1	1369252	1370169	0.913386324140448
CP000393.1	7112497	7113855	0.913386324140448
CP000393.1	3477613	3478758	0.9137861199510892
CP000393.1	2657404	2657994	0.913819001761667
CP000393.1	4477417	4477854	0.914186033394043
CP000393.1	3585331	3586143	0.914675097209073
CP000393.1	3973029	3974042	0.9149924901464671
CP000393.1	2481037	2482254	0.91575100944986
