#chromosome	start	end	baseMean_LFe
CP000393.1	2322739	2323605	1683.4877463188
CP000393.1	6423763	6424380	1085.02961469647
CP000393.1	5647774	5648262	194.554071694813
CP000393.1	3047084	3047227	1465.8011120467002
CP000393.1	3825145	3825366	40.2734397186772
CP000393.1	431013	431618	145.45203396713498
CP000393.1	2321453	2322700	1669.97039317476
CP000393.1	504317	505921	494.174218652396
CP000393.1	3963239	3963814	84.7951828644432
CP000393.1	2783783	2785003	3493.96520048739
CP000393.1	7609930	7610943	416.036601012081
CP000393.1	2319290	2320687	1768.1592305891397
CP000393.1	2897004	2898995	1469.1586990516198
CP000393.1	4056388	4057014	416.70611791724195
CP000393.1	4307061	4311179	973.62449820182
CP000393.1	3958010	3958405	130.646563896824
CP000393.1	1027704	1029122	308.293209046179
CP000393.1	5920770	5922191	3622.3204179092895
CP000393.1	3791090	3792550	505.01711610794797
CP000393.1	6712499	6712870	264.532332630705
CP000393.1	4059509	4061926	474.528001319127
CP000393.1	5977433	5977909	504.160298398386
CP000393.1	3314390	3315124	4345.67144686978
CP000393.1	4627682	4629046	77.4663227398291
CP000393.1	6713061	6713747	420.704635462543
CP000393.1	7095389	7096027	10604.714290618
CP000393.1	2391936	2392385	335.27992843384203
CP000393.1	506652	507881	66.6669133997562
CP000393.1	5900218	5901993	139.458879907587
CP000393.1	3711695	3712375	601.52070871867
CP000393.1	212926	214536	320.307675673272
CP000393.1	3935162	3935752	411.34561285297303
CP000393.1	6609186	6609947	1014.6418146739699
CP000393.1	3659861	3660556	1183.21208788595
CP000393.1	4629834	4630664	186.195055799894
CP000393.1	6486600	6487574	282.959545734123
CP000393.1	2582888	2583367	359.189817258663
CP000393.1	4054788	4055312	113.424225871621
CP000393.1	4640787	4641197	1726.80736815423
CP000393.1	1105112	1105870	1003.47857660989
CP000393.1	3712586	3713398	920.445439866856
CP000393.1	6422438	6423289	778.7608962941879
CP000393.1	1977141	1978658	1641.805111488
CP000393.1	297094	297624	400.35271426680396
CP000393.1	1086982	1089591	435.453602722637
CP000393.1	1712154	1715477	232.205336045861
CP000393.1	7320747	7322795	222.889455071516
CP000393.1	5171618	5172202	355.979122367417
CP000393.1	359583	361217	538.338437847883
CP000393.1	6373903	6374769	916.636183321015
CP000393.1	7698675	7699313	357.424981423209
CP000393.1	2687863	2688063	896.4797354829531
CP000393.1	973082	974287	759.000892276253
CP000393.1	1715631	1719581	332.014470936054
CP000393.1	3861798	3862712	1318.4173829312801
CP000393.1	6468582	6470834	800.296177156055
CP000393.1	4637845	4638954	1491.2506549786701
CP000393.1	4510029	4510775	159.852391539915
CP000393.1	5161799	5162062	137.856399951518
CP000393.1	5974812	5977262	305.446180449121
CP000393.1	1562383	1562916	16907.3510587627
CP000393.1	2899102	2902572	5646.199222292939
CP000393.1	1312665	1313972	32.3469356361382
CP000393.1	7100809	7101771	384.483897328771
CP000393.1	7439656	7440087	576.1417419045259
CP000393.1	5158360	5158881	22.905328295674
CP000393.1	772170	774218	1095.71758860716
CP000393.1	6106686	6106904	5232.79442953928
CP000393.1	2508813	2509298	296.936103115592
CP000393.1	3353978	3355360	1524.37621402957
CP000393.1	6373632	6373910	235.933726755591
CP000393.1	3956896	3957825	93.02236758173349
CP000393.1	4384041	4384712	729.8041472597749
CP000393.1	4835143	4836300	1461.3714229123002
CP000393.1	4576166	4577068	354.48952662916395
CP000393.1	7169309	7170043	720.065710975683
CP000393.1	4196545	4197528	5937.68160581313
CP000393.1	6511382	6511732	96.89700478846659
CP000393.1	102724	103299	1482.5517079035099
CP000393.1	5471840	5472277	69.5917207108675
CP000393.1	6821260	6822414	653.646262996489
CP000393.1	5162136	5162609	172.837160751898
CP000393.1	2902686	2905277	7585.701264925529
CP000393.1	5285155	5294736	215.447731675406
CP000393.1	5160194	5161171	69.4132931433159
CP000393.1	675849	677618	2026.2088700437803
CP000393.1	2416673	2417824	931.4785254171879
CP000393.1	1076583	1078646	1047.03273534197
CP000393.1	4986242	4987276	930.871520759801
CP000393.1	4774821	4776155	141.813664757293
CP000393.1	4174532	4176070	199.044260335038
CP000393.1	4022248	4023663	609.867533140644
CP000393.1	1172915	1173760	41.10200670081711
CP000393.1	7704154	7704384	127.295335713311
CP000393.1	2294607	2296907	2979.36717714757
CP000393.1	219182	219649	2134.78131703205
CP000393.1	2493403	2494218	998.9576903645699
CP000393.1	4820301	4822412	308.373579464504
CP000393.1	3436077	3437288	1005.9075681813199
CP000393.1	1154358	1157420	317.238103847868
CP000393.1	6073309	6073470	24.485396973466802
CP000393.1	5053846	5054205	140.82032907917
CP000393.1	3976704	3978320	667.119081473151
CP000393.1	682941	683198	251.674200337565
CP000393.1	6249775	6250944	360.824118786495
CP000393.1	1359705	1361627	1611.6007051114902
CP000393.1	4166810	4167943	82.8727019245207
CP000393.1	3375683	3376036	55.2060945660206
CP000393.1	2565356	2565520	336.250712522541
CP000393.1	1446531	1447538	223.761234783477
CP000393.1	4170843	4171718	657.702902520559
CP000393.1	3933902	3935035	52.1784118799475
CP000393.1	6487704	6487964	217.493781613119
CP000393.1	7263602	7263862	621.155803782346
CP000393.1	7051997	7054231	561.329274694898
CP000393.1	285862	287871	721.479482631369
CP000393.1	3659573	3659785	213.780552494314
CP000393.1	5229829	5231175	213.76248330149102
CP000393.1	6549951	6551546	86.5959228238994
CP000393.1	3489738	3490052	646.857618332262
CP000393.1	1942378	1942674	33.1666709248228
CP000393.1	4646309	4646422	460.753633702712
CP000393.1	498095	498529	2666.7305098186803
CP000393.1	2843174	2843704	344.935447185482
CP000393.1	4655520	4655879	1008.5665671650199
CP000393.1	3907419	3909845	633.888285871343
CP000393.1	5159483	5159773	44.3075844189073
CP000393.1	5468356	5468850	1763.3886186226398
CP000393.1	2144836	2145510	49.759587658133704
CP000393.1	4966841	4967251	589.755661523488
CP000393.1	272764	274590	278.76198782255904
CP000393.1	7317337	7317684	421.033201918703
CP000393.1	310956	311729	849.450786734651
CP000393.1	2711932	2713704	682.082550382381
CP000393.1	3376185	3377561	138.937129985507
CP000393.1	4631340	4632689	1156.01710430637
CP000393.1	4845808	4846593	334.972719030346
CP000393.1	5918586	5919080	825.9836476201069
CP000393.1	6484797	6485912	156.576214174403
CP000393.1	214536	215744	221.81044600724
CP000393.1	4966377	4966664	1389.9371097593698
CP000393.1	6371022	6371294	257.294905075933
CP000393.1	3471091	3472485	393.45455115004603
CP000393.1	4625247	4626683	83.5745516738434
CP000393.1	6600206	6601207	110.58007850423799
CP000393.1	498617	499183	155.45805155866
CP000393.1	6879044	6879727	175.12541765205899
CP000393.1	3895366	3898830	605.013252071927
CP000393.1	1760505	1761014	324.70291745539504
CP000393.1	1738000	1738806	220.89689664338698
CP000393.1	2415284	2416402	2101.3719008396
CP000393.1	683916	684992	1050.8013147690401
CP000393.1	3837647	3841321	832.802730555471
CP000393.1	5559755	5560525	728.0841662622349
CP000393.1	3859190	3859936	98.2262014659004
CP000393.1	1165895	1167805	902.056624916713
CP000393.1	4780564	4781691	1017.63787550435
CP000393.1	4645837	4646220	1425.9555803395099
CP000393.1	1543881	1544885	202.99307328718
CP000393.1	3346524	3347168	176.142165452817
CP000393.1	3462170	3462343	7610.03900235303
CP000393.1	1341178	1343412	646.514955348224
CP000393.1	1866982	1867335	5366.513796911389
CP000393.1	5168831	5170021	255.908560652285
CP000393.1	5608746	5609231	25288.171936180497
CP000393.1	3650672	3650887	425.098397488281
CP000393.1	5547340	5548521	152.12156940761002
CP000393.1	666287	669340	365.666786111734
CP000393.1	4777278	4778384	776.157870131947
CP000393.1	7129472	7130017	512.474413155649
CP000393.1	931529	932113	1821.27333798026
CP000393.1	1340262	1340720	65.9963913418869
CP000393.1	4641197	4641652	657.885139362734
CP000393.1	407544	407945	4005.88108766383
CP000393.1	3919312	3920388	591.149462149068
CP000393.1	7167561	7168823	11251.4359423791
CP000393.1	2561721	2562938	274.785387124491
CP000393.1	716384	717634	1142.8424202712401
CP000393.1	5650391	5652385	219.311883026614
CP000393.1	7170231	7171403	1765.3854398351898
CP000393.1	4656467	4657330	2316.29583152212
CP000393.1	7703059	7704045	157.078014012253
CP000393.1	4964016	4965701	2788.3387983476696
CP000393.1	7707694	7708563	1566.5334039342301
CP000393.1	4656018	4656293	1875.39214143013
CP000393.1	7705715	7705858	18.7767976074155
CP000393.1	4827852	4828892	527.437228413326
CP000393.1	1636808	1638328	33954.6135577482
CP000393.1	4642259	4643077	8370.941672945859
CP000393.1	7336544	7337947	163.069546632225
CP000393.1	5173187	5174044	308.50857254514705
CP000393.1	679466	679681	457.741420274187
CP000393.1	56599	56982	927.2314199147279
CP000393.1	2300636	2301247	875.05009305625
CP000393.1	2563253	2564455	568.514093652002
CP000393.1	408165	408737	967.733645992562
CP000393.1	6152058	6153338	453.65265333428397
CP000393.1	2097863	2098603	32.011311206300505
CP000393.1	1881938	1882150	72.35948089055671
CP000393.1	1561195	1561689	24895.1377996948
CP000393.1	669642	675599	2096.80718534716
CP000393.1	1137030	1138022	135.139463804064
CP000393.1	262379	262978	162.740627028208
CP000393.1	5273214	5274002	134.37575754955
CP000393.1	1138145	1139647	143.743903222522
CP000393.1	2713791	2714810	468.316120882809
CP000393.1	6897392	6900367	153.22989949078698
CP000393.1	311780	312592	659.514255655812
CP000393.1	5401277	5401999	725.753648201944
CP000393.1	6284592	6284990	1156.8805853161
CP000393.1	4319925	4320788	361.48761855592005
CP000393.1	7704492	7705079	168.191232565316
CP000393.1	3487893	3488798	834.044957132579
CP000393.1	4564109	4566127	799.6464251007429
CP000393.1	3031977	3033209	1438.0313186792002
CP000393.1	2427881	2428261	79.8609967205294
CP000393.1	3321810	3322571	189.30927964994098
CP000393.1	4657692	4658330	1003.46954420321
CP000393.1	230297	232696	255.130426726897
CP000393.1	2695073	2697295	416.500960283826
CP000393.1	2517954	2520014	21.079351183418897
CP000393.1	2048695	2049441	588.654235894732
CP000393.1	6765304	6766785	248.8264802203
CP000393.1	2580918	2581874	193.409368727946
CP000393.1	4624227	4625204	45.3717937549039
CP000393.1	2767705	2769240	434.526761488162
CP000393.1	5951160	5951471	2438.1102731374103
CP000393.1	66565	67806	162.69733336562598
CP000393.1	2495162	2495653	2375.35631586807
CP000393.1	6740260	6740658	404.45565125032095
CP000393.1	4375465	4376610	50.0987937531495
CP000393.1	5609420	5609905	9917.624962581129
CP000393.1	4072395	4074116	67.2345118788844
CP000393.1	5254572	5256005	539.712740048269
CP000393.1	411770	411994	685.570133175938
CP000393.1	4657397	4657702	604.98755545097
CP000393.1	7219548	7220354	109.021195274702
CP000393.1	4566590	4569898	1673.8387696224802
CP000393.1	4644681	4645076	945.6255802618911
CP000393.1	2117278	2119272	191.976552020074
CP000393.1	3819627	3823592	570.873694329167
CP000393.1	5256465	5256788	379.15217414577796
CP000393.1	6758620	6759363	897.3296532774159
CP000393.1	2486145	2488037	84.4327989860371
CP000393.1	4181555	4182106	502.82535363760803
CP000393.1	6926028	6926552	251.923655657552
CP000393.1	3468868	3469581	113.59278384507401
CP000393.1	3751594	3753021	2380.9555003137198
CP000393.1	3863541	3864278	846.0770197125299
CP000393.1	2579163	2579600	7.54854028158308
CP000393.1	572415	573554	337.727270525446
CP000393.1	6159015	6160403	592.358091492866
CP000393.1	2738086	2739255	60.0561224943645
CP000393.1	412296	412368	643.075971117476
CP000393.1	4643190	4643540	1491.2808544008099
CP000393.1	6122133	6124808	1136.21298095925
CP000393.1	3143842	3144279	9.30322196144747
CP000393.1	595024	595416	68.95770496485129
CP000393.1	3933098	3933889	30.4909643723095
CP000393.1	2958689	2958859	1795.95548241995
CP000393.1	4653896	4654144	479.87176481182803
CP000393.1	1638481	1638831	12304.6271286485
CP000393.1	5659327	5660199	290.309522677603
CP000393.1	3568686	3568985	56.5747423538967
CP000393.1	3106781	3107587	186.815823277607
CP000393.1	4218705	4220324	311.886766406153
CP000393.1	5128555	5130444	192.759922746249
CP000393.1	1561761	1562300	8318.11639994223
CP000393.1	5204319	5205416	201.194316139194
CP000393.1	2586415	2586891	86.61016753845009
CP000393.1	6072050	6073291	98.8722899133987
CP000393.1	3130221	3131225	976.284984498811
CP000393.1	7176127	7178343	28169.6353569321
CP000393.1	5946968	5948986	5586.97213358129
CP000393.1	6791736	6793166	22197.5874106335
CP000393.1	3927722	3928495	15.2292465123653
CP000393.1	411099	411773	2812.6567172294103
CP000393.1	7666501	7668621	761.6474581978031
CP000393.1	5275996	5276295	1059.29595690959
CP000393.1	7709436	7709954	10720.7142195014
CP000393.1	166446	167438	55.3576974466643
CP000393.1	2193828	2195204	70.7278611982423
CP000393.1	4643691	4644656	3254.7152017337603
CP000393.1	5726339	5727826	6373.741235097671
CP000393.1	6118318	6119784	177.585185603381
CP000393.1	7480163	7481179	194.776259996793
CP000393.1	5264342	5265040	265.481097379652
CP000393.1	760873	770310	884.642721613599
CP000393.1	1559925	1560536	677.487020053193
CP000393.1	7613119	7615794	68.9990579728514
CP000393.1	4108473	4109852	272.005619239992
CP000393.1	1163597	1164763	715.1265050189039
CP000393.1	1864279	1864839	19.105181388400897
CP000393.1	2815610	2815726	104.287014383331
CP000393.1	7178626	7180887	24606.470054175
CP000393.1	5927248	5928693	498.52418771694397
CP000393.1	1547518	1548006	36704.3340256149
CP000393.1	4336625	4337872	237.083424368519
CP000393.1	3650114	3650326	1142.3155885227
CP000393.1	4415949	4417862	563.924491378516
CP000393.1	5945002	5945916	595.989201659777
CP000393.1	6392294	6392974	376.86779612234596
CP000393.1	6372687	6372878	193.642432091935
CP000393.1	7228305	7229447	598.239418257398
CP000393.1	2258640	2260478	644.966118561314
CP000393.1	7464514	7465014	38.3151072865312
CP000393.1	2821588	2825619	654.386048392132
CP000393.1	680792	682300	1186.17290587825
CP000393.1	7708849	7709337	27920.595725879102
CP000393.1	6692391	6692939	79.2275048540067
CP000393.1	2001473	2001790	523.033493124337
CP000393.1	1067190	1067384	33.967919564612195
CP000393.1	4658353	4659036	1954.70133782064
CP000393.1	3702494	3702724	288.123092595571
CP000393.1	4808487	4810391	157.513709333578
CP000393.1	4669023	4669628	107.103604386163
CP000393.1	5400781	5401284	972.051185497068
CP000393.1	7226398	7227804	1507.1215792904002
CP000393.1	3631292	3631852	937.302593050669
CP000393.1	4654735	4655463	1316.70868668673
CP000393.1	6553976	6555010	265.578386427502
CP000393.1	5852521	5852592	1256.43258269682
CP000393.1	4057414	4058691	33853.7494323306
CP000393.1	7706972	7707616	417.694648271553
CP000393.1	7727163	7728194	1128.02782748651
CP000393.1	678196	678477	184.210856734478
CP000393.1	1692630	1693406	243.73853703317698
CP000393.1	5482056	5482604	133.17746087552
CP000393.1	6790587	6790922	15999.6839619713
CP000393.1	2494722	2494847	2001.54098504673
CP000393.1	1330521	1331741	45.3631344243106
CP000393.1	2840104	2841153	117.777856919543
CP000393.1	861724	862257	522.052653981552
CP000393.1	6066114	6067544	75.1845531601111
CP000393.1	2697763	2701785	887.2128245700661
CP000393.1	2419308	2419811	783.1197055549941
CP000393.1	4062549	4063715	858.253276771016
CP000393.1	4192357	4195296	728.889031696883
CP000393.1	3483225	3484160	138.617424581816
CP000393.1	2872909	2873547	18.0666411792876
CP000393.1	220187	220516	448.40998049411104
CP000393.1	5747003	5747629	953.4841502048511
CP000393.1	1175476	1177374	234.065864548859
CP000393.1	3633780	3635186	41.2730289059239
CP000393.1	4252779	4253852	3018.98920637402
CP000393.1	4543239	4544114	1068.07565739355
CP000393.1	2166252	2167331	16.5779213439815
CP000393.1	5206814	5208517	450.451018631053
CP000393.1	2753595	2754209	942.0285099898109
CP000393.1	294279	294905	225.532753631491
CP000393.1	247846	248388	915.633208191955
CP000393.1	6526291	6529743	311.74993857841497
CP000393.1	6350462	6351073	571.829236266222
CP000393.1	3836241	3836726	64.0769502380995
CP000393.1	6902230	6903477	198.10727485586202
CP000393.1	2155551	2157032	152.285431191325
CP000393.1	6844980	6845864	762.433373627397
CP000393.1	1337820	1338695	150.396364094012
CP000393.1	2409951	2410151	1631.7088825810501
CP000393.1	5563176	5563982	514.156690380067
CP000393.1	6363768	6364736	1003.9022587885302
CP000393.1	92879	93088	51.3099552453222
CP000393.1	1654059	1655711	400.022987867709
CP000393.1	3101583	3102569	685.331699983846
CP000393.1	5401990	5402397	562.78611913032
CP000393.1	7668698	7669057	276.737899968853
CP000393.1	7027790	7028110	39.4615839419564
CP000393.1	3204998	3206956	1004.1989615632599
CP000393.1	438503	439606	29.760367301423898
CP000393.1	645965	646633	39.5438593236869
CP000393.1	1782421	1783974	143.46968362504802
CP000393.1	986538	987218	290.07122488673303
CP000393.1	6052171	6053007	3346.37078496375
CP000393.1	2315772	2316473	1177.25358631226
CP000393.1	3427838	3428782	3599.48224213926
CP000393.1	2706719	2707417	513.8864511228201
CP000393.1	4478487	4479398	412.588387532601
CP000393.1	7089184	7089957	87.90041171727042
CP000393.1	6893345	6893734	184.158129401318
CP000393.1	3849056	3849985	18.159955234008
CP000393.1	4199215	4200150	390.196246260534
CP000393.1	1917668	1919488	113.943965729996
CP000393.1	3698168	3699247	582.45698622753
CP000393.1	5419868	5420236	264.00732212198
CP000393.1	5052127	5053260	129.579214236727
CP000393.1	1824405	1824599	219.423395041208
CP000393.1	692630	693079	155.516902286303
CP000393.1	3481790	3483193	146.29565315019198
CP000393.1	5011083	5015132	544.322709166885
CP000393.1	6104408	6104557	63.2111251887445
CP000393.1	149231	150202	253.35970411881198
CP000393.1	7130062	7130967	1108.6366334412598
CP000393.1	4726162	4726524	555.6524388331479
CP000393.1	3430009	3431526	10403.6826184557
CP000393.1	2451467	2452744	740.2330244488741
CP000393.1	7302434	7303252	268.670620008164
CP000393.1	317874	319187	618.657860948932
CP000393.1	1548092	1548631	11387.2676050176
CP000393.1	7258754	7260103	483.862098532038
CP000393.1	3769757	3770728	310.944689423204
CP000393.1	3263487	3265649	333.247571282308
CP000393.1	3484318	3484539	2438.63633801247
CP000393.1	2659750	2660862	112.24733224309601
CP000393.1	6682448	6683443	2922.39682668171
CP000393.1	1144783	1145628	182.60095617702098
CP000393.1	555242	555889	128.412453266821
CP000393.1	4640199	4640471	870.843282846768
CP000393.1	5382588	5383016	448.600672869504
CP000393.1	289976	291565	521.4247355638599
CP000393.1	3370639	3371970	88.37594965745458
CP000393.1	1709719	1711734	324.04822440206
CP000393.1	2424735	2427869	158.921359863983
CP000393.1	3422919	3424724	519.515262797742
CP000393.1	3344106	3344369	202.75864924319998
CP000393.1	6108569	6108925	1288.0368578590599
CP000393.1	3433474	3433719	14303.496560776499
CP000393.1	2872171	2872839	14.1466068689774
CP000393.1	3325010	3325507	543.5028712496411
CP000393.1	5142563	5143429	104.608653611244
CP000393.1	7305070	7305693	38.6925713558553
CP000393.1	4228935	4232294	297.85920986993096
CP000393.1	5260646	5260837	93.1610263410371
CP000393.1	955607	957274	436.777293965679
CP000393.1	2364599	2368258	1105.51317540268
CP000393.1	6170197	6170278	4136.0705776786
CP000393.1	1011270	1011488	1728.97894760514
CP000393.1	3272360	3272947	1117.97713170785
CP000393.1	1060928	1062169	57.7657685475972
CP000393.1	7028526	7029737	235.528164510695
CP000393.1	2618665	2620149	165.180776484285
CP000393.1	2291951	2292667	899.860673370295
CP000393.1	7743289	7743768	32.9598016409133
CP000393.1	275667	276845	250.442584272526
CP000393.1	2138782	2139186	149.37158630802
CP000393.1	5055023	5057077	1169.82402600649
CP000393.1	6731613	6732389	7994.408584112529
CP000393.1	2956694	2956987	929.2144273385111
CP000393.1	4650442	4650804	699.65183261601
CP000393.1	7236889	7237209	829.570385430269
CP000393.1	2160042	2160473	26.1654147775311
CP000393.1	7315951	7317012	76549.0036527063
CP000393.1	725804	726748	145.34123956350598
CP000393.1	9478	9756	23.7285447977952
CP000393.1	4654148	4654561	945.577491854337
CP000393.1	3134655	3135641	951.540945352818
CP000393.1	7000589	7001437	717.5941380904491
CP000393.1	6279994	6281409	75.5200920651968
CP000393.1	1299130	1299747	26.8152030753267
CP000393.1	7088372	7089187	208.13530243342498
CP000393.1	1344655	1344795	189.47272663280398
CP000393.1	591650	592441	54.8983913472448
CP000393.1	4143820	4144854	100.70168879296999
CP000393.1	2159601	2159990	18.610395560019
CP000393.1	1339201	1339905	1036.7047738122901
CP000393.1	3341786	3342769	538.965510936818
CP000393.1	5195561	5196652	488.196121718759
CP000393.1	7227801	7228094	196.36459151744
CP000393.1	4535777	4537462	351.541714057521
CP000393.1	989491	989970	92.25270346201721
CP000393.1	4649017	4649502	1683.77653246104
CP000393.1	2857816	2859453	378.29699741675904
CP000393.1	6668444	6668674	169.85495615433
CP000393.1	4165263	4166156	186.58639980423402
CP000393.1	2741028	2741822	320.536674366258
CP000393.1	337202	338224	114.16905090588699
CP000393.1	4591987	4592442	38.9672973711673
CP000393.1	4164431	4165150	119.955391169804
CP000393.1	6294635	6294895	111.918488873738
CP000393.1	4837154	4838047	635.151853478744
CP000393.1	5449090	5449776	199.603466522991
CP000393.1	6433229	6433684	207.703428259996
CP000393.1	2417922	2418422	236.842668301046
CP000393.1	2491379	2492803	1099.0311063883198
CP000393.1	3296981	3298258	94.0388975066001
CP000393.1	3399033	3399167	152.599544087204
CP000393.1	6873870	6874376	44.64186538422529
CP000393.1	7284210	7286588	286.555748987455
CP000393.1	3310984	3311595	85.14180900915629
CP000393.1	4652002	4652547	1450.44691597329
CP000393.1	6087348	6090377	264.356705934399
CP000393.1	6433677	6434147	160.004660269503
CP000393.1	6085669	6086754	39.1321261867906
CP000393.1	4653015	4653383	785.660070508164
CP000393.1	2788062	2788973	232.48290734910998
CP000393.1	4468895	4469809	288.79043817853
CP000393.1	7025685	7026989	423.495244684267
CP000393.1	4647560	4648900	5323.7844740305
CP000393.1	7530485	7531666	865.951523365114
CP000393.1	4380083	4380964	136.000475405218
CP000393.1	2257131	2258564	611.576676206278
CP000393.1	562495	563130	24.5307660074508
CP000393.1	4277465	4282600	314.809557271241
CP000393.1	3799246	3803691	259.64452869773703
CP000393.1	4652647	4653015	731.0542570543761
CP000393.1	6402830	6403105	48.4051878206199
CP000393.1	7057924	7058847	915.484320597959
CP000393.1	7514525	7514839	115.77366505871201
CP000393.1	1768286	1768873	146.117623551475
CP000393.1	2221744	2222886	183.54808489506698
CP000393.1	4180082	4181143	192.08237646253602
CP000393.1	6483495	6484394	85.0372815179345
CP000393.1	7085314	7086315	1274.08804988643
CP000393.1	449414	450586	451.924912664253
CP000393.1	926399	927370	287.3449565161
CP000393.1	4748804	4749043	60.495050700033296
CP000393.1	6049362	6049724	200.102221107901
CP000393.1	6155479	6156912	486.426212207868
CP000393.1	7462209	7462706	139.61593289264601
CP000393.1	3524520	3528161	93.4552589168502
CP000393.1	1886638	1888128	770.282652223508
CP000393.1	5419224	5419640	150.507150328331
CP000393.1	1343707	1343889	49.9896441106315
CP000393.1	3792558	3792654	33.5796591877697
CP000393.1	6136937	6138085	181.374859425187
CP000393.1	6362652	6363701	697.18945728522
CP000393.1	7364470	7365378	38.7033717020813
CP000393.1	3855819	3857666	386.61608223038803
CP000393.1	5712913	5713839	329.061368062574
CP000393.1	5802383	5802817	888.2238714742
CP000393.1	7600850	7602076	88.0729987351354
CP000393.1	1790156	1791298	211.977646577927
CP000393.1	1139656	1141056	157.138529021516
CP000393.1	82492	84570	2555.84488790242
CP000393.1	3657638	3658300	208.248350233138
CP000393.1	2754328	2755920	1223.98708990967
CP000393.1	486705	488087	467.31105562172996
CP000393.1	4479399	4479650	238.697177634739
CP000393.1	4937986	4938924	166.42616256469802
CP000393.1	5512695	5513135	82.4478025127716
CP000393.1	3417970	3418620	343.675135596809
CP000393.1	6064632	6065948	78.11758390969709
CP000393.1	410674	411099	1868.20707771471
CP000393.1	4712276	4713025	305.77562966124697
CP000393.1	513120	513839	13577.171113028
CP000393.1	1824692	1825762	832.9355922963341
CP000393.1	4273670	4274851	49.726919434873
CP000393.1	5919177	5920268	362.27271825113195
CP000393.1	4089736	4090710	84.8114885666877
CP000393.1	1772579	1773457	466.776362066155
CP000393.1	7674878	7675243	284.726172456037
CP000393.1	771178	771813	389.189605485537
CP000393.1	7671984	7672586	564.44543794558
CP000393.1	3152928	3153203	30.5035192616971
CP000393.1	3784198	3785514	802.110853796293
CP000393.1	4982580	4983797	1407.9826040513299
CP000393.1	6342797	6343378	844.24791411306
CP000393.1	4653504	4653755	1112.96145122642
CP000393.1	4455685	4458183	425.78280498033797
CP000393.1	4161767	4162180	53.308536525179605
CP000393.1	844596	845066	639.684272785305
CP000393.1	2150970	2151116	20.280527614616602
CP000393.1	6533207	6535552	1303.74054213659
CP000393.1	4172628	4172993	774.429829231465
CP000393.1	7319934	7320278	22.773266598225604
CP000393.1	5574671	5575789	716.242208356255
CP000393.1	5949949	5950287	652.255176471864
CP000393.1	523930	524292	245.42937270881802
CP000393.1	1815804	1818287	586.693032663789
CP000393.1	1867440	1868705	4454.46392123219
CP000393.1	4508879	4509457	5916.368557304289
CP000393.1	3343071	3343733	535.0168496905919
CP000393.1	804736	805560	226.517172225706
CP000393.1	2708761	2709930	5387.965966983329
CP000393.1	7369774	7370706	185.000308671293
CP000393.1	165274	166119	38.487617675196
CP000393.1	4650808	4651347	1261.80970412882
CP000393.1	2165108	2166181	48.121579770585605
CP000393.1	2555069	2556322	168.32279956302298
CP000393.1	4405803	4406363	233.01528710705102
CP000393.1	6189732	6190838	1435.6633153265698
CP000393.1	1502663	1503307	778.982115525798
CP000393.1	4778563	4779531	582.361322449624
CP000393.1	4839782	4841212	2018.4507457880302
CP000393.1	5205556	5206647	214.78074093977
CP000393.1	3404593	3404985	356.2413150979701
CP000393.1	3979106	3979711	1575.11707110371
CP000393.1	3656450	3657214	28.0001052323142
CP000393.1	2583999	2586362	70.5208014141042
CP000393.1	6475318	6476901	1713.71290677262
CP000393.1	90562	90864	32.3742413226196
CP000393.1	6823866	6824747	145.568652977786
CP000393.1	1960720	1960962	86.2179532484145
CP000393.1	2029603	2030283	10.2393748128156
CP000393.1	2800934	2801641	216.766598251035
CP000393.1	7713511	7714113	279.486184184558
CP000393.1	2640871	2641221	56.4361360039985
CP000393.1	569567	570250	63.7759186433636
CP000393.1	6285411	6286307	279.274326821846
CP000393.1	6438494	6438841	263.873953266979
CP000393.1	1730081	1730512	76.4929109576385
CP000393.1	3705454	3707106	582.369442317016
CP000393.1	4348305	4349366	247.20232620649503
CP000393.1	5844586	5847951	1125.20491412812
CP000393.1	7040951	7041754	31.9970344249306
CP000393.1	2542658	2546200	563.59254782585
CP000393.1	4423741	4424187	164.770252310982
CP000393.1	4469793	4470905	583.231800641717
CP000393.1	7566802	7567707	19.286555146871397
CP000393.1	228600	228776	93.8546884640783
CP000393.1	24984	25247	1822.14235684591
CP000393.1	1337189	1337797	110.282845597495
CP000393.1	6791096	6791482	3782.5874573606898
CP000393.1	4622978	4624078	17.3059045602932
CP000393.1	2127771	2128040	212.232388414422
CP000393.1	2255847	2257025	539.1253089311
CP000393.1	1792916	1793584	4301.03290108549
CP000393.1	5946139	5946573	435.914155918367
CP000393.1	2684670	2684987	56.5242199633236
CP000393.1	5619744	5620940	261.018338233531
CP000393.1	194505	195692	76.1529398208953
CP000393.1	1969872	1970255	98.6050276209126
CP000393.1	2047790	2047996	110.343346004449
CP000393.1	4296676	4298742	120.387646605598
CP000393.1	5353427	5354902	150.015175696958
CP000393.1	5633961	5635901	99.6292601672275
CP000393.1	3233677	3233826	14.711768181211697
CP000393.1	5314909	5344512	2679.85377908871
CP000393.1	4606542	4607075	31.7396782256186
CP000393.1	6464576	6468439	378.292882023609
CP000393.1	1605057	1606238	88.61988657439329
CP000393.1	6820627	6821148	345.198089398162
CP000393.1	2251946	2253229	755.154433308365
CP000393.1	2062784	2064964	1052.62815355164
CP000393.1	110607	111539	75.2631043766053
CP000393.1	4688863	4689375	281.708514375365
