#chromosome	start	end	gc_skew
CP000393.1	3281000	3282000	0.13649025069637882
CP000393.1	3282000	3283000	-0.12941176470588237
CP000393.1	3283000	3284000	-0.1111111111111111
CP000393.1	3284000	3285000	-0.24
CP000393.1	3285000	3286000	0.010309278350515464
CP000393.1	3286000	3287000	0.08974358974358974
CP000393.1	3287000	3288000	0.17647058823529413
CP000393.1	3288000	3289000	0.08587257617728532
CP000393.1	3289000	3290000	0.011560693641618497
CP000393.1	3290000	3291000	0.06397306397306397
CP000393.1	3291000	3292000	0.075
CP000393.1	3292000	3293000	-0.0663265306122449
CP000393.1	3293000	3294000	-0.13089005235602094
CP000393.1	3294000	3295000	0.11398963730569948
CP000393.1	3295000	3296000	-0.08812260536398467
CP000393.1	3296000	3297000	-0.08917197452229299
CP000393.1	3297000	3298000	-0.0024449877750611247
CP000393.1	3298000	3299000	-0.16353887399463807
CP000393.1	3299000	3300000	-0.06031746031746032
CP000393.1	3300000	3301000	-0.08196721311475409
CP000393.1	3301000	3302000	0.07650273224043716
CP000393.1	3302000	3303000	-0.16477272727272727
CP000393.1	3303000	3304000	-0.05511811023622047
CP000393.1	3304000	3305000	0.0219435736677116
CP000393.1	3305000	3306000	0.03723404255319149
CP000393.1	3306000	3307000	0.11484593837535013
CP000393.1	3307000	3308000	0.04225352112676056
CP000393.1	3308000	3309000	-0.008746355685131196
CP000393.1	3309000	3310000	0.12568306010928962
CP000393.1	3310000	3311000	-0.16510903426791276
CP000393.1	3311000	3312000	-0.11979166666666667
CP000393.1	3312000	3313000	-0.26541554959785524
CP000393.1	3313000	3314000	-0.12928759894459102
CP000393.1	3314000	3315000	-0.13297872340425532
CP000393.1	3315000	3316000	-0.07692307692307693
CP000393.1	3316000	3317000	-0.05829596412556054
CP000393.1	3317000	3318000	0.06620209059233449
CP000393.1	3318000	3319000	0.12052117263843648
CP000393.1	3319000	3320000	-0.21568627450980393
CP000393.1	3320000	3321000	0.14058355437665782
CP000393.1	3321000	3322000	-0.005376344086021506
CP000393.1	3322000	3323000	-0.2698412698412698
CP000393.1	3323000	3324000	-0.12737127371273713
CP000393.1	3324000	3325000	-0.09422492401215805
CP000393.1	3325000	3326000	-0.026143790849673203
CP000393.1	3326000	3327000	0.0
CP000393.1	3327000	3328000	-0.011857707509881422
CP000393.1	3328000	3329000	0.24358974358974358
CP000393.1	3329000	3330000	0.2664576802507837
CP000393.1	3330000	3331000	0.1103202846975089
CP000393.1	3331000	3332000	-0.5331010452961672
CP000393.1	3332000	3333000	0.1782477341389728
CP000393.1	3333000	3334000	0.12367491166077739
CP000393.1	3334000	3335000	-0.16831683168316833
CP000393.1	3335000	3336000	0.021021021021021023
CP000393.1	3336000	3337000	0.006802721088435374
CP000393.1	3337000	3338000	-0.09278350515463918
CP000393.1	3338000	3339000	-0.07849829351535836
CP000393.1	3339000	3340000	0.0
CP000393.1	3340000	3341000	-0.16326530612244897
CP000393.1	3341000	3342000	-0.21604938271604937
CP000393.1	3342000	3343000	-0.2835820895522388
CP000393.1	3343000	3344000	-0.21994134897360704
CP000393.1	3344000	3345000	-0.0728862973760933
CP000393.1	3345000	3346000	-0.05232558139534884
CP000393.1	3346000	3347000	-0.1608832807570978
CP000393.1	3347000	3348000	-0.007936507936507936
CP000393.1	3348000	3349000	0.12540192926045016
CP000393.1	3349000	3350000	0.09510086455331412
CP000393.1	3350000	3351000	0.125
CP000393.1	3351000	3352000	0.15616438356164383
CP000393.1	3352000	3353000	0.06097560975609756
CP000393.1	3353000	3354000	0.09037900874635568
CP000393.1	3354000	3355000	-0.07160493827160494
CP000393.1	3355000	3356000	-0.16897506925207756
CP000393.1	3356000	3357000	-0.30742049469964666
CP000393.1	3357000	3358000	-0.04153354632587859
CP000393.1	3358000	3359000	0.19594594594594594
CP000393.1	3359000	3360000	-0.2611464968152866
CP000393.1	3360000	3361000	-0.2852664576802508
CP000393.1	3361000	3362000	0.033783783783783786
CP000393.1	3362000	3363000	-0.06990881458966565
CP000393.1	3363000	3364000	-0.05913978494623656
CP000393.1	3364000	3365000	0.06451612903225806
CP000393.1	3365000	3366000	0.2275132275132275
CP000393.1	3366000	3367000	0.1656441717791411
CP000393.1	3367000	3368000	0.1705685618729097
CP000393.1	3368000	3369000	-0.07936507936507936
CP000393.1	3369000	3370000	-0.13246753246753246
CP000393.1	3370000	3371000	-0.11384615384615385
CP000393.1	3371000	3372000	-0.13402061855670103
CP000393.1	3372000	3373000	-0.12941176470588237
CP000393.1	3373000	3374000	-0.11782477341389729
CP000393.1	3374000	3375000	-0.05128205128205128
CP000393.1	3375000	3376000	-0.29213483146067415
CP000393.1	3376000	3377000	-0.24556962025316456
CP000393.1	3377000	3378000	0.05322128851540616
CP000393.1	3378000	3379000	0.21095890410958903
CP000393.1	3379000	3380000	0.1696969696969697
CP000393.1	3380000	3381000	0.17681159420289855
CP000393.1	3381000	3382000	0.2206896551724138
CP000393.1	3382000	3383000	0.06790123456790123
CP000393.1	3383000	3384000	0.2235294117647059
CP000393.1	3384000	3385000	0.14714714714714713
CP000393.1	3385000	3386000	0.3273809523809524
CP000393.1	3386000	3387000	0.14545454545454545
CP000393.1	3387000	3388000	0.062111801242236024
CP000393.1	3388000	3389000	0.06
CP000393.1	3389000	3390000	-0.04040404040404041
CP000393.1	3390000	3391000	0.22448979591836735
CP000393.1	3391000	3392000	0.13333333333333333
CP000393.1	3392000	3393000	0.10869565217391304
CP000393.1	3393000	3394000	-0.05822784810126582
CP000393.1	3394000	3395000	-0.059154929577464786
CP000393.1	3395000	3396000	-0.004739336492890996
CP000393.1	3396000	3397000	-0.1619047619047619
CP000393.1	3397000	3398000	-0.03
CP000393.1	3398000	3399000	-0.10703363914373089
CP000393.1	3399000	3400000	-0.18662952646239556
CP000393.1	3400000	3401000	-0.2741514360313316
CP000393.1	3401000	3402000	-0.052307692307692305
CP000393.1	3402000	3403000	0.05389221556886228
CP000393.1	3403000	3404000	-0.2141057934508816
CP000393.1	3404000	3405000	-0.08888888888888889
CP000393.1	3405000	3406000	-0.233502538071066
CP000393.1	3406000	3407000	0.14511873350923482
CP000393.1	3407000	3408000	0.18181818181818182
CP000393.1	3408000	3409000	0.23893805309734514
CP000393.1	3409000	3410000	0.006329113924050633
CP000393.1	3410000	3411000	-0.017045454545454544
CP000393.1	3411000	3412000	-0.047619047619047616
CP000393.1	3412000	3413000	-0.06578947368421052
CP000393.1	3413000	3414000	0.09387755102040816
CP000393.1	3414000	3415000	0.011049723756906077
CP000393.1	3415000	3416000	-0.14098360655737704
CP000393.1	3416000	3417000	0.0029154518950437317
CP000393.1	3417000	3418000	-0.10877192982456141
CP000393.1	3418000	3419000	0.07945205479452055
CP000393.1	3419000	3420000	0.1559633027522936
CP000393.1	3420000	3421000	0.10982658959537572
CP000393.1	3421000	3422000	0.045317220543806644
CP000393.1	3422000	3423000	-0.10662824207492795
CP000393.1	3423000	3424000	-0.10426540284360189
CP000393.1	3424000	3425000	0.01278772378516624
CP000393.1	3425000	3426000	0.11836734693877551
CP000393.1	3426000	3427000	0.09523809523809523
CP000393.1	3427000	3428000	-0.020895522388059702
CP000393.1	3428000	3429000	-0.09142857142857143
CP000393.1	3429000	3430000	-0.22448979591836735
CP000393.1	3430000	3431000	-0.036855036855036855
CP000393.1	3431000	3432000	-0.1597051597051597
CP000393.1	3432000	3433000	-0.14583333333333334
CP000393.1	3433000	3434000	-0.15263157894736842
CP000393.1	3434000	3435000	-0.0481283422459893
CP000393.1	3435000	3436000	-0.02
CP000393.1	3436000	3437000	-0.115
CP000393.1	3437000	3438000	-0.003115264797507788
CP000393.1	3438000	3439000	0.2247557003257329
CP000393.1	3439000	3440000	0.0891089108910891
CP000393.1	3440000	3441000	0.06493506493506493
CP000393.1	3441000	3442000	0.11056511056511056
CP000393.1	3442000	3443000	0.1793478260869565
CP000393.1	3443000	3444000	0.09725685785536159
CP000393.1	3444000	3445000	0.19900497512437812
CP000393.1	3445000	3446000	0.18518518518518517
CP000393.1	3446000	3447000	0.2894736842105263
CP000393.1	3447000	3448000	0.062146892655367235
CP000393.1	3448000	3449000	0.050955414012738856
CP000393.1	3449000	3450000	-0.03202846975088968
CP000393.1	3450000	3451000	-0.072
CP000393.1	3451000	3452000	0.017964071856287425
CP000393.1	3452000	3453000	0.06666666666666667
CP000393.1	3453000	3454000	-0.13157894736842105
CP000393.1	3454000	3455000	-0.19135802469135801
CP000393.1	3455000	3456000	-0.0058823529411764705
CP000393.1	3456000	3457000	-0.1
CP000393.1	3457000	3458000	0.07766990291262135
CP000393.1	3458000	3459000	0.06741573033707865
CP000393.1	3459000	3460000	0.10429447852760736
CP000393.1	3460000	3461000	0.054441260744985676
CP000393.1	3461000	3462000	0.03759398496240601
CP000393.1	3462000	3463000	-0.0546448087431694
CP000393.1	3463000	3464000	-0.06626506024096386
CP000393.1	3464000	3465000	0.008849557522123894
CP000393.1	3465000	3466000	0.37910447761194027
CP000393.1	3466000	3467000	0.5095541401273885
CP000393.1	3467000	3468000	0.0625
CP000393.1	3468000	3469000	-0.01557632398753894
CP000393.1	3469000	3470000	0.25252525252525254
CP000393.1	3470000	3471000	0.32558139534883723
CP000393.1	3471000	3472000	0.015957446808510637
CP000393.1	3472000	3473000	0.0513595166163142
CP000393.1	3473000	3474000	0.10543130990415335
CP000393.1	3474000	3475000	-0.14622641509433962
CP000393.1	3475000	3476000	-0.2182741116751269
CP000393.1	3476000	3477000	-0.17857142857142858
CP000393.1	3477000	3478000	-0.06857142857142857
CP000393.1	3478000	3479000	-0.119533527696793
CP000393.1	3479000	3480000	-0.22388059701492538
CP000393.1	3480000	3481000	-0.304
CP000393.1	3481000	3482000	-0.3712121212121212
CP000393.1	3482000	3483000	-0.3231707317073171
CP000393.1	3483000	3484000	-0.31189710610932475
CP000393.1	3484000	3485000	-0.10410094637223975
CP000393.1	3485000	3486000	-0.10614525139664804
CP000393.1	3486000	3487000	-0.09711286089238845
CP000393.1	3487000	3488000	-0.03428571428571429
CP000393.1	3488000	3489000	0.036211699164345405
CP000393.1	3489000	3490000	0.07520891364902507
CP000393.1	3490000	3491000	0.10493827160493827
CP000393.1	3491000	3492000	0.1566265060240964
CP000393.1	3492000	3493000	0.0855457227138643
CP000393.1	3493000	3494000	0.1752021563342318
CP000393.1	3494000	3495000	0.3501577287066246
CP000393.1	3495000	3496000	0.07482993197278912
CP000393.1	3496000	3497000	0.025936599423631124
CP000393.1	3497000	3498000	0.14375
CP000393.1	3498000	3499000	0.17543859649122806
CP000393.1	3499000	3500000	-0.08187134502923976
CP000393.1	3500000	3501000	0.00392156862745098
CP000393.1	3501000	3502000	0.2145214521452145
CP000393.1	3502000	3503000	-0.2077922077922078
CP000393.1	3503000	3504000	-0.13953488372093023
CP000393.1	3504000	3505000	-0.1111111111111111
CP000393.1	3505000	3506000	-0.03759398496240601
CP000393.1	3506000	3507000	0.023728813559322035
CP000393.1	3507000	3508000	0.04498269896193772
CP000393.1	3508000	3509000	-0.0027247956403269754
CP000393.1	3509000	3510000	0.2275132275132275
CP000393.1	3510000	3511000	0.04
CP000393.1	3511000	3512000	-0.05793450881612091
CP000393.1	3512000	3513000	-0.1111111111111111
CP000393.1	3513000	3514000	-0.10410094637223975
CP000393.1	3514000	3515000	0.1907514450867052
CP000393.1	3515000	3516000	-0.00546448087431694
CP000393.1	3516000	3517000	0.1092436974789916
CP000393.1	3517000	3518000	0.24022346368715083
CP000393.1	3518000	3519000	0.12953367875647667
CP000393.1	3519000	3520000	0.1518624641833811
CP000393.1	3520000	3521000	0.17412935323383086
CP000393.1	3521000	3522000	0.2777777777777778
CP000393.1	3522000	3523000	0.08169014084507042
CP000393.1	3523000	3524000	0.02278481012658228
CP000393.1	3524000	3525000	-0.022900763358778626
CP000393.1	3525000	3526000	-0.11528150134048257
CP000393.1	3526000	3527000	-0.24509803921568626
CP000393.1	3527000	3528000	-0.11666666666666667
CP000393.1	3528000	3529000	-0.13227513227513227
CP000393.1	3529000	3530000	0.008403361344537815
CP000393.1	3530000	3531000	-0.0807799442896936
CP000393.1	3531000	3532000	-0.03664921465968586
CP000393.1	3532000	3533000	-0.08808290155440414
CP000393.1	3533000	3534000	-0.30935251798561153
CP000393.1	3534000	3535000	-0.11351351351351352
CP000393.1	3535000	3536000	-0.11196911196911197
CP000393.1	3536000	3537000	-0.21739130434782608
CP000393.1	3537000	3538000	-0.17133956386292834
CP000393.1	3538000	3539000	0.06629834254143646
CP000393.1	3539000	3540000	-0.2459016393442623
CP000393.1	3540000	3541000	-0.053003533568904596
CP000393.1	3541000	3542000	0.10638297872340426
CP000393.1	3542000	3543000	0.03278688524590164
CP000393.1	3543000	3544000	0.00546448087431694
CP000393.1	3544000	3545000	0.0
CP000393.1	3545000	3546000	0.12154696132596685
CP000393.1	3546000	3547000	-0.1509433962264151
CP000393.1	3547000	3548000	-0.11174785100286533
CP000393.1	3548000	3549000	-0.14454277286135694
CP000393.1	3549000	3550000	-0.04419889502762431
CP000393.1	3550000	3551000	-0.1388101983002833
CP000393.1	3551000	3552000	-0.11409395973154363
CP000393.1	3552000	3553000	-0.08970099667774087
CP000393.1	3553000	3554000	-0.08753315649867374
CP000393.1	3554000	3555000	0.0670391061452514
CP000393.1	3555000	3556000	0.018726591760299626
CP000393.1	3556000	3557000	0.1386861313868613
CP000393.1	3557000	3558000	0.14184397163120568
CP000393.1	3558000	3559000	0.3160919540229885
CP000393.1	3559000	3560000	0.23880597014925373
CP000393.1	3560000	3561000	0.08783783783783784
CP000393.1	3561000	3562000	0.055944055944055944
CP000393.1	3562000	3563000	-0.03731343283582089
CP000393.1	3563000	3564000	0.14641744548286603
CP000393.1	3564000	3565000	-0.04081632653061224
CP000393.1	3565000	3566000	0.2236024844720497
CP000393.1	3566000	3567000	0.10126582278481013
CP000393.1	3567000	3568000	-0.19879518072289157
CP000393.1	3568000	3569000	-0.18541033434650456
CP000393.1	3569000	3570000	-0.3867595818815331
CP000393.1	3570000	3571000	-0.17142857142857143
CP000393.1	3571000	3572000	-0.3774104683195592
CP000393.1	3572000	3573000	-0.2
CP000393.1	3573000	3574000	-0.018867924528301886
CP000393.1	3574000	3575000	-0.2913907284768212
CP000393.1	3575000	3576000	-0.42671009771986973
CP000393.1	3576000	3577000	-0.13196480938416422
CP000393.1	3577000	3578000	-0.10101010101010101
CP000393.1	3578000	3579000	-0.028409090909090908
CP000393.1	3579000	3580000	-0.04657534246575343
CP000393.1	3580000	3581000	-0.05084745762711865
CP000393.1	3581000	3582000	0.061946902654867256
CP000393.1	3582000	3583000	0.03426791277258567
CP000393.1	3583000	3584000	0.023121387283236993
CP000393.1	3584000	3585000	0.05507246376811594
CP000393.1	3585000	3586000	0.0
CP000393.1	3586000	3587000	0.0189873417721519
CP000393.1	3587000	3588000	-0.2046783625730994
CP000393.1	3588000	3589000	-0.15639810426540285
CP000393.1	3589000	3590000	-0.12225705329153605
CP000393.1	3590000	3591000	-0.17307692307692307
CP000393.1	3591000	3592000	0.15723270440251572
CP000393.1	3592000	3593000	0.24064171122994651
CP000393.1	3593000	3594000	0.12460063897763578
CP000393.1	3594000	3595000	0.02564102564102564
CP000393.1	3595000	3596000	-0.07692307692307693
CP000393.1	3596000	3597000	0.15822784810126583
CP000393.1	3597000	3598000	0.13780918727915195
CP000393.1	3598000	3599000	0.21084337349397592
CP000393.1	3599000	3600000	0.1893687707641196
CP000393.1	3600000	3601000	0.2573099415204678
CP000393.1	3601000	3602000	0.17834394904458598
CP000393.1	3602000	3603000	0.13736263736263737
CP000393.1	3603000	3604000	0.06976744186046512
CP000393.1	3604000	3605000	0.053763440860215055
CP000393.1	3605000	3606000	0.10364145658263306
CP000393.1	3606000	3607000	0.16666666666666666
CP000393.1	3607000	3608000	0.1357142857142857
CP000393.1	3608000	3609000	0.034482758620689655
CP000393.1	3609000	3610000	0.057803468208092484
CP000393.1	3610000	3611000	-0.016042780748663103
CP000393.1	3611000	3612000	-0.1715686274509804
CP000393.1	3612000	3613000	-0.032448377581120944
CP000393.1	3613000	3614000	-0.14285714285714285
CP000393.1	3614000	3615000	0.19863013698630136
CP000393.1	3615000	3616000	0.045317220543806644
CP000393.1	3616000	3617000	0.22522522522522523
CP000393.1	3617000	3618000	0.06432748538011696
CP000393.1	3618000	3619000	-0.053691275167785234
CP000393.1	3619000	3620000	0.09253731343283582
CP000393.1	3620000	3621000	0.060810810810810814
CP000393.1	3621000	3622000	-0.2744630071599045
CP000393.1	3622000	3623000	0.08517350157728706
CP000393.1	3623000	3624000	0.02666666666666667
CP000393.1	3624000	3625000	0.19873817034700317
CP000393.1	3625000	3626000	0.08843537414965986
CP000393.1	3626000	3627000	0.2415902140672783
CP000393.1	3627000	3628000	0.3423913043478261
CP000393.1	3628000	3629000	0.09511568123393316
CP000393.1	3629000	3630000	-0.17995444191343962
CP000393.1	3630000	3631000	-0.296398891966759
CP000393.1	3631000	3632000	-0.1349862258953168
CP000393.1	3632000	3633000	-0.06529209621993128
CP000393.1	3633000	3634000	-0.027586206896551724
CP000393.1	3634000	3635000	-0.11221945137157108
CP000393.1	3635000	3636000	-0.058823529411764705
CP000393.1	3636000	3637000	-0.08490566037735849
CP000393.1	3637000	3638000	0.0948905109489051
CP000393.1	3638000	3639000	0.05314009661835749
CP000393.1	3639000	3640000	0.14832535885167464
CP000393.1	3640000	3641000	-0.22099447513812154
CP000393.1	3641000	3642000	-0.1011764705882353
CP000393.1	3642000	3643000	0.14418604651162792
CP000393.1	3643000	3644000	-0.05405405405405406
CP000393.1	3644000	3645000	-0.13297872340425532
CP000393.1	3645000	3646000	0.08780487804878048
CP000393.1	3646000	3647000	-0.0049504950495049506
CP000393.1	3647000	3648000	0.007751937984496124
CP000393.1	3648000	3649000	0.08482142857142858
CP000393.1	3649000	3650000	0.20823798627002288
CP000393.1	3650000	3651000	-0.06329113924050633
CP000393.1	3651000	3652000	0.055299539170506916
CP000393.1	3652000	3653000	0.17272727272727273
CP000393.1	3653000	3654000	0.10249307479224377
CP000393.1	3654000	3655000	-0.20903954802259886
CP000393.1	3655000	3656000	-0.07605633802816901
CP000393.1	3656000	3657000	-0.3282442748091603
CP000393.1	3657000	3658000	-0.24937027707808565
CP000393.1	3658000	3659000	-0.07958477508650519
CP000393.1	3659000	3660000	-0.15170278637770898
CP000393.1	3660000	3661000	-0.12460063897763578
CP000393.1	3661000	3662000	0.0022172949002217295
CP000393.1	3662000	3663000	0.24056603773584906
CP000393.1	3663000	3664000	-0.005847953216374269
CP000393.1	3664000	3665000	0.20610687022900764
CP000393.1	3665000	3666000	0.06315789473684211
CP000393.1	3666000	3667000	0.10344827586206896
CP000393.1	3667000	3668000	0.15425531914893617
CP000393.1	3668000	3669000	0.20891364902506965
CP000393.1	3669000	3670000	0.0670926517571885
CP000393.1	3670000	3671000	0.10714285714285714
CP000393.1	3671000	3672000	0.15714285714285714
CP000393.1	3672000	3673000	0.09202453987730061
CP000393.1	3673000	3674000	0.12531969309462915
CP000393.1	3674000	3675000	0.08396946564885496
CP000393.1	3675000	3676000	0.14613180515759314
CP000393.1	3676000	3677000	0.034653465346534656
CP000393.1	3677000	3678000	0.01694915254237288
CP000393.1	3678000	3679000	0.057534246575342465
CP000393.1	3679000	3680000	0.058823529411764705
CP000393.1	3680000	3681000	0.01928374655647383
CP000393.1	3681000	3682000	-0.08401084010840108
CP000393.1	3682000	3683000	-0.15204678362573099
CP000393.1	3683000	3684000	-0.09446254071661238
CP000393.1	3684000	3685000	-0.1737704918032787
CP000393.1	3685000	3686000	0.025787965616045846
CP000393.1	3686000	3687000	-0.17302052785923755
CP000393.1	3687000	3688000	-0.11612903225806452
CP000393.1	3688000	3689000	-0.06990881458966565
CP000393.1	3689000	3690000	-0.25274725274725274
CP000393.1	3690000	3691000	-0.040229885057471264
CP000393.1	3691000	3692000	-0.06358381502890173
CP000393.1	3692000	3693000	-0.05472636815920398
CP000393.1	3693000	3694000	-0.10101010101010101
CP000393.1	3694000	3695000	-0.008645533141210375
CP000393.1	3695000	3696000	-0.15358361774744028
CP000393.1	3696000	3697000	-0.15204678362573099
CP000393.1	3697000	3698000	0.0024096385542168677
CP000393.1	3698000	3699000	-0.05539358600583091
CP000393.1	3699000	3700000	0.09032258064516129
CP000393.1	3700000	3701000	0.15485564304461943
CP000393.1	3701000	3702000	0.0659025787965616
CP000393.1	3702000	3703000	-0.18153846153846154
CP000393.1	3703000	3704000	0.1206896551724138
CP000393.1	3704000	3705000	0.28823529411764703
CP000393.1	3705000	3706000	-0.13636363636363635
CP000393.1	3706000	3707000	0.05956112852664577
CP000393.1	3707000	3708000	-0.13692946058091288
CP000393.1	3708000	3709000	-0.023255813953488372
CP000393.1	3709000	3710000	0.2635135135135135
CP000393.1	3710000	3711000	0.13286713286713286
CP000393.1	3711000	3712000	-0.08991825613079019
CP000393.1	3712000	3713000	-0.05413105413105413
CP000393.1	3713000	3714000	0.08441558441558442
CP000393.1	3714000	3715000	0.13903743315508021
CP000393.1	3715000	3716000	0.04810126582278481
CP000393.1	3716000	3717000	-0.14201183431952663
CP000393.1	3717000	3718000	0.002932551319648094
CP000393.1	3718000	3719000	0.2664756446991404
CP000393.1	3719000	3720000	0.12547528517110265
CP000393.1	3720000	3721000	0.13333333333333333
CP000393.1	3721000	3722000	-0.08275862068965517
CP000393.1	3722000	3723000	-0.08614232209737828
CP000393.1	3723000	3724000	-0.036585365853658534
CP000393.1	3724000	3725000	-0.1346153846153846
CP000393.1	3725000	3726000	-0.13725490196078433
CP000393.1	3726000	3727000	-0.10787172011661808
CP000393.1	3727000	3728000	-0.03333333333333333
CP000393.1	3728000	3729000	0.07482993197278912
CP000393.1	3729000	3730000	0.11834319526627218
CP000393.1	3730000	3731000	0.01876675603217158
CP000393.1	3731000	3732000	0.16809116809116809
CP000393.1	3732000	3733000	0.08504398826979472
CP000393.1	3733000	3734000	0.36147757255936674
CP000393.1	3734000	3735000	0.5358166189111748
CP000393.1	3735000	3736000	0.015706806282722512
CP000393.1	3736000	3737000	-0.4088888888888889
CP000393.1	3737000	3738000	-0.10112359550561797
CP000393.1	3738000	3739000	0.03684210526315789
CP000393.1	3739000	3740000	0.05063291139240506
CP000393.1	3740000	3741000	-0.1970074812967581
CP000393.1	3741000	3742000	-0.3367088607594937
CP000393.1	3742000	3743000	-0.2830188679245283
CP000393.1	3743000	3744000	-0.17318435754189945
CP000393.1	3744000	3745000	0.1323529411764706
CP000393.1	3745000	3746000	-0.07692307692307693
CP000393.1	3746000	3747000	0.06593406593406594
CP000393.1	3747000	3748000	-0.08241758241758242
CP000393.1	3748000	3749000	-0.13978494623655913
CP000393.1	3749000	3750000	-0.034482758620689655
CP000393.1	3750000	3751000	-0.03806228373702422
CP000393.1	3751000	3752000	-0.09734513274336283
CP000393.1	3752000	3753000	-0.04087193460490463
CP000393.1	3753000	3754000	0.10476190476190476
CP000393.1	3754000	3755000	0.08771929824561403
CP000393.1	3755000	3756000	0.12131147540983607
CP000393.1	3756000	3757000	0.26558891454965355
CP000393.1	3757000	3758000	0.24121779859484777
CP000393.1	3758000	3759000	0.13366336633663367
CP000393.1	3759000	3760000	-0.025510204081632654
CP000393.1	3760000	3761000	-0.07
CP000393.1	3761000	3762000	-0.002638522427440633
CP000393.1	3762000	3763000	0.040498442367601244
CP000393.1	3763000	3764000	0.24615384615384617
CP000393.1	3764000	3765000	0.036585365853658534
CP000393.1	3765000	3766000	0.10344827586206896
CP000393.1	3766000	3767000	0.07352941176470588
CP000393.1	3767000	3768000	-0.01483679525222552
CP000393.1	3768000	3769000	0.07727272727272727
CP000393.1	3769000	3770000	0.13695090439276486
CP000393.1	3770000	3771000	0.034482758620689655
CP000393.1	3771000	3772000	0.008450704225352112
CP000393.1	3772000	3773000	0.14882506527415143
CP000393.1	3773000	3774000	0.16374269005847952
CP000393.1	3774000	3775000	0.026490066225165563
CP000393.1	3775000	3776000	0.10256410256410256
CP000393.1	3776000	3777000	0.007518796992481203
CP000393.1	3777000	3778000	-0.010526315789473684
CP000393.1	3778000	3779000	0.07738095238095238
CP000393.1	3779000	3780000	0.04225352112676056
CP000393.1	3780000	3781000	-0.24867724867724866
CP000393.1	3781000	3782000	-0.18407960199004975
CP000393.1	3782000	3783000	-0.03896103896103896
CP000393.1	3783000	3784000	0.0610079575596817
CP000393.1	3784000	3785000	-0.18051575931232092
CP000393.1	3785000	3786000	0.023952095808383235
CP000393.1	3786000	3787000	-0.09480122324159021
CP000393.1	3787000	3788000	-0.10574018126888217
CP000393.1	3788000	3789000	0.056716417910447764
CP000393.1	3789000	3790000	0.044444444444444446
CP000393.1	3790000	3791000	-0.049689440993788817
CP000393.1	3791000	3792000	-0.10432569974554708
CP000393.1	3792000	3793000	-0.005405405405405406
CP000393.1	3793000	3794000	0.12857142857142856
CP000393.1	3794000	3795000	0.1111111111111111
CP000393.1	3795000	3796000	0.16279069767441862
CP000393.1	3796000	3797000	0.25412541254125415
CP000393.1	3797000	3798000	0.2345679012345679
CP000393.1	3798000	3799000	0.2897196261682243
CP000393.1	3799000	3800000	0.037914691943127965
CP000393.1	3800000	3801000	0.17857142857142858
CP000393.1	3801000	3802000	-0.20481927710843373
CP000393.1	3802000	3803000	-0.30708661417322836
CP000393.1	3803000	3804000	-0.18857142857142858
CP000393.1	3804000	3805000	-0.07328605200945626
CP000393.1	3805000	3806000	-0.29528535980148884
CP000393.1	3806000	3807000	-0.2675438596491228
CP000393.1	3807000	3808000	-0.26912181303116145
CP000393.1	3808000	3809000	-0.1701492537313433
CP000393.1	3809000	3810000	-0.22839506172839505
CP000393.1	3810000	3811000	-0.18666666666666668
CP000393.1	3811000	3812000	-0.34987593052109184
CP000393.1	3812000	3813000	-0.22946175637393768
CP000393.1	3813000	3814000	-0.3197278911564626
CP000393.1	3814000	3815000	-0.26443768996960487
CP000393.1	3815000	3816000	-0.17350157728706625
CP000393.1	3816000	3817000	-0.3220338983050847
CP000393.1	3817000	3818000	-0.09717868338557993
CP000393.1	3818000	3819000	-0.10303030303030303
CP000393.1	3819000	3820000	0.11475409836065574
CP000393.1	3820000	3821000	0.05652173913043478
CP000393.1	3821000	3822000	0.05806451612903226
CP000393.1	3822000	3823000	0.057815845824411134
CP000393.1	3823000	3824000	-0.043010752688172046
CP000393.1	3824000	3825000	-0.14882506527415143
CP000393.1	3825000	3826000	-0.14285714285714285
CP000393.1	3826000	3827000	0.07838479809976247
CP000393.1	3827000	3828000	0.06735751295336788
CP000393.1	3828000	3829000	0.0673076923076923
CP000393.1	3829000	3830000	0.08843537414965986
CP000393.1	3830000	3831000	0.02185792349726776
CP000393.1	3831000	3832000	0.0027247956403269754
CP000393.1	3832000	3833000	0.04838709677419355
CP000393.1	3833000	3834000	0.02631578947368421
CP000393.1	3834000	3835000	-0.16744186046511628
CP000393.1	3835000	3836000	-0.06220095693779904
CP000393.1	3836000	3837000	-0.09693877551020408
CP000393.1	3837000	3838000	-0.07582938388625593
CP000393.1	3838000	3839000	-0.0821917808219178
CP000393.1	3839000	3840000	-0.16247139588100687
CP000393.1	3840000	3841000	-0.058315334773218146
CP000393.1	3841000	3842000	-0.03664921465968586
CP000393.1	3842000	3843000	-0.1724137931034483
CP000393.1	3843000	3844000	0.043731778425655975
CP000393.1	3844000	3845000	0.19883040935672514
CP000393.1	3845000	3846000	0.13846153846153847
CP000393.1	3846000	3847000	0.4444444444444444
CP000393.1	3847000	3848000	0.19037199124726478
CP000393.1	3848000	3849000	0.015873015873015872
CP000393.1	3849000	3850000	-0.29595015576323985
CP000393.1	3850000	3851000	0.16723549488054607
CP000393.1	3851000	3852000	0.10703363914373089
CP000393.1	3852000	3853000	0.42696629213483145
CP000393.1	3853000	3854000	0.1772428884026258
CP000393.1	3854000	3855000	-0.011286681715575621
