#chromosome	start	end	baseMean_HFe
CP000393.1	3903538	3903972	5650.022663540601
CP000393.1	2157109	2158074	45.00277735056189
CP000393.1	7535046	7537298	341.237341810411
CP000393.1	1985587	1986489	201.638757200094
CP000393.1	2191817	2193394	57.604324022572605
CP000393.1	2207730	2208740	78.6657570159491
CP000393.1	3810957	3812372	234.155766943613
CP000393.1	6202952	6204331	862.23485282897
CP000393.1	3083476	3086151	152.315559940168
CP000393.1	433208	434281	228.874966688414
CP000393.1	3247778	3248368	47.50697373132879
CP000393.1	3465879	3466922	97.07285779271851
CP000393.1	5788222	5789493	1855.79121623125
CP000393.1	5191797	5192096	344.178838524635
CP000393.1	158094	158963	1240.64186283407
CP000393.1	4559674	4563921	2533.93817102625
CP000393.1	3692064	3692606	4316.7503171231
CP000393.1	3236804	3237550	248.377558967518
CP000393.1	6955395	6955958	128.64049614023
CP000393.1	1049819	1051168	378.92305331586095
CP000393.1	5661000	5661851	153.320694415523
CP000393.1	4080432	4082018	44.887729598476106
CP000393.1	7047902	7048252	34.6742193365103
CP000393.1	648930	650492	157.029533799717
CP000393.1	2091665	2092519	317.674176316944
CP000393.1	5379592	5382309	476.594467191426
CP000393.1	1332219	1333871	92.9611423283649
CP000393.1	2292766	2293098	210.527897146578
CP000393.1	882852	883628	963.759515374077
CP000393.1	5366349	5367179	11460.154710131499
CP000393.1	947925	949313	51.504231294126996
CP000393.1	1424443	1429596	61.9891718021378
CP000393.1	1804103	1804957	651.264766844191
CP000393.1	2231265	2232536	403.591959716625
CP000393.1	2293129	2293335	151.680640351932
CP000393.1	2324538	2326616	612.75440423192
CP000393.1	6934592	6934828	238.033073000266
CP000393.1	7692990	7693802	67.9493845910405
CP000393.1	4087746	4089296	141.746263128558
CP000393.1	6903599	6905632	43.0894864993715
CP000393.1	1110563	1111246	167.524834676413
CP000393.1	5510931	5512550	102.39387407982001
CP000393.1	2905931	2913829	543.980055110729
CP000393.1	2759279	2760169	1166.35392988491
CP000393.1	3312612	3313478	52.2247391263005
CP000393.1	2313012	2314022	1419.00490845435
CP000393.1	981336	984209	533.681411490507
CP000393.1	5696581	5696865	222.93751836136101
CP000393.1	7069101	7069475	17.6222847960975
CP000393.1	475370	476356	136.669426767311
CP000393.1	6617530	6617901	12.8454654138123
CP000393.1	6312853	6313887	229.33868804812698
CP000393.1	1240296	1240586	208.69136427882702
CP000393.1	3793760	3794422	147.880457935158
CP000393.1	3023400	3025337	503.880669721137
CP000393.1	5279739	5280767	120.28991803162201
CP000393.1	1545005	1545634	348.819747955113
CP000393.1	1745214	1745681	120.16495829903099
CP000393.1	4084112	4085647	77.8112654952256
CP000393.1	7515207	7517489	288.71019806487703
CP000393.1	2990943	2991206	213.769782987538
CP000393.1	3875500	3876276	221.57025269718997
CP000393.1	6827730	6829058	127.485241078349
CP000393.1	4091507	4092475	148.51107886918
CP000393.1	6146709	6149888	5839.464360413521
CP000393.1	875936	877123	83.0803254877156
CP000393.1	1681221	1681559	50.528101447406705
CP000393.1	4502357	4502479	301.092814894208
CP000393.1	5151622	5151693	1157.7793027064502
CP000393.1	5630800	5630872	2681.7159135337
CP000393.1	5841423	5841755	44.0221094062234
CP000393.1	3402944	3404242	189.72944504450402
CP000393.1	7203688	7204821	571.034914952784
CP000393.1	4490874	4491221	813.461616014315
CP000393.1	3715522	3716031	270.310351692475
CP000393.1	1170383	1171918	88.45439503875
CP000393.1	4554629	4555132	47.89957217454229
CP000393.1	6283409	6284266	74.9163142027627
CP000393.1	1812931	1813464	1124.05193219166
CP000393.1	6548125	6548727	18.5579679254908
CP000393.1	81365	81982	107.389675544062
CP000393.1	4294717	4296081	18.3270213867358
CP000393.1	5434323	5435174	51.823116727128
CP000393.1	3628413	3630362	51.544715001416996
CP000393.1	5813074	5815104	820.93022582744
CP000393.1	5028950	5030623	262.244892096526
CP000393.1	68747	70330	1901.6419162569398
CP000393.1	1033514	1033714	204.88742082526002
CP000393.1	6302090	6303325	610.0947808641649
CP000393.1	7044737	7045030	814.288101907007
CP000393.1	199938	201053	41.424010397793005
CP000393.1	4015798	4017270	416.26024791918195
CP000393.1	6789847	6790281	1155.2531101975098
CP000393.1	7572184	7573545	54.216907925815
CP000393.1	3149682	3150275	1336.60225644121
CP000393.1	167483	177388	174.520999602194
CP000393.1	536247	536486	17.1750507414864
CP000393.1	5062119	5064692	730.4760049384039
CP000393.1	6846113	6847903	2071.5141076863397
CP000393.1	4176775	4178328	1122.78863134982
CP000393.1	3179580	3180479	58.009267828339205
CP000393.1	4237849	4238832	463.37648198812894
CP000393.1	5789683	5790519	170.614442982167
CP000393.1	2032658	2034337	1051.8616694577001
CP000393.1	2188783	2191536	712.79202382817
CP000393.1	6980791	6981576	1115.9021642882
CP000393.1	2173203	2174015	3028.19005036031
CP000393.1	45501	48125	1695.24231111523
CP000393.1	2558466	2559689	249.555056123143
CP000393.1	7153316	7154557	150.71110107912202
CP000393.1	3786683	3787084	511.870265849528
CP000393.1	7213707	7214726	703.9045337177431
CP000393.1	707465	709603	82.0860737491515
CP000393.1	1228281	1229516	130.533007523439
CP000393.1	3038599	3038775	2246.72868473368
CP000393.1	4621711	4622796	33.2548711646914
CP000393.1	3812518	3815760	756.5651082850909
CP000393.1	5500175	5501224	64.8917214147603
CP000393.1	6134284	6135711	191.908650796501
CP000393.1	7564768	7565499	36.28248498229271
CP000393.1	7691370	7691765	604.052107542459
CP000393.1	7039862	7040296	23.277576851979898
CP000393.1	4555499	4556641	224.308074933498
CP000393.1	5710528	5710809	59.781462048962794
CP000393.1	6020453	6020917	1089.80701871338
CP000393.1	2600090	2601229	73.8451695097425
CP000393.1	2638093	2640024	163.626853624165
CP000393.1	1395950	1399156	166.772821351132
CP000393.1	2399103	2400650	43.6581346858895
CP000393.1	4448673	4454090	133.831305024889
CP000393.1	2594470	2596161	181.839088442868
CP000393.1	2158202	2159509	555.964812838161
CP000393.1	4330341	4331627	246.690572085077
CP000393.1	3176638	3178710	1010.2222965585601
CP000393.1	184247	185407	101.88062980754299
CP000393.1	5787328	5788164	500.858571248774
CP000393.1	4846872	4846955	626.328990017146
CP000393.1	451430	452728	73.0444625658333
CP000393.1	4020221	4020817	256.007853438042
CP000393.1	4025710	4026459	638.567630724664
CP000393.1	7442322	7442636	10.7205296167717
CP000393.1	1604273	1604758	202.11372695303902
CP000393.1	2375504	2376163	196.14631849038003
CP000393.1	1919854	1921656	106.702799661215
CP000393.1	1726892	1727728	175.597413705713
CP000393.1	3635609	3637234	25.497631967708003
CP000393.1	3748196	3749110	1297.16272729969
CP000393.1	6176750	6178288	1058.91163194296
CP000393.1	2025743	2027152	128.291546099236
CP000393.1	2633969	2634310	21.0260989748837
CP000393.1	5480746	5481531	220.66938121818401
CP000393.1	7602384	7603871	120.592405382595
CP000393.1	2123603	2123848	11.976053686137
CP000393.1	3562883	3564298	157.47970835516702
CP000393.1	2124776	2125009	43.3829129044221
CP000393.1	6586958	6590005	91.2560705440428
CP000393.1	1926211	1927449	548.099577846185
CP000393.1	3887494	3888420	293.980146081913
CP000393.1	368911	371385	4660.48307277209
CP000393.1	6501489	6501863	34.0164525546853
CP000393.1	6743830	6744918	1136.97805808805
CP000393.1	4462676	4464022	53.1427030102535
CP000393.1	739494	744134	1527.53051345392
CP000393.1	2203647	2205473	1766.4432693336398
CP000393.1	6191034	6192503	481.84811510748705
CP000393.1	3537007	3537735	321.27664798921904
CP000393.1	1357898	1359337	789.300122862947
CP000393.1	1806617	1806856	255.11180298135602
CP000393.1	5358455	5358853	649.870855959674
CP000393.1	5978061	5978945	350.14896329404297
CP000393.1	3473878	3477468	297.17868169467005
CP000393.1	6950596	6950904	220.802431140411
CP000393.1	380511	381323	89.8529637425873
CP000393.1	1731395	1735918	211.85456587309102
CP000393.1	2643845	2645032	86.8889420099178
CP000393.1	2848949	2849218	608.292939937434
CP000393.1	4464598	4466469	138.330954621802
CP000393.1	5676807	5678192	315.028278205766
CP000393.1	6972389	6973681	482.940524646632
CP000393.1	122033	123379	57.9739338098464
CP000393.1	827206	828897	17.333866617493502
CP000393.1	1267524	1269053	146.75759639093098
CP000393.1	4147239	4149272	127.352458831509
CP000393.1	4289908	4291026	76.3148829066
CP000393.1	6314150	6314893	179.98775508986802
CP000393.1	4500832	4501056	2491.4942801861102
CP000393.1	3359060	3361132	135.095263199683
CP000393.1	4571090	4571911	3477.87810023433
CP000393.1	1198130	1198312	2585.85538636782
CP000393.1	6133846	6134280	41.9850755134659
CP000393.1	5024023	5025174	340.343859706788
CP000393.1	5100035	5101573	152.04585350393802
CP000393.1	5815168	5816352	493.285256548622
CP000393.1	6293946	6294263	267.38276094762
CP000393.1	2389285	2389629	12.3863713747908
CP000393.1	3276390	3277850	983.6860026447259
CP000393.1	6208451	6209140	159.363419976507
CP000393.1	2617044	2618561	201.38983023184602
CP000393.1	4236854	4237354	2552.60181463823
CP000393.1	6188150	6189205	980.386085805848
CP000393.1	4968019	4971612	960.726168508482
CP000393.1	6352422	6353438	260.70471964332995
CP000393.1	4711163	4711555	362.539252417292
CP000393.1	4946700	4947848	22.2539918183035
CP000393.1	1849484	1850875	90.5309201418634
CP000393.1	1807420	1807779	677.634600826249
CP000393.1	181654	182427	39.5253785695015
CP000393.1	1774989	1775900	58.7547123203574
CP000393.1	2407801	2409072	160.953966376849
CP000393.1	5772259	5773647	1165.31647812614
CP000393.1	5775407	5777149	141.72927519599898
CP000393.1	6043850	6044005	43.311879210995905
CP000393.1	7687850	7690774	1157.7082755290198
CP000393.1	1643890	1644078	84.4929416232728
CP000393.1	4612247	4613284	477.359056570851
CP000393.1	609071	609604	611.1382855732589
CP000393.1	4527310	4528077	175.788540367634
CP000393.1	6975491	6975766	41.7736917516686
CP000393.1	2376195	2376899	367.591794208502
CP000393.1	570659	571606	138.18900695665198
CP000393.1	3237753	3238223	292.281440677412
CP000393.1	1384183	1384845	42.236211669671995
CP000393.1	1694036	1695550	151.541977103413
CP000393.1	3498817	3499671	42.9194004894846
CP000393.1	2411651	2412274	1603.58220653061
CP000393.1	1108732	1109067	1787.6168923161702
CP000393.1	332920	335472	472.970954867116
CP000393.1	3368523	3370517	110.00306041588499
CP000393.1	3486880	3487341	273.00722009266497
CP000393.1	5159222	5159455	241.238564843375
CP000393.1	7581799	7590924	545.483909806479
CP000393.1	5383438	5383896	108.70867197665702
CP000393.1	1289781	1291256	25.213856359109897
CP000393.1	5281815	5282210	1012.91332321985
CP000393.1	6964326	6964580	203.530881186214
CP000393.1	7335838	7336233	5309.713352064339
CP000393.1	390886	392010	135.05467502000602
CP000393.1	3535618	3535845	20.6272756141998
CP000393.1	105037	105312	240.199687454972
CP000393.1	155085	157763	193.34354601576499
CP000393.1	869671	869743	335.439087845628
CP000393.1	2272168	2275125	1423.33702936981
CP000393.1	3243857	3245767	72.0637946214948
CP000393.1	3643590	3643964	62.3278442061864
CP000393.1	5422333	5423190	108.267035999023
CP000393.1	5509650	5510867	46.4581908537548
CP000393.1	6679384	6680361	157.733016709368
CP000393.1	2785682	2786209	1187.35766055301
CP000393.1	1736814	1737599	54.158219594942
CP000393.1	4962813	4963391	297.707712457796
CP000393.1	3393612	3393905	17.6210681050736
CP000393.1	6020933	6021556	1280.05850779203
CP000393.1	6514681	6515646	359.965515467491
CP000393.1	7744449	7745435	2744.11229713418
CP000393.1	1916945	1917445	241.282087032558
CP000393.1	5966135	5967487	427.17179096750704
CP000393.1	5016071	5016322	17.5735084457298
CP000393.1	5278531	5279334	264.63843736047403
CP000393.1	938282	938977	3986.3496775865706
CP000393.1	6256462	6258087	745.8534829025771
CP000393.1	6965887	6967656	547.95881637343
CP000393.1	4514600	4516228	978.623766575767
CP000393.1	7745576	7746961	1978.29690370089
CP000393.1	1545701	1546360	356.452125400559
CP000393.1	2593406	2594197	57.878083178277706
CP000393.1	6894705	6895391	1063.7612633405802
CP000393.1	2743335	2744183	319.124461871988
CP000393.1	6161572	6161988	244.71907828115602
CP000393.1	1786261	1786851	37.6316504952688
CP000393.1	1121932	1122537	169.025411446865
CP000393.1	5648798	5650267	196.64317992994202
CP000393.1	5611983	5612993	7339.54092167933
CP000393.1	2928042	2930663	678.435203291603
CP000393.1	7748596	7749579	2315.00393074601
CP000393.1	1094074	1096749	534.10052894103
CP000393.1	3090771	3091517	48.3130545581251
CP000393.1	2099242	2100564	13.177166338194699
CP000393.1	6934269	6934592	770.951523212924
CP000393.1	4074308	4079536	324.118426296047
CP000393.1	188512	188796	158.349239804545
CP000393.1	1491215	1491544	3713.99375796299
CP000393.1	1665756	1666877	171.41393323505199
CP000393.1	2056360	2057220	233.49738857060902
CP000393.1	6958498	6960591	4375.441304364051
CP000393.1	7192816	7193853	554.744494313773
CP000393.1	814085	814846	683.364130520929
CP000393.1	6227282	6228952	1106.3609578549401
CP000393.1	180459	181211	140.507868454102
CP000393.1	7123026	7123745	364.54685730053
CP000393.1	2202340	2202627	1187.9414249024198
CP000393.1	7045073	7045621	227.101190120326
CP000393.1	1753871	1756033	384.614761110243
CP000393.1	1150922	1152034	448.75661965707
CP000393.1	4026713	4028083	565.2126058613691
CP000393.1	4299819	4301165	235.11348322197398
CP000393.1	5199678	5201405	814.129618922164
CP000393.1	6633517	6636105	245.51523187813302
CP000393.1	1343991	1344563	341.698884480794
CP000393.1	5710816	5711097	59.8461511032164
CP000393.1	2330508	2332670	98.10134658045358
CP000393.1	6861233	6861625	25.89302944941
CP000393.1	7661583	7662482	570.326408567371
CP000393.1	6699593	6700990	225.52104756996602
CP000393.1	7153055	7153297	17.1156310977323
CP000393.1	516434	517675	404.690480942872
CP000393.1	3707845	3708957	56.213823767723106
CP000393.1	847091	847798	2305.18694963988
CP000393.1	4954707	4955846	341.998640275703
CP000393.1	5636193	5637668	39.3904023840174
CP000393.1	2847592	2848500	295.36233195303697
CP000393.1	7533289	7534653	101.615424478969
CP000393.1	685183	685695	1683.61751463293
CP000393.1	1972786	1973562	399.920506827217
CP000393.1	5120787	5121026	16.3002651309242
CP000393.1	612482	618103	30101.3547301671
CP000393.1	6365659	6365895	3385.9411568283003
CP000393.1	2089867	2091285	509.977373560564
CP000393.1	4085844	4087607	73.5601772101205
CP000393.1	6935301	6936476	45.756290291568
CP000393.1	1944502	1944867	377.184736979302
CP000393.1	6185718	6187043	188.314859164393
CP000393.1	7732475	7733635	5373.57002036056
CP000393.1	5444701	5445285	1498.73002415883
CP000393.1	5250688	5251251	243.06155090686298
CP000393.1	6977513	6978733	2085.03826957029
CP000393.1	1557475	1557855	121.86321531535299
CP000393.1	2422567	2423040	31.432057062182604
CP000393.1	6710540	6711412	86.0137754936004
CP000393.1	350401	351009	11.0798617670997
CP000393.1	718330	718596	4920.78942820828
CP000393.1	2011162	2012967	632.210026702211
CP000393.1	2751304	2752452	149.897317459779
CP000393.1	3023056	3023277	389.23641468959295
CP000393.1	4857113	4858342	93.2716981283252
CP000393.1	5839992	5841062	59.68818626179271
CP000393.1	6006416	6007747	52.5548577032184
CP000393.1	6321624	6322703	21539.0128324727
CP000393.1	3502164	3502964	193.82250100576
CP000393.1	5042852	5043283	1038.5430126066801
CP000393.1	7665892	7666230	324.998720760513
CP000393.1	2990347	2990781	160.662607697406
CP000393.1	3097987	3099918	258.121055463709
CP000393.1	7173358	7173453	59356.81578114809
CP000393.1	1141614	1141853	14.1880403528773
CP000393.1	3617964	3618434	157.310614842214
CP000393.1	1989720	1990229	193.437082986988
CP000393.1	6107560	6107982	640.585421755128
CP000393.1	2446514	2447074	42.083620711135396
CP000393.1	6591183	6591434	24.7183313322739
CP000393.1	5126976	5127344	87.95887001191392
CP000393.1	5356961	5357203	60.74430627547339
CP000393.1	4823098	4824900	893.421676477274
CP000393.1	2031392	2031607	79.5430129985222
CP000393.1	4271969	4273429	77.20764894665541
CP000393.1	3680800	3685065	542.335417207744
CP000393.1	2433568	2434164	45.75935051410929
CP000393.1	5974625	5974709	593.402228434377
CP000393.1	7058865	7059953	1002.5959133513301
CP000393.1	3808790	3810340	200.199465345563
CP000393.1	1902054	1902320	1478.58557778945
CP000393.1	3485910	3486572	405.075631286257
CP000393.1	6359859	6360704	411.956263081809
CP000393.1	551119	551400	125.799366414544
CP000393.1	3555159	3555497	129.185424357927
CP000393.1	4836721	4836969	110.299547043477
CP000393.1	5152432	5153325	74.53656824089359
CP000393.1	6480895	6481350	22.7376568607292
CP000393.1	7532687	7533286	89.0099665498336
CP000393.1	7225720	7226028	2771.46278607175
CP000393.1	1994206	1996482	474.13584547613505
CP000393.1	5124169	5126037	59.630714621943596
CP000393.1	7224827	7225120	2273.0216390278897
CP000393.1	1644600	1645232	15.049749288005302
CP000393.1	2002256	2003392	2888.51154956296
CP000393.1	5389536	5390171	96.041689688197
CP000393.1	544282	545463	74.0357738035582
CP000393.1	1279953	1280891	40.375488704271895
CP000393.1	6437164	6437790	1332.68864560361
CP000393.1	1187125	1189152	329.289404728362
CP000393.1	1743770	1744945	980.422166386537
CP000393.1	2369918	2370784	207.806457742984
CP000393.1	4098615	4099007	10.8420634703808
CP000393.1	7715783	7716067	58.122106392467
CP000393.1	1401369	1402571	879.6366319262579
CP000393.1	1822341	1822685	190.635929849801
CP000393.1	4540901	4541977	195.811535602808
CP000393.1	5931920	5933398	1127.23322517914
CP000393.1	6447795	6448721	116.637803725082
CP000393.1	7617415	7621452	103.18908741914
CP000393.1	6223864	6224364	616.299151838274
CP000393.1	6444890	6445951	87.2766366990725
CP000393.1	1305631	1306536	73.55259413927541
CP000393.1	7115786	7116241	99.1407028556651
CP000393.1	3356865	3357215	144.464418115521
CP000393.1	1855867	1857660	29.332908959570197
CP000393.1	1547067	1547372	695.482780453358
CP000393.1	5426895	5427401	717.741691268868
CP000393.1	3400076	3401407	382.679437110084
CP000393.1	3018030	3019724	249.192073899743
CP000393.1	1598452	1599138	23.0593413322187
CP000393.1	5627133	5628203	114.695627966959
CP000393.1	63117	63416	99.37655314847879
CP000393.1	1740339	1741796	62.9456343995127
CP000393.1	4940563	4940898	19.7774266634822
CP000393.1	4018528	4019160	126.182747200171
CP000393.1	6506622	6509042	397.864454266256
CP000393.1	3041953	3042102	108.54211631814002
CP000393.1	3103111	3103572	979.201610679223
CP000393.1	6254812	6255237	407.827037316791
CP000393.1	7099417	7100196	212.03271384063203
CP000393.1	4121540	4121779	26.1445312620567
CP000393.1	239488	239967	392.010191293554
CP000393.1	5637974	5639041	167.048162854302
CP000393.1	3056728	3057204	110.05868852421601
CP000393.1	6187365	6187895	254.81177075308
CP000393.1	1461792	1464824	1930.73236035483
CP000393.1	2547916	2548536	101.941751520464
CP000393.1	2138490	2138744	85.5501586062752
CP000393.1	7519815	7520588	2086.52851222749
CP000393.1	5193251	5193478	6310.769234943361
CP000393.1	1297259	1298641	64.8577085596792
CP000393.1	2874785	2875306	76.606726964186
CP000393.1	1199263	1200468	899.1054138098891
CP000393.1	6623422	6623607	2232.36955513329
CP000393.1	6127659	6130481	22.278197165267102
CP000393.1	4620565	4621650	59.8967709851015
CP000393.1	3553177	3554112	687.527240661346
CP000393.1	4906362	4906925	110.38696356961701
CP000393.1	6059266	6064635	107.72711600777201
CP000393.1	1470233	1470976	21.4053595586099
CP000393.1	1820154	1820813	1185.8144690919198
CP000393.1	5359218	5360024	170.435108822231
CP000393.1	2310208	2310447	564.156962474018
CP000393.1	1068070	1068591	540.111527081464
CP000393.1	7710244	7711014	2480.78452883374
CP000393.1	3808269	3808577	1204.1596581184501
CP000393.1	5748621	5749274	276.933600673702
CP000393.1	1820973	1821791	2672.04685040999
CP000393.1	6189202	6189579	179.532348113881
CP000393.1	5498570	5498812	378.045671120252
CP000393.1	6306413	6307276	491.03725678361803
CP000393.1	2098603	2099235	26.449817651517602
CP000393.1	3104481	3105716	442.292604447567
CP000393.1	7253718	7255013	538.454067189595
CP000393.1	3070203	3080102	158.98562201854298
CP000393.1	3005400	3006068	15.8635329073488
CP000393.1	7255094	7255954	396.74766092783403
CP000393.1	6168208	6169122	85.47312418946849
CP000393.1	7323658	7325688	175.429417162082
CP000393.1	3984975	3987053	39.414607730981004
CP000393.1	31434	32471	41.878096210368
CP000393.1	3689328	3691565	1261.30594807519
CP000393.1	2275783	2279412	1876.5857960242101
CP000393.1	1303103	1305283	80.29774263055221
CP000393.1	1230078	1230776	135.106026214772
CP000393.1	7070386	7071636	60.636580410179704
CP000393.1	7084547	7084669	66.2092029823155
CP000393.1	3679358	3679600	645.414637062224
CP000393.1	7392524	7395448	1653.2303574293398
CP000393.1	392631	393239	277.771365445919
CP000393.1	1419416	1419658	12.9919359272661
CP000393.1	1471755	1473455	152.601022368618
CP000393.1	5456566	5456736	642.1854187589611
CP000393.1	5567156	5568373	1096.17899656738
CP000393.1	5623544	5625580	105.438721764719
CP000393.1	577302	578246	147.593517631631
CP000393.1	6644783	6645853	41.3764507384492
CP000393.1	367817	367889	1152.3892636851199
CP000393.1	3036360	3037823	5352.11477876128
CP000393.1	5479413	5480288	375.578203901315
CP000393.1	5618966	5619670	119.387866851555
CP000393.1	5043365	5043718	1595.91934461108
CP000393.1	6175036	6175836	190.743013625287
CP000393.1	2996534	2998090	759.833863546654
CP000393.1	1919537	1919836	17.9129121626595
CP000393.1	2658181	2659314	176.777746889789
CP000393.1	554156	554713	14.8510765452017
CP000393.1	178603	180135	150.02079931729298
CP000393.1	1299865	1300983	32.2984085673165
CP000393.1	2634407	2637040	218.711575680876
CP000393.1	3620967	3622208	215.5713844832
CP000393.1	4747353	4747733	93.4297826914511
CP000393.1	5008408	5010945	14.283159671564901
CP000393.1	5458898	5459155	189.207013613269
CP000393.1	2659406	2659651	185.17341428573002
CP000393.1	1901362	1902057	1461.7931482949
CP000393.1	2549833	2551644	155.50784889480602
CP000393.1	3093311	3095065	83.7330840430941
CP000393.1	4432949	4433884	44.7547014168972
CP000393.1	7054347	7055096	1317.53469431651
CP000393.1	2052114	2052659	278.596508422216
CP000393.1	3340972	3341622	527.249924763508
CP000393.1	5602599	5605304	371.875976825513
CP000393.1	2574511	2575359	10.2940750301422
CP000393.1	3613722	3613979	287.850787546947
CP000393.1	3124502	3126070	90.07267713742529
CP000393.1	4162778	4164304	109.85791106584298
CP000393.1	2362918	2364054	856.8733875578951
CP000393.1	1269287	1270315	392.42839022706903
CP000393.1	2596502	2599774	221.53342555430598
CP000393.1	2971599	2972078	297.792047020747
CP000393.1	6591534	6594539	124.308096524753
CP000393.1	815307	815870	353.328458497948
CP000393.1	3257286	3257822	3433.74489783294
CP000393.1	6264531	6264926	33.613352280436004
CP000393.1	3803725	3804468	188.16326070278998
CP000393.1	4955862	4957973	323.234923655355
CP000393.1	1990542	1992458	2848.9093172894395
CP000393.1	6688073	6690226	56.4606830103639
CP000393.1	7388112	7390736	668.618509661972
CP000393.1	2674587	2675630	49.768102404877396
CP000393.1	6315001	6316008	273.420739466211
CP000393.1	2631605	2632522	4013.3358180312603
CP000393.1	3539552	3541312	24.593371599682804
CP000393.1	3548049	3548804	3639.7202270835296
CP000393.1	2812502	2814832	2241.2177237276896
CP000393.1	4082424	4084022	92.1373422561284
CP000393.1	6723030	6725207	143.461246893386
CP000393.1	2610290	2611039	128.670806682962
CP000393.1	246541	247155	275.547884451209
CP000393.1	6345000	6345869	26.3742611097877
CP000393.1	6427319	6427924	40.3655767237666
CP000393.1	4413483	4414592	201.134678346128
CP000393.1	6683811	6684374	35.468805835336795
CP000393.1	3086414	3089044	139.623051141333
CP000393.1	2693722	2694651	808.4459143548249
CP000393.1	4876981	4880268	174.917023924389
CP000393.1	2374239	2375345	152.78124455309998
CP000393.1	6323345	6323416	1905.7565676456697
CP000393.1	5020859	5022115	278.072390171129
CP000393.1	5579819	5582314	433.225743181074
CP000393.1	5730128	5731453	4719.59570260077
CP000393.1	7280859	7282040	945.905441756454
CP000393.1	1109390	1109647	368.53945704400803
CP000393.1	3241214	3243199	186.78340374132702
CP000393.1	4340289	4341875	472.426877684002
CP000393.1	6644325	6644747	24.736416234154703
CP000393.1	1369252	1370169	24.5619488383148
CP000393.1	7112497	7113855	26.926041085448798
CP000393.1	3477613	3478758	38.927882466014
CP000393.1	2657404	2657994	78.0804865533126
CP000393.1	4477417	4477854	19.4541598445282
CP000393.1	3585331	3586143	434.262158955447
CP000393.1	3973029	3974042	738.0817196537109
CP000393.1	2481037	2482254	359.64835384430495
CP000393.1	4433940	4434800	47.875591021668605
CP000393.1	5935320	5935901	942.828640196436
CP000393.1	3692790	3692966	5371.46187261789
CP000393.1	5810073	5810984	116.71763718037701
CP000393.1	7738448	7739215	60.013035428211296
CP000393.1	6590117	6590695	20.5716475058681
CP000393.1	3006413	3007297	49.339214436199995
CP000393.1	3146743	3147933	371.865490243792
CP000393.1	1695936	1696739	592.90838601504
CP000393.1	1031502	1032680	844.299456868683
CP000393.1	1805868	1806614	560.827055007073
CP000393.1	1455460	1456596	952.754659548619
CP000393.1	1594183	1594482	298.308895624319
CP000393.1	3291907	3294882	1315.5018458476
CP000393.1	3761094	3761813	563.019927285035
CP000393.1	5571978	5572649	590.628902497577
CP000393.1	402783	403595	57.0885049058977
CP000393.1	800556	802199	10103.399473146701
CP000393.1	924892	925005	26.7339589165563
CP000393.1	2031910	2032515	841.598357296704
CP000393.1	2179545	2181449	21.890868132553
CP000393.1	3097023	3097568	11.7118408544966
CP000393.1	3405254	3406612	1141.2110549737802
CP000393.1	4250639	4251142	1482.9686735333898
CP000393.1	5260963	5263698	841.666413499328
CP000393.1	6069239	6069946	412.393548165952
CP000393.1	7089972	7091165	98.49340091491291
CP000393.1	7741452	7743251	99.3073629865701
CP000393.1	1420322	1420510	14.7690339019485
CP000393.1	4802150	4802965	12.7392174235955
CP000393.1	5817998	5818210	190.31043210224098
CP000393.1	747702	748271	494.09512891084097
CP000393.1	7172676	7173203	1659.3843697056197
CP000393.1	6354668	6359515	1259.89349966359
CP000393.1	6951779	6954697	1435.5942620795001
CP000393.1	3367934	3368431	72.56201421443158
CP000393.1	2735038	2735787	385.86956911604204
CP000393.1	1365968	1368049	560.847207634561
CP000393.1	3578315	3578947	129.333738402899
CP000393.1	5722164	5722937	680.956642297648
CP000393.1	6548820	6549902	54.8067012367552
CP000393.1	375832	377736	435.649353053016
CP000393.1	1012706	1013788	120.31021212146099
CP000393.1	3253980	3255833	273.607798159342
CP000393.1	4502936	4503349	1534.34571190584
CP000393.1	5395593	5400188	9921.50442985001
CP000393.1	4838318	4839355	17.131767995708
CP000393.1	3064492	3069276	45.559199896229
CP000393.1	803667	804314	310.606126663154
CP000393.1	1671148	1671966	136.640437387991
CP000393.1	6224986	6225390	1547.18741854334
CP000393.1	3622433	3622984	48.1075300573576
CP000393.1	4345708	4346562	182.00816670650698
CP000393.1	4874834	4875961	595.54208671735
CP000393.1	3382538	3385582	224.613972914138
CP000393.1	862472	865609	458.738943936876
CP000393.1	7202068	7202805	163.154787382097
CP000393.1	538091	539179	978.510712569362
CP000393.1	3587593	3589917	804.7814916695261
CP000393.1	1364634	1364843	48.3272434521957
CP000393.1	6594822	6598238	205.48664073856202
CP000393.1	1662563	1662811	61.0138929900009
CP000393.1	6430124	6430471	11.5458075640851
CP000393.1	4097167	4098015	46.348412512168395
CP000393.1	6613590	6613907	14.1995346808471
CP000393.1	6745056	6745637	386.307465791364
CP000393.1	272619	272692	4330.34549220198
CP000393.1	1212925	1213011	4016.62225647568
CP000393.1	2022108	2023112	100.521552314062
CP000393.1	2758812	2759264	3448.74637365235
CP000393.1	2811499	2812203	113.499038163205
CP000393.1	2832018	2832968	77.428944688958
CP000393.1	2844745	2845167	1340.03297053306
CP000393.1	3422701	3422922	83.20197906302691
CP000393.1	3947029	3952464	134.983641326579
CP000393.1	5762330	5764039	484.770368959418
CP000393.1	6002976	6004025	56.8296659571443
